SMILES,MP-Measured,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,-47.0,11.604806314447064,11.604806314447064,0.23559412511541988,-0.277112242550561,0.17874239210414536,10.866666666666667,434.57000000000033,392.2340000000002,434.28796830399995,178,0,0.3053621770725278,-0.463219844112787,0.463219844112787,0.3053621770725278,0.4666666666666667,0.8,1.1666666666666667,16.570599892410787,10.17409354383332,2.060196520976002,-2.0746093875407605,2.02820044783748,-2.1361913597072375,5.701193542831719,-0.14715240849984074,2.7413473441528735,3.293384706434453,353.33382236208155,22.125263286856388,18.99390838506876,18.99390838506876,14.7019072626078,11.324568270435499,11.324568270435499,6.804643666071242,6.804643666071242,4.021716889212704,4.021716889212704,2.2486178967401735,2.2486178967401735,-1.2200000000000002,2954747.5281584538,28.78,24.053141577257392,23.06279379118353,181.4073510072872,28.421177722800294,13.213763929025836,0.0,0.0,0.0,11.938610575903697,9.589074368143644,0.0,0.0,0.0,26.689117645233267,25.683286491704038,26.055407174877857,39.641291787077506,38.010252090943936,11.938610575903697,0.0,0.0,0.0,65.21404738278933,66.06881964512917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.00743022103288,38.010252090943936,0.0,65.21404738278933,0.0,0.0,0.0,0.0,89.52000000000001,0.0,9.589074368143644,0.0,37.99401775078155,52.48293503292952,38.89705042072988,0.0,0.0,0.0,13.847474399381248,28.421177722800294,31.532718288640346,0.0,23.209612628894128,0.0,0.0,-0.5542244851011215,0.0,6.086309046523937,9.058917854376046,0.0,0.9090909090909091,30,0,8,0,0,0,0,0,0,0,0,0,8,0,8,0,23,0,0,0,0,0,23.074980486448926,0,3.299800000000002,113.4780000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCCOCCOCCOC(C)=O,-32.0,10.348377063217951,10.348377063217951,0.27055944915207153,-0.27055944915207153,0.42025110552787875,10.142857142857142,204.26599999999996,184.10599999999997,204.13615912,84,0,0.30220730091591025,-0.4634225277911722,0.4634225277911722,0.30220730091591025,1.0,1.5714285714285714,2.142857142857143,16.562900890683284,10.359459995593637,1.925189204584008,-2.0472553433367504,1.874776513113092,-2.1082003237297595,5.653312707464272,-0.14214608690248198,2.1483333752626295,2.884064614706359,136.08368795993283,10.648418081055103,9.082740630161286,9.082740630161286,6.770055610029663,5.058730744624476,5.058730744624476,2.9183415983113976,2.9183415983113976,1.5472330987592238,1.5472330987592238,0.8126958863912395,0.8126958863912395,-0.6100000000000001,1119.28168851183,13.39,10.470710250201776,11.39,85.52588784596342,14.210588861400147,6.606881964512918,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,13.530619164203543,19.820645893538753,19.005126045471968,5.9693052879518484,0.0,0.0,0.0,26.689117645233267,33.03440982256459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.00371511051644,19.005126045471968,0.0,26.689117645233267,0.0,0.0,0.0,0.0,44.760000000000005,0.0,4.794537184071822,0.0,5.9693052879518484,26.427527858051672,19.448525210364938,6.923737199690624,0.0,0.0,11.660600153490673,9.473725907600098,15.113213020745487,0.0,10.348377063217951,0.0,0.0,-0.27055944915207153,0.0,2.2368614614502063,6.238774570405091,0.0,0.9,14,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,9,0,0,0,0,0,10.014486446442985,0,1.3828,53.179000000000045,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCOCCOCCOCCCC,-60.0,5.353338052239567,5.353338052239567,0.6814008566389519,0.6814008566389519,0.4712790638749647,10.8,218.33699999999993,192.12899999999996,218.188194692,92,0,0.07011227397447568,-0.3790601955524616,0.3790601955524616,0.07011227397447568,0.5333333333333333,0.8666666666666667,1.2,16.540849425484982,10.358730462737206,1.9046783010750772,-2.0552582937918116,1.8909721317659474,-2.096671911148971,4.3566968538366275,0.013603799627300966,2.2593895430561943,2.8079257388805243,95.04035409497884,11.192388155425121,10.295812683257067,10.295812683257067,7.414213562373096,6.146264369941973,6.146264369941973,3.544224088273931,3.544224088273931,2.0284739862324654,2.0284739862324654,1.0346877580701572,1.0346877580701572,-0.12,2230.017478996464,14.880000000000003,13.88,13.879999999999999,94.09424997471287,14.210588861400147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.841643245852019,13.213763929025836,26.427527858051672,14.210588861400147,0.0,0.0,0.0,0.0,39.53076089108528,39.641291787077506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.641291787077506,14.210588861400147,0.0,39.53076089108528,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,0.0,26.427527858051672,26.055407174877857,12.841643245852019,0.0,0.0,13.847474399381248,14.210588861400147,16.050739313095914,0.0,0.0,0.0,0.0,0.0,0.0,4.651298763643086,8.797961923261,0.0,1.0,15,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,13.768960000000002,0,2.636400000000001,62.27300000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCOCCOCCOCCO,-30.0,8.403613928563667,8.403613928563667,0.06957228431587414,0.06957228431587414,0.5086140579956517,10.714285714285714,206.28199999999995,184.10599999999997,206.151809184,86,0,0.07011439360108673,-0.3939803248745098,0.3939803248745098,0.07011439360108673,0.7857142857142857,1.2857142857142858,1.7857142857142858,16.54318070461872,10.359460076078799,1.899822678016168,-2.0499313098308543,1.8735514746410642,-2.1054499176333916,4.345553169489577,0.0073530133598735566,2.209692218593626,2.7847655305545773,86.12278797724058,10.485281374238573,9.035919497570477,9.035919497570477,6.914213562373096,5.2553853547722635,5.2553853547722635,2.9142774954306363,2.9142774954306363,1.6218701212593132,1.6218701212593132,0.8528378405935753,0.8528378405935753,-0.16,1347.9122533421119,13.84,12.84,11.839999999999998,86.15859949811568,19.31711625624085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,39.641291787077506,19.31711625624085,0.0,0.0,0.0,0.0,19.765380445542643,46.24817375159042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.354701146431125,14.210588861400147,0.0,19.765380445542643,0.0,0.0,0.0,0.0,47.92,0.0,0.0,0.0,6.606881964512918,33.03440982256459,19.448525210364938,0.0,0.0,0.0,6.923737199690624,19.31711625624085,15.536818384187162,0.0,0.0,8.403613928563667,0.0,0.0,0.0,2.2732817631764517,5.78628592407272,0.0,1.0,14,1,4,0,0,0,0,0,0,0,0,0,4,1,4,0,11,0,0,0,0,0,12.693257142857144,0,0.8286,54.450800000000044,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCOCOCCCC,-58.1,5.198390022675737,5.198390022675737,0.4722222222222223,0.4722222222222223,0.40112953616770947,10.363636363636363,160.25699999999998,140.09699999999998,160.14632988,68,0,0.14620152149530583,-0.35543188126048003,0.35543188126048003,0.14620152149530583,0.8181818181818182,1.2727272727272727,1.6363636363636365,16.657696584218183,10.358050027650133,1.8658920714843625,-2.029634388798756,1.9023214140392604,-2.017361395862669,4.302150023555818,-0.054980802450878496,2.0339309928768716,2.6909155266923976,56.583072817991095,8.36396103067893,7.76624404923356,7.76624404923356,5.414213562373096,4.568914100752346,4.568914100752346,2.641454492312031,2.641454492312031,1.45112371704284,1.45112371704284,0.6695759751233813,0.6695759751233813,-0.08,292.8860629742695,10.92,9.92,9.920000000000002,69.88587840201616,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.841643245852019,13.213763929025836,0.0,9.473725907600098,0.0,0.0,0.0,0.0,39.53076089108528,20.006706235125662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.006706235125662,9.473725907600098,0.0,39.53076089108528,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.792942306099827,26.055407174877857,12.841643245852019,0.0,0.0,13.847474399381248,9.473725907600098,10.396780045351473,0.0,0.0,0.0,0.0,0.0,0.0,4.650987654320987,6.452232300327538,0.0,1.0,11,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,8,0,0,0,0,0,9.847854545454545,0,2.577300000000001,46.587000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCOc1ccc(C(=O)O)cc1,148.5,10.531774805231244,10.531774805231244,0.28503844902158426,-0.9119368596203914,0.7325576761638818,9.785714285714286,194.23,180.11799999999997,194.094294308,76,0,0.33518286156003035,-0.4936012005610296,0.4936012005610296,0.33518286156003035,1.3571428571428572,2.0,2.5,16.476799656567593,10.196631977290707,2.008402060472295,-2.041632912706793,2.119338172046112,-1.9817575387073434,5.8712493684982645,0.06966160816257526,2.188857824938596,2.5092059908968842,289.90588306124454,10.38890505706126,8.194431596745831,8.194431596745831,6.736382105218448,4.699004209041121,4.699004209041121,3.0315450625214235,3.0315450625214235,1.86788654852569,1.86788654852569,1.0280954229210726,1.0280954229210726,-1.5099999999999998,1497.1787522579998,10.570064051240992,5.269484963122046,3.0883626680736613,83.32541477322667,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,13.344558822616634,30.686289896772447,0.0,12.170333456209914,14.637927532712576,5.9693052879518484,0.0,0.0,0.0,19.765380445542643,6.606881964512918,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,17.682714647305474,0.0,0.0,30.12336912131146,24.26546827384644,0.0,0.0,0.0,46.53,5.9693052879518484,4.794537184071822,0.0,5.563451491696996,6.606881964512918,18.591155079135923,0.0,24.26546827384644,0.0,6.923737199690624,9.843390348640755,5.388199168556311,0.0,10.531774805231244,8.649020389032565,0.28503844902158426,-0.18652019295372457,6.44985260770975,2.105051072898295,2.7775837005039747,0.0,0.36363636363636365,14,1,3,0,0,0,0,1,0,1,0,0,2,1,3,0,5,0,0,0,0,0,3.9784852555179504,1,2.5637000000000008,53.80430000000003,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCOc1ccc(O)cc1,65.5,8.972704790249434,8.972704790249434,0.27577918976232496,0.27577918976232496,0.6964201172680388,9.75,166.22,152.10799999999998,166.099379688,66,0,0.11905631570429191,-0.5079622349322286,0.5079622349322286,0.11905631570429191,1.25,1.9166666666666667,2.5,16.476794185895525,10.299459684619663,1.91635984400462,-2.0354499742704584,2.1535074005060193,-1.9495128044336316,5.2944270407826375,0.30860244297249234,2.089066815248683,2.3701859997858192,215.78511805929526,8.811554787871634,7.286183306281968,7.286183306281968,5.825698502695489,4.24488006380919,4.24488006380919,2.6959162532652887,2.6959162532652887,1.6033405052876708,1.6033405052876708,0.8767207078437622,0.8767207078437622,-1.1800000000000002,593.294975530626,8.912421441774493,4.648069441030372,2.8240085364653256,72.79895055878629,9.843390348640755,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,30.686289896772447,0.0,6.606881964512918,9.843390348640755,0.0,0.0,0.0,0.0,19.765380445542643,6.606881964512918,24.26546827384644,0.0,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,11.713409359353623,0.0,0.0,19.765380445542643,24.26546827384644,0.0,0.0,0.0,29.46,0.0,0.0,0.0,5.749511833283905,0.0,25.198037043648842,0.0,24.26546827384644,0.0,6.923737199690624,9.843390348640755,5.3902777777777775,0.0,0.0,8.972704790249434,0.0,1.096381041614177,6.790222978080122,2.207301587301587,2.8764451583102373,0.0,0.4,12,1,2,0,0,0,0,1,0,1,0,0,2,1,2,0,4,0,0,0,0,0,3.4521294790913224,1,2.5711000000000004,48.509800000000034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCOc1ccc(OCCCC)cc1,45.5,5.571479906777526,5.571479906777526,0.7981532939162809,0.7981532939162809,0.6178259529341515,10.125,222.32799999999995,200.15199999999996,222.161979944,90,0,0.11905656703705543,-0.49359725460537535,0.49359725460537535,0.11905656703705543,0.75,1.125,1.4375,16.482028538239067,10.287321003730767,1.9546597266379082,-2.0742056171770016,2.175365090937229,-1.9770168067396157,5.306551917120213,0.30069723901013073,2.3183296441292884,2.295473296341366,237.5687598575954,11.639981912617825,10.368538344805517,10.368538344805517,7.863703305156274,6.221179327072503,6.221179327072503,3.8754347270362546,3.8754347270362546,2.3569717674489516,2.3569717674489516,1.3008090163465513,1.3008090163465513,-1.1800000000000002,4683.025881141162,12.887476383265856,8.028457458916613,5.056892717065639,98.5780304936836,9.473725907600098,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,37.10711151969846,0.0,13.213763929025836,9.473725907600098,0.0,0.0,0.0,0.0,39.53076089108528,13.213763929025836,24.26546827384644,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,0.0,13.213763929025836,0.0,0.0,39.53076089108528,24.26546827384644,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,0.0,50.39607408729769,0.0,0.0,24.26546827384644,13.847474399381248,9.473725907600098,11.142959813555052,0.0,0.0,0.0,0.0,1.8542435647098348,7.8767422524565385,4.541594965457145,5.917792737154763,0.0,0.5714285714285714,16,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,8,0,0,0,0,0,6.466659743490153,1,4.044400000000003,67.24800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCOc1ccccc1,-19.4,5.4463888888888885,5.4463888888888885,0.8338425925925926,0.8338425925925926,0.5995383104300366,9.545454545454545,150.22099999999998,136.10899999999998,150.104465068,60,0,0.11878518542139087,-0.49360201710552515,0.49360201710552515,0.11878518542139087,1.1818181818181819,1.9090909090909092,2.5454545454545454,16.476680437472584,10.31845678118321,1.8787887511531713,-2.0262245711358537,2.0783815225878355,-1.9481863562528807,5.2020782365586395,0.30916988476434154,2.0703666103592426,2.2758012873675093,181.32408233692004,7.9413112998685556,6.916319979971636,6.916319979971636,5.431851652578137,4.110589663536252,4.110589663536252,2.515067632707754,2.515067632707754,1.5098248623432402,1.5098248623432402,0.8510777538283802,0.8510777538283802,-0.9800000000000001,414.0733220718485,8.119800399201598,4.777405278638739,3.076605601867104,68.00471680659028,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.54366002800146,18.55355575984923,0.0,6.606881964512918,4.736862953800049,0.0,0.0,0.0,0.0,19.765380445542643,6.606881964512918,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,6.606881964512918,0.0,0.0,19.765380445542643,30.33183534230805,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,18.777215420722833,6.4208216229260096,0.0,30.33183534230805,6.923737199690624,4.736862953800049,5.4463888888888885,0.0,0.0,0.0,0.0,0.9731018518518519,9.931109930083144,2.321158588435374,2.9949074074074074,0.0,0.4,11,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,4,0,0,0,0,0,3.526507026239877,1,2.8655000000000017,46.845000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCc1cc(C)ccc1O,19.0,9.46158635676493,9.46158635676493,0.4389351851851855,0.4389351851851855,0.7276045932950577,10.166666666666666,164.248,148.11999999999998,164.120115132,66,0,0.11828157682066023,-0.507675779254696,0.507675779254696,0.11828157682066023,1.3333333333333333,2.0833333333333335,2.75,16.25534107477718,10.051331220653909,1.9887986328849512,-2.0353311529814326,2.193701536365734,-1.8604456305210726,5.350864092533318,0.4664969620232579,2.0661589002239005,2.751643040018178,253.18106713349027,8.974691494688164,7.800584746628479,7.800584746628479,5.736382105218447,4.5223008412423855,4.5223008412423855,3.2357200459522577,3.2357200459522577,2.034665457421289,2.034665457421289,1.2817619302323808,1.2817619302323808,-0.98,524.8043606568707,9.110744101633394,4.147484478053565,2.260633976567991,74.05034744367602,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.040744451236847,31.395199005701247,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,33.10993926815928,0.0,29.32600418877882,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,6.923737199690624,30.892283428936633,18.19910120538483,0.0,0.0,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,18.405094737549014,11.984273114623004,6.06636706846161,6.06636706846161,19.913841467842857,0.0,0.0,0.0,0.0,9.46158635676493,2.3016232048374907,0.4389351851851855,5.773907785336356,3.3138973922902495,4.21005007558579,0.0,0.45454545454545453,12,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,3,0,0,0,0,0,3.1488891454202146,1,3.043220000000002,51.45580000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCc1ccc(C(=O)O)cc1,106.5,10.526268817712271,10.526268817712271,0.36134117535903276,-0.8592208102376755,0.7692462570558113,9.923076923076923,178.231,164.11899999999997,178.099379688,70,0,0.33517857451214234,-0.4776392487069998,0.4776392487069998,0.33517857451214234,1.3076923076923077,1.9230769230769231,2.3846153846153846,16.365535077633915,10.067971631344662,2.001473016873197,-1.9928320580654235,2.070623060431656,-1.9543346912571764,5.870015461150262,0.06966456243314202,2.1514907143306727,2.6404813389186934,274.64668245876646,9.681798275874712,7.786183306281968,7.786183306281968,6.236382105218448,4.559758319807651,4.559758319807651,3.1056293800604324,3.1056293800604324,2.019891568744662,2.019891568744662,1.1948901525612832,1.1948901525612832,-1.31,912.2320628762052,9.775543199315653,4.651378356698753,2.898041396329141,78.21186954371979,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,0.0,4.794537184071822,0.0,0.0,25.477292959539852,30.537828874472233,0.0,5.563451491696996,9.901064578912528,5.9693052879518484,0.0,0.0,0.0,26.186202068468653,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,6.4208216229260096,0.0,35.68682061300846,24.26546827384644,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,0.0,5.563451491696996,12.841643245852019,11.984273114623004,12.13273413692322,12.13273413692322,6.923737199690624,5.106527394840706,0.0,0.0,10.526268817712271,8.651778864323507,1.5760171012849589,-0.8592208102376755,7.096111111111112,3.3645824672461577,2.1444624485596706,0.0,0.36363636363636365,13,1,2,0,0,0,0,1,0,1,0,0,1,1,2,0,4,0,0,0,0,0,3.4976730817131165,1,2.7274000000000003,52.01330000000003,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCc1ccc(O)cc1,22.0,8.982087506298816,8.982087506298816,0.35208191609977346,0.35208191609977346,0.7020150150989827,9.909090909090908,150.22099999999998,136.10899999999998,150.104465068,60,0,0.1150948401176844,-0.5079666452523371,0.5079666452523371,0.1150948401176844,1.1818181818181819,1.8181818181818181,2.3636363636363638,16.25463236565485,10.09484032625024,1.9067496307322893,-1.9793474180920902,2.1082266983804216,-1.8181419601011914,5.252623904556985,0.4747857155651511,2.0381744191227664,2.51863794324683,200.61769139965662,8.104448006685086,6.877935015818105,6.877935015818105,5.325698502695489,4.105634174575719,4.105634174575719,2.7700005708042976,2.7700005708042976,1.7553455255066428,1.7553455255066428,1.0435154374839726,1.0435154374839726,-0.98,358.71869776560686,8.119800399201598,4.01556202779062,2.622157616428465,67.6854053292794,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.477292959539852,30.537828874472233,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,0.0,29.828919765543436,0.0,5.749511833283905,0.0,0.0,5.749511833283905,0.0,5.106527394840706,6.4208216229260096,0.0,25.328831937239638,24.26546827384644,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,6.4208216229260096,18.405094737549014,12.13273413692322,12.13273413692322,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.982087506298816,1.3098611111111114,0.35208191609977346,7.436481481481482,3.571856812169312,2.1809645061728395,0.0,0.4,11,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,3,0,0,0,0,0,2.964142014206641,1,2.734800000000001,46.71880000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
