SMILES,Heat_Capacity_Sat_40C_J_K_Mol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
CCCCCCCCCCCCCCC1CCCCC1,639.0,2.2998705499522343,1.1035840268332426,2.2998705499522343,1.1035840268332426,0.3037099923462319,280.54,240.21999999999997,280.31300128,120,-0.0414285788501592,-0.0653823832227926,0.0653823832227926,0.0414285788501592,0.55,1.0,1.5,14.176722926966455,9.853710274841395,2.1165442508135195,-2.2064364703480823,2.276204101949482,-2.0516203959489405,4.651876444645388,0.3275809851543085,1.697249633627234,178.47733175670794,14.305272330547488,14.305272330547488,14.305272330547488,9.931851652578136,9.931851652578136,9.931851652578136,7.18179827587471,7.18179827587471,5.190670697680657,5.190670697680657,3.749817760535246,3.749817760535246,0.0,37936.81265963511,18.05,13.959183673469388,10.74793388429752,128.66732004783591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.49852641235884,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,122.49852641235884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,122.49852641235884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,115.57478921266822,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.1035840268332426,0.0,26.92987875654786,2.2998705499522343,0.0,1.0,20,0,0,1,1,0,0,0,0,0,13,1,1,1,7.657900000000008,92.27000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
CCCCCCCCCCCCCCCCCCC=C,621.0,3.767994865869535,1.2067901234567902,3.767994865869535,1.2067901234567902,0.1880274097271385,280.5399999999999,240.21999999999997,280.31300128,120,-0.0353412931099218,-0.1030829789362716,0.1030829789362716,0.0353412931099218,0.5,0.8,1.1,14.000902500980429,10.03579578595424,1.936660161713895,-2.028448159653714,2.134069566048709,-1.8310537942315197,4.647979578039954,0.5297614813786063,2.9043086666745506,170.87712379549453,14.72792206135786,14.305272330547488,14.305272330547488,9.914213562373096,9.523603362114272,9.523603362114272,6.380651128088732,6.380651128088732,4.261801681057136,4.261801681057136,2.836772173451092,2.836772173451092,-0.26,27005.68583133753,19.74,18.74,17.74,128.9835481691809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,109.31208165041468,12.84164324585202,0.0,0.0,0.0,0.0,0.0,116.07770478943284,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,116.07770478943284,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.1539675897422,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4390585537252,6.0609414462748,0.0,0.9,20,0,0,0,0,0,0,0,0,0,17,0,0,0,7.824000000000008,94.36000000000008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
C(CCCCCCC\C=C/C\C=C/CCCCC)(=O)OCC,612.0,11.140093190497826,-0.0479794728329876,11.140093190497826,0.0479794728329876,0.1996777812763495,308.50600000000003,272.218,308.271530392,128,0.305267425658996,-0.4659692078794497,0.4659692078794497,0.305267425658996,0.7727272727272727,1.3636363636363635,2.0,16.53180539425359,10.090514515963209,1.995442040372568,-2.011880975879501,2.0821288920451018,-2.0250712034166427,5.686600722253793,-0.1427430234110609,3.2168045162650567,292.08236944878445,16.305272330547485,14.818285813111352,14.818285813111352,10.808060412490448,9.264350206547164,9.264350206547164,5.785756475140486,5.785756475140486,3.636859920240531,3.636859920240531,2.313921239798423,2.313921239798423,-1.05,63950.88807157435,20.95,18.000125313283206,17.002770448548812,137.56901246654726,4.736862953800049,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,63.33192574165619,45.448666937246685,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,90.89733387449338,6.606881964512918,24.304080427335524,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,90.89733387449338,24.304080427335524,0.0,26.3,0.0,4.794537184071822,5.969305287951849,13.027703587438928,19.26246486877803,51.36657298340809,0.0,6.923737199690624,31.22781762702615,4.736862953800049,4.907410725691133,11.140093190497826,0.0,0.0,-0.0479794728329876,0.0,23.070291027426094,4.596851195884601,0.0,0.75,22,0,2,0,0,0,0,2,0,2,15,0,0,0,6.363000000000007,95.99100000000008,0,0,0,0,0,0,1,1,4,0,0,0,1,1,0,0,0,0,0,0,7
CCCCCCCCCCCCCCCC(CC)=CC,630.0,2.3060621556113823,1.2447976739715494,2.3060621556113823,1.2447976739715494,0.2116952442149405,280.5399999999999,240.21999999999997,280.31300128,120,-0.0320524352773071,-0.088466137718548,0.088466137718548,0.0320524352773071,0.6,1.0,1.35,14.016411585195156,10.02023042267559,1.9524055284442965,-2.0438801149045336,2.1509974753057524,-1.845188263716493,4.980314035333018,0.5384573490384709,3.061292165105856,202.08384997862265,14.891058768174393,14.683951986987845,14.683951986987845,9.846065214951231,9.48734574734408,9.48734574734408,6.293117502771234,6.293117502771234,4.463816784179748,4.463816784179748,2.8950674334083084,2.8950674334083084,-0.26,25604.83745887536,19.74,16.793361792956244,14.155504419859923,128.9835481691809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.54645851139654,26.186202068468653,0.0,0.0,0.0,0.0,0.0,117.08353594296204,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,117.08353594296204,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.31232434389018,5.573104530069267,0.0,26.847231705905752,0.0,0.0,0.0,0.0,1.646363889833424,0.0,0.0,23.770030743950784,6.750272032882462,0.0,0.9,20,0,0,0,0,0,0,0,0,0,15,0,0,0,7.824000000000008,94.36000000000008,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11
CC(=C)CCCCCCCCCCCCCCCCC,646.0,3.958554268762733,1.2343810073048826,3.958554268762733,1.2343810073048826,0.199524799014313,280.54,240.21999999999997,280.31300128,120,-0.0325769262511663,-0.1001409318997097,0.1001409318997097,0.0325769262511663,0.55,0.85,1.15,14.004606313419036,10.03262817408119,1.9404471803637104,-2.0315398502688877,2.1380667970619096,-1.8339640087769935,4.864486793415249,0.5319851716243931,2.938980066543728,192.21499122004104,14.891058768174393,14.520815280171313,14.520815280171313,9.770055610029663,9.414213562373094,9.414213562373094,6.65685424949238,6.65685424949238,4.207106781186547,4.207106781186547,2.7980970388562785,2.7980970388562785,-0.26,22676.463752160347,19.74,16.793361792956244,17.74,128.9835481691809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,102.38834445072403,19.765380445542643,0.0,0.0,0.0,0.0,0.0,116.58062036619744,0.0,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,116.58062036619744,12.152040213667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.30625049688544,0.0,0.0,20.426410082979743,0.0,0.0,0.0,0.0,1.3469389835918788,0.0,0.0,22.926342517673977,8.393385165400812,0.0,0.9,20,0,0,0,0,0,0,0,0,0,16,0,0,0,7.824000000000007,94.36000000000008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
C=1(C(=CC=CC1)C(=O)OCCOCCCC)C(=O)OCCOCCCC,656.0,12.196775510559853,-0.5594098890193762,12.196775510559853,0.1499981103552532,0.3697785275809688,366.4540000000002,336.2140000000001,366.20423868,146,0.3385904236741001,-0.4596229937505592,0.4596229937505592,0.3385904236741001,0.6923076923076923,1.1153846153846154,1.5,16.563559960622356,10.08607528773972,2.183809657859049,-2.100545097638639,2.1180466003227187,-2.171989391530368,6.026196921657252,0.0275967052110901,2.4196837376231763,481.7876206965874,19.03732313811636,15.82995863140716,15.82995863140716,12.7019072626078,9.290111220059329,9.290111220059329,5.749273816750053,5.749273816750053,3.573003534797256,3.573003534797256,2.0781209568620382,2.0781209568620382,-1.92,566818.5907851236,22.121528239202657,14.270517934107678,8.966217721430148,155.31781783916458,18.9474518152002,13.213763929025836,0.0,0.0,11.9386105759037,0.0,9.589074368143644,0.0,38.821851782156486,24.97437738277524,13.213763929025836,24.340666912419827,28.53652618334384,11.9386105759037,0.0,39.53076089108528,39.64129178707751,35.392371257240434,0.0,0.0,0.0,51.5799023629812,18.9474518152002,0.0,60.246738242622925,24.26546827384644,0.0,71.06,11.9386105759037,9.589074368143644,24.340666912419827,26.427527858051672,25.68328649170404,0.0,24.26546827384644,0.0,13.847474399381248,18.9474518152002,21.042609005188872,24.393551021119706,0.0,0.3851102665839323,-1.1188197780387523,6.459515610651975,4.062892318502369,6.441808222658571,0.0,0.6,26,0,6,0,0,1,1,6,0,6,14,0,0,1,3.633600000000003,98.46100000000008,0,0,0,0,0,0,2,2,0,0,1,0,2,4,0,0,0,0,0,0,8
CCCCCCCCCCCCCCCCCCCC,640.9,2.296831621956512,1.3736149584487536,2.296831621956512,1.3736149584487536,0.2366584358714344,282.5559999999999,240.21999999999997,282.328651344,122,-0.0533059727891157,-0.0653823832227926,0.0653823832227926,0.0533059727891157,0.25,0.4,0.55,14.002832956448469,10.034316009202184,1.9383926577728212,-2.030099726270721,2.1359329564484795,-1.8325839907978068,4.494832956448472,0.5263160092021937,2.8896766777949185,132.11730005192322,14.72792206135786,14.72792206135786,14.72792206135786,9.914213562373096,9.914213562373094,9.914213562373094,6.65685424949238,6.65685424949238,4.457106781186547,4.457106781186547,2.974873734152915,2.974873734152915,0.0,27005.68583133753,20.0,19.0,18.0,129.67315120136516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.42226361204948,0.0,0.0,0.0,0.0,0.0,0.0,129.42226361204948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.42226361204948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.57478921266822,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.40633675608698,4.593663243913023,0.0,1.0,20,0,0,0,0,0,0,0,0,0,17,0,0,0,8.048000000000007,94.4540000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
CCCCCCCCCCCCCCCC1CCCC1,603.0,2.299370935754704,1.113618749055465,2.299370935754704,1.113618749055465,0.2864419529229443,280.54,240.21999999999997,280.31300128,120,-0.0414285760798144,-0.0653823832227926,0.0653823832227926,0.0414285760798144,0.55,0.95,1.4,14.190914935937238,9.985351714242116,2.1310106867159453,-2.0752149617272027,2.288075427811031,-1.92132230430583,4.664972890928965,0.4593746428793359,1.6581082795037227,178.47733175670794,14.305272330547488,14.305272330547488,14.305272330547488,9.931851652578136,9.931851652578136,9.931851652578136,7.18179827587471,7.18179827587471,5.190670697680657,5.190670697680657,3.749817760535246,3.749817760535246,0.0,47169.57168886901,18.05,13.959183673469388,10.74793388429752,128.66732004783591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.49852641235884,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,122.49852641235884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,122.49852641235884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,115.57478921266822,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.113618749055465,0.0,26.92034364852317,2.299370935754704,0.0,1.0,20,0,0,1,1,0,0,0,0,0,14,1,1,1,7.657900000000008,92.27000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
CCCCCCCCCCCC(CCCC)CCCC,627.0,2.328792278910702,1.0411613010039231,2.328792278910702,1.0411613010039231,0.252268003719848,282.556,240.21999999999997,282.328651344,122,-0.0414289236424187,-0.0653823832227926,0.0653823832227926,0.0414289236424187,0.4,0.75,1.2,14.128722150890049,9.903549364453587,2.0684965942928044,-2.156610774217963,2.2259971352258856,-2.0051568742715618,4.60268607394315,0.3758540565186993,3.375758767190999,153.4212455108563,14.891058768174393,14.891058768174393,14.891058768174393,9.846065214951231,9.846065214951231,9.846065214951231,6.767584713501615,6.767584713501615,4.647777478867205,4.647777478867205,3.162284135217748,3.162284135217748,0.0,25069.27519255477,20.0,17.05263157894737,14.409972299168976,129.67315120136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.50435756588806,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,123.50435756588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,123.50435756588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,102.7331459668162,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,1.0411613010039231,0.0,23.335478102866062,6.9566939294633485,0.0,1.0,20,0,0,0,0,0,0,0,0,0,16,0,0,0,7.903900000000008,94.38400000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
CCCCCCCCCCCCCCCC(CC)CC,634.0,2.3436718890472403,1.0025076379443538,2.3436718890472403,1.0025076379443538,0.252268003719848,282.556,240.21999999999997,282.328651344,122,-0.0419531460691787,-0.0653823832227926,0.0653823832227926,0.0419531460691787,0.45,0.8,1.15,14.078078848138231,9.953950738507505,2.01667175982713,-2.1073506644535023,2.178025059740163,-1.9566697000492477,4.552752514428698,0.4256173213018402,3.023489814408229,157.42124551085627,14.891058768174393,14.891058768174393,14.891058768174393,9.846065214951231,9.846065214951231,9.846065214951231,6.713837806426263,6.713837806426263,4.87062636466832,4.87062636466832,3.147703079917263,3.147703079917263,0.0,25604.83745887536,20.0,17.05263157894737,14.409972299168976,129.67315120136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.50435756588806,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,123.50435756588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,123.50435756588806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,102.7331459668162,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,1.0025076379443538,0.0,23.34719740129288,6.983628294096098,0.0,1.0,20,0,0,0,0,0,0,0,0,0,16,0,0,0,7.903900000000008,94.38400000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
C(CCC)C(CCCC)CCC(CCCC)CCCC,607.0,2.335497471754236,1.0283824640967496,2.335497471754236,1.0283824640967496,0.2877143973839063,282.556,240.21999999999997,282.328651344,122,-0.0414187925890157,-0.0653822096214849,0.0653822096214849,0.0414187925890157,0.4,0.65,0.85,14.18716271347433,9.847322144161874,2.127993068866513,-2.211808717110613,2.275728137176153,-2.068256053567456,4.65708018813298,0.3161370250225441,4.052696167716975,136.8771237954945,15.05419547499092,15.05419547499092,15.05419547499092,9.777916867529369,9.777916867529369,9.777916867529369,6.878315177510851,6.878315177510851,4.846866552750666,4.846866552750666,3.308627043882448,3.308627043882448,0.0,23340.127059811468,20.0,15.39,11.79591836734694,129.67315120136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.58645151972664,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,117.58645151972664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,117.58645151972664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,89.89150272096417,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,2.056764928193499,0.0,20.267911851456223,9.341989887016943,0.0,1.0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,7.759800000000008,94.31400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCC(CCC)C(CCC)CCCCCC,609.0,2.37413847946586,1.0263265306122449,2.37413847946586,1.0263265306122449,0.2691454138497114,282.556,240.21999999999997,282.328651344,122,-0.0385948133660002,-0.0653823832174866,0.0653823832174866,0.0385948133660002,0.4,0.8,1.1,14.245332457680352,9.78703555488216,2.1886659964599096,-2.2695951888027235,2.314808136358929,-2.150847022358848,4.705592709964688,0.2453327255257076,4.127891661468929,152.8771237954945,15.05419547499092,15.05419547499092,15.05419547499092,9.794753619934978,9.794753619934976,9.794753619934976,6.796180192710583,6.796180192710583,4.842535255101096,4.842535255101096,3.639671720152488,3.639671720152488,0.0,23193.2973845869,20.0,15.39,10.74793388429752,129.67315120136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.58645151972664,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,117.58645151972664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,117.58645151972664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,89.89150272096417,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,2.0526530612244893,0.0,20.232515435879776,9.381498169562397,0.0,1.0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,7.759800000000008,94.31400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
C(CCC)C(CCCCC)(CCCCCCCC)CC,592.0,2.4431435027714787,0.6904130054799698,2.4431435027714787,0.6904130054799698,0.2676556343818586,282.556,240.21999999999997,282.328651344,122,-0.0300079439901646,-0.0653823832227926,0.0653823832227926,0.0300079439901646,0.45,0.85,1.4,14.310230211474662,9.720933328896386,2.256072072528596,-2.333215638276766,2.3954774636437293,-2.198187441552001,4.778511114867912,0.1880369086771503,4.058984333375091,184.4773317567079,15.106601717798217,15.106601717798217,15.106601717798217,9.742640687119286,9.742640687119284,9.742640687119284,6.931980515339464,6.931980515339464,5.181980515339463,5.181980515339463,3.487436867076458,3.487436867076458,0.0,22520.38153546374,20.0,13.959183673469388,9.833648393194707,129.67315120136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.74480827387464,24.67745533817481,0.0,0.0,0.0,0.0,5.41499046939678,124.00727314265266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,124.00727314265266,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,96.31232434389018,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.6904130054799698,0.0,0.0,21.63906535484109,9.420521639678942,0.0,1.0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,7.903900000000008,94.38400000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CC(C)CCCC(CCCCC(CCCC(C)C)C)C,633.0,2.450785608741507,0.8832302806515744,2.450785608741507,0.8832302806515744,0.3072233067501734,282.556,240.21999999999997,282.328651344,122,-0.0442799031673511,-0.0627736092145224,0.0627736092145224,0.0442799031673511,0.4,0.7,1.0,14.117849569342892,9.919128939113694,2.056390635971064,-2.142308989543789,2.210220137237022,-1.9924156224841851,4.589581620286664,0.3899572614468566,3.3644847845888024,170.2149912200411,15.380468888623982,15.380468888623982,15.380468888623982,9.413591357920934,9.413591357920934,9.413591357920934,8.144301501221756,8.144301501221756,4.60064252907782,4.60064252907782,3.023395960630219,3.023395960630219,0.0,14848.060229991488,20.0,12.71900826446281,14.409972299168976,129.6731512013651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75063942740384,23.671624184645573,0.0,0.0,0.0,0.0,23.671624184645573,105.75063942740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,105.75063942740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,64.20821622926012,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.0,3.664603347215595,0.0,14.412620411723324,14.256109574394417,0.0,1.0,20,0,0,0,0,0,0,0,0,0,13,0,0,0,7.471600000000008,94.17400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCCCCC(C)C(C)C(C)C(C)CCCCCC,607.0,2.4977152620307383,0.8868534003107413,2.4977152620307383,0.8868534003107413,0.3072233067501734,282.556,240.21999999999997,282.328651344,122,-0.0388634451827158,-0.0653823832174964,0.0653823832174964,0.0388634451827158,0.5,0.85,1.15,14.282318655647709,9.749840786141077,2.2264754226125865,-2.305974340637436,2.318724853584327,-2.2213878010064536,4.7263782881141045,0.1918498254394327,3.8801194102277416,174.21499122004107,15.380468888623982,15.380468888623982,15.380468888623982,9.540111220059323,9.540111220059323,9.540111220059323,7.371471893927777,7.371471893927777,5.650520191970924,5.650520191970924,3.348385268032233,3.348385268032233,0.0,18953.70100189978,20.0,12.71900826446281,9.03125,129.6731512013651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75063942740384,23.671624184645573,0.0,0.0,0.0,0.0,23.671624184645573,105.75063942740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,105.75063942740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,64.20821622926012,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.0,3.57916593180482,0.0,14.192735159571724,14.561432241956783,0.0,1.0,20,0,0,0,0,0,0,0,0,0,13,0,0,0,7.471600000000008,94.17400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CC(C)(CCCCCCCCCCCCC(C)(C)C)C,662.0,2.3538312528336047,0.534776550453946,2.3538312528336047,0.534776550453946,0.3395749974386147,282.556,240.21999999999997,282.328651344,122,-0.0382611213336654,-0.0601739489218215,0.0601739489218215,0.0382611213336654,0.35,0.55,0.75,14.14846917578607,9.888007349173895,2.0888398845115312,-2.1715718624253806,2.23476174069112,-2.0348457266263305,4.61665245941517,0.353690605160752,3.1047127390019056,177.05865002596164,15.485281374238571,15.485281374238571,15.485281374238571,9.207106781186548,9.207106781186546,9.207106781186546,9.15685424949238,9.15685424949238,4.103553390593273,4.103553390593273,2.724873734152915,2.724873734152915,0.0,11300.841989244493,20.0,10.6875,18.0,129.67315120136513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75063942740384,23.67162418464558,0.0,0.0,0.0,0.0,10.82998093879356,118.59228267325588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,118.59228267325588,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,77.04985947511214,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,1.0695531009078922,0.0,0.0,17.307459382090478,14.122987517001627,0.0,1.0,20,0,0,0,0,0,0,0,0,0,11,0,0,0,7.759800000000008,94.31400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
CC(C)CCCC(C(CCC(CCCC(C)C)C)C)C,617.0,2.473093217225162,0.8735977879443786,2.473093217225162,0.8735977879443786,0.3513576311647777,282.556,240.21999999999997,282.328651344,122,-0.0416882468610847,-0.0627736092145223,0.0627736092145223,0.0416882468610847,0.45,0.9,1.4,14.193755684926842,9.840487579429016,2.1348003200134427,-2.218408327436665,2.2603550168633726,-2.1001220171107664,4.652667348467373,0.2974612338519378,3.654877820900504,204.0838499786226,15.543605595440512,15.543605595440512,15.543605595440512,9.324274960443894,9.324274960443894,9.324274960443894,8.286590772898093,8.286590772898093,5.0055504689411245,5.0055504689411245,2.9834184987045536,2.9834184987045536,0.0,13875.276368680245,20.0,11.637051039697544,11.79591836734694,129.6731512013651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83273338124243,29.589530230806965,0.0,0.0,0.0,0.0,29.589530230806965,99.83273338124243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.589530230806965,99.83273338124243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.589530230806965,51.36657298340809,0.0,0.0,48.46616039783436,0.0,0.0,0.0,0.0,0.0,4.505534971832319,0.0,11.408348649360343,16.752783045474,0.0,1.0,20,0,0,0,0,0,0,0,0,0,12,0,0,0,7.327500000000009,94.10400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(CC(CCC(CCC(CC(C)(C)C)C)C)C)C,614.0,2.452001133786848,0.4899577060762577,2.452001133786848,0.4899577060762577,0.4369969019350423,282.556,240.21999999999997,282.328651344,122,-0.0380081090471599,-0.0625093764403296,0.0625093764403296,0.0380081090471599,0.5,0.75,1.0,14.234040022491898,9.804397054142775,2.1757192557995664,-2.253929499675344,2.3032704062030405,-2.129683365450233,4.694623210863846,0.2641533413130584,3.811102829268936,211.7443751081734,15.974691494688164,15.974691494688164,15.974691494688164,8.888647331538603,8.888647331538603,8.888647331538603,9.999784318970375,9.999784318970375,4.226198749090576,4.226198749090576,3.577303175163064,3.577303175163064,0.0,7490.384958087428,20.0,8.444444444444445,13.005,129.6731512013651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.99692128891964,41.42534232312975,0.0,0.0,0.0,0.0,28.58369907727774,100.83856453477166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58369907727774,100.83856453477166,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,17.75371813848418,38.524929737556064,0.0,0.0,62.3136347972156,0.0,0.0,0.0,0.0,0.9799154121525157,2.660864774922314,0.0,8.37246009166599,21.486759721259176,0.0,1.0,20,0,0,0,0,0,0,0,0,0,8,0,0,0,7.327500000000009,94.10400000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
