SMILES,name,tc_0C_W_mK,tc_10C_W_mK,tc_20C_W_mK,tc_30C_W_mK,tc_40C_W_mK,tc_50C_W_mK,tc_60C_W_mK,tc_70C_W_mK,tc_80C_W_mK,tc_90C_W_mK,tc_100C_W_mK
CCOC(=O)c1ccccc1C,ethyl 2-methylbenzoate,0.147943,0.146459855,0.1449759099999999,0.143488335,0.141995445,0.140495295,0.138984515,0.137461735,0.13592538,0.13437171,0.132802
CCOC(=O)Cc1ccccc1,ethyl phenylacetate,0.161254,0.15963633,0.158017385,0.15639481,0.15476629,0.15312914,0.15148136,0.149820635,0.14814428,0.14644998,0.144737
CCCC(=O)Oc1ccccc1,phenyl butanoate,0.16096,0.15935085,0.15774022,0.156126015,0.154505125,0.15287666,0.151236565,0.149583155,0.1479148,0.146228815,0.144525
C=CCc1ccc(OC)c(O)c1,"phenol, 5-allyl-2-methoxy-",0.15254,0.15090733,0.14929689,0.14771045,0.146148325,0.14461057,0.14309613,0.14160569,0.14013925,0.138696495,0.137274
CC(=O)OCCc1ccccc1,phenylethyl ethanoate,0.161233,0.159645095,0.15805715,0.156466205,0.154871,0.153268165,0.1516557,0.150031605,0.148393565,0.14673921,0.145068
CCC(=O)OCc1ccccc1,"propionic acid, benzyl ester",0.161731,0.160066525,0.158400265,0.15672906,0.15505054,0.153363075,0.151663665,0.149949625,0.148218325,0.14646671,0.144696
CCCOC(=O)c1ccccc1,propyl benzoate,0.161116,0.15952452,0.15793126,0.15633337,0.15472885,0.153115385,0.151490605,0.149853195,0.14820084,0.14653054,0.144843
C=CCc1ccc(O)c(OC)c1,4-hydroxy-3-methoxy-1-allylbenzene,0.164452,0.163798965,0.163089805,0.1623172749999999,0.1614821149999999,0.16058327,0.1596217399999999,0.15859758,0.157509735,0.15635889,0.155152
COC(=O)c1cc(C)cc(C)c1,"benzoic acid, 3,5-dimethyl-, methyl ester",0.13626,0.1349565549999999,0.1336529249999999,0.13234698,0.131037405,0.129722515,0.128400365,0.1270685299999999,0.12572675,0.12437234,0.123005
CC(C)c1ccc(C(=O)O)cc1,4-(1-methylethyl)benzoic acid,0.153584,0.15176126,0.14997849,0.14823646,0.146532115,0.144863195,0.14322533,0.141615835,0.14003208,0.13847038,0.136926
c1ccc(COCC2CO2)cc1,"1-(benzyloxy)-2,3-epoxypropane",0.177326,0.175628445,0.173930815,0.172230555,0.17052535,0.16881283,0.16709105,0.165356955,0.16360923,0.161845245,0.160065
CC(C)c1cccc(C(=O)O)c1,3-(1-methylethyl)benzoic acid,0.157803,0.156130415,0.15447803,0.15284633,0.151233685,0.149637095,0.14805356,0.14648071,0.144916285,0.14335686,0.141801
COCCOCCOCCO,2-[2-(2-methoxyethoxy)ethoxy]ethanol,0.197072,0.194586785,0.19213933,0.189734875,0.187373105,0.185053335,0.18277525,0.180538165,0.178342395,0.176187995,0.174069
CCOCOCOCOCC,"3,5,7,9-tetraoxaundecane",0.192642,0.190300325,0.18795123,0.185587875,0.18320563,0.18079944,0.178365675,0.17589902,0.17339379,0.1708453,0.168255
Cc1cc(C(=O)O)cc(C)c1C,.alpha.-isodurylic acid,0.129299,0.12797961,0.12668117,0.125405785,0.12415077,0.12291444,0.121695165,0.12049026,0.119298355,0.11811819,0.116946
CCCc1cccc(C(=O)O)c1,3-propylbenzoic acid,0.160221,0.158565455,0.156929385,0.15531437,0.153717725,0.15213682,0.150568285,0.14901012,0.14746001,0.14591527,0.144373
c1ccc(C2CCOCO2)cc1,"1,3-dioxane, 4-phenyl-",0.175576,0.173920675,0.17226536,0.17060873,0.16894884,0.167282635,0.1656088,0.16392502,0.16222861,0.160517255,0.158791
CC1=C(C)C(=O)C(C)=C(C)C1=O,"1,4-benzoquinone, tetramethyl-",0.154642,0.152794385,0.150987245,0.149222845,0.1474975,0.14580821,0.14415166,0.14252448,0.140923725,0.139345025,0.137784
CC(=O)c1c(C)cc(C)cc1O,"1-(2-hydroxy-4,6-dimethylphenyl)ethanone",0.13948,0.13830834,0.137148435,0.13600153,0.13486794,0.13374772,0.13264013,0.131546225,0.130465635,0.129398415,0.128343
CC(=O)OC(C)c1ccccc1,.alpha.-methylbenzenemethyl acetate,0.15706,0.155404045,0.15374547,0.152081265,0.15040943,0.148727335,0.14703161,0.145320255,0.14359064,0.14183971,0.140069
Cc1ccc(C(=O)O)c(C)c1C,"2,3,4-trimethylbenzoic acid",0.135603,0.134045215,0.132515665,0.131015485,0.129542045,0.12809229,0.12666459,0.12525563,0.123862355,0.12248282,0.121113
Cc1cc(C)c(C)c(C(=O)O)c1,"2,3,5-trimethylbenzoic acid",0.13314,0.13174041,0.13036134,0.12900301,0.127662995,0.126340405,0.1250315,0.123734965,0.122448485,0.12116969,0.119897
Cc1cc(C)c(C(=O)O)cc1C,"2,4,5-trimethylbenzoic acid",0.132873,0.13144785,0.13004541,0.12866634,0.127308325,0.12596868,0.124645405,0.1233365,0.122039965,0.120753485,0.119473
Cc1cc(C)c(C(=O)O)c(C)c1,"2,4,6-trimethylbenzoic acid",0.136134,0.13463028,0.13314984,0.1316924549999999,0.13025544,0.12883648,0.127433205,0.126043985,0.124665505,0.123295025,0.121931
CC(C)c1cccc(O)c(=O)c1,"2-hydroxy-4-(1-methylethyl)-2,4,6-cycloheptatrien-1-one",0.174288,0.172636085,0.1710017,0.1693876849999999,0.16779267,0.16621697,0.16466127,0.163125255,0.161608555,0.16011154,0.158632
CC=Cc1ccc(O)c(OC)c1,2-methoxy-4-(1-propenyl)phenol,0.1588,0.15704753,0.155317405,0.153612595,0.151933785,0.150280345,0.148651535,0.14704841,0.145470285,0.14391716,0.142386
CC1(c2ccccc2)OCCO1,"2-methyl-2-phenyl-1,3-dioxolane",0.162365,0.16050114,0.158666275,0.15685978,0.155079025,0.15332001,0.151578735,0.149851515,0.148135035,0.146425295,0.144719
CC(C)OC(=O)c1ccccc1,1-methylethyl benzoate,0.153923,0.152366545,0.150808285,0.14924508,0.14767456,0.146095095,0.144504,0.14289896,0.14127729,0.139637305,0.137979
c1ccc(C2OCCCO2)cc1,"2-phenyl-1,3-dioxane",0.17051,0.168681535,0.16687967,0.165105545,0.16335579,0.16162746,0.159916185,0.158218965,0.1565328,0.154854375,0.153181
CCCCCCCCC(F)F,"1,1-difluorononane",0.119018,0.117458025,0.115889245,0.11430689,0.112706905,0.11108666,0.109442155,0.107769705,0.10606631,0.10432834,0.102557
CCCCCCCC(C)(F)F,"2,2-difluoro-nonane",0.110161,0.10865046,0.107130365,0.105595695,0.104042395,0.102467835,0.1008681725,0.099239624,0.0975781675,0.095880477,0.0941476
CCCCc1ccc(C)c(O)c1,5-butyl-o-cresol,0.134323,0.1328962749999999,0.13148789,0.130099875,0.128731175,0.127382475,0.126053775,0.124745075,0.123456375,0.122187675,0.120937
Cc1ccc(O)c(CC(C)C)c1,4-methyl-2-(2-methylpropyl)phenol,0.13089,0.129503875,0.12813549,0.126787475,0.12545909,0.12415139,0.12286369,0.12159599,0.120347975,0.119119275,0.117909
Cc1ccc(O)c(C(C)(C)C)c1,"4-methyl-2-(1,1-dimethylethyl)phenol",0.1183,0.117012745,0.11574173,0.114489085,0.113254385,0.11203874,0.11084104,0.109662395,0.10850138,0.10735905,0.106233
CC(C)CCc1ccc(O)cc1,"phenol, p-isopentyl-",0.143856,0.142287175,0.140739735,0.13921598,0.13771554,0.136238785,0.13478503,0.133354275,0.13194652,0.130561765,0.129197
Cc1cccc(C(C)(C)C)c1O,6-tert-butyl-2-methylphenol,0.115553,0.114401955,0.113263995,0.11214172,0.11103476,0.109943485,0.1088675249999999,0.10780725,0.10676229,0.105733015,0.104717
CCCCCc1ccccc1O,"phenol, 2-pentyl-",0.154837,0.15295747,0.15110555,0.149285,0.14749445,0.1457339,0.14400335,0.1423028,0.1406319349999999,0.138990385,0.137375
CC/C=C/CC1=C(C)CCC1=O,jasmone,0.154601,0.153104445,0.1516065,0.150104925,0.148598035,0.1470842,0.145560735,0.14402564,0.142476915,0.140912875,0.139334
CC(C)C(C)(O)c1ccccc1,"benzyl alcohol, .alpha.-isopropyl-.alpha.-methyl-",0.134271,0.132949035,0.131643705,0.130357005,0.129089675,0.12784066,0.12661033,0.125398315,0.124204985,0.12302997,0.121871
CCC(C)(C)c1ccccc1O,"phenol, o-tert-pentyl-",0.128512,0.12723847,0.12598214,0.12474381,0.123523165,0.12232015,0.121135505,0.119968175,0.118818845,0.1176872,0.116571
CCCOC(C)c1ccccc1,"benzene, (1-propoxyethyl)-",0.157907,0.15624747,0.154584525,0.152917005,0.15124117,0.149555075,0.14785535,0.14613968,0.14440538,0.14265045,0.140875
CCC(O)C(C)c1ccccc1,"3-pentanol, 2-phenyl-, dl-",0.151876,0.150022975,0.148198055,0.14640482,0.14464227,0.14291035,0.1412098,0.13953925,0.137899015,0.13628915,0.134706
CCCCc1cc(O)ccc1C,"p-cresol, 3-butyl-",0.132067,0.130788265,0.12952462,0.12827766,0.1270470149999999,0.125833055,0.12463541,0.123454765,0.12229049,0.12114216,0.120009
Cc1cc(O)ccc1C(C)(C)C,p-tert-butyl-m-cresol,0.125937,0.124413665,0.122912225,0.1214351,0.119982975,0.118555535,0.117152095,0.11577234,0.114416215,0.11308446,0.111773
CCC(C)c1ccc(O)c(C)c1,"phenol, 2-methyl-4-(1-methylpropyl)-",0.131969,0.130543905,0.12913752,0.127752135,0.12638775,0.125044365,0.12372198,0.122420595,0.12113958,0.11987851,0.118636
Cc1cc(C(C)(C)C)ccc1O,"phenol, 4-(1,1-dimethylethyl)-2-methyl-",0.118146,0.11693011,0.11572978,0.114547135,0.113381805,0.11223416,0.111103515,0.109990185,0.10889454,0.10781621,0.106753
CCC(C)c1cc(C)ccc1O,"phenol, 4-methyl-2-(1-methylpropyl)-",0.131969,0.130543905,0.12913752,0.127752135,0.12638775,0.125044365,0.12372198,0.122420595,0.12113958,0.11987851,0.118636
Cc1ccc(OC(C)(C)C)cc1,tert-butyl p-tolyl ether,0.132194,0.130812355,0.12942841,0.128040205,0.126645,0.12524122,0.123825755,0.122397715,0.120953675,0.119492375,0.118013
CCC(CC)c1ccc(O)cc1,"phenol, 4-(1-ethylpropyl)-",0.144298,0.14272723,0.14117679,0.139650035,0.1381465949999999,0.136666525,0.135209085,0.13377533,0.13236426,0.13097582,0.129608
CCCC(C)c1ccc(O)cc1,"phenol, 4-(1-methylbutyl)-",0.145973,0.144311825,0.1426747,0.141062575,0.13947608,0.137915955,0.13638083,0.134870705,0.13338558,0.13192514,0.130487
Cc1ccc(CC(C)C)c(O)c1,"phenol, 5-methyl-2-(2-methylpropyl)-",0.13089,0.129503875,0.12813549,0.126787475,0.12545909,0.12415139,0.12286369,0.12159599,0.120347975,0.119119275,0.117909
OCCCCCc1ccccc1,5-phenyl-1-pentanol,0.171027,0.16882267,0.16665264,0.16452061,0.162426265,0.160368605,0.15834726,0.156362915,0.15441494,0.152502595,0.150622
CC(C)(C)OCc1ccccc1,"ether, benzyl tert-butyl",0.145797,0.14429261,0.14278535,0.14127283,0.139751995,0.138221215,0.136677805,0.135119765,0.13354541,0.13195248,0.13034
CCCCCc1ccc(O)cc1,4-pentylphenol,0.151526,0.14982002,0.14813621,0.14647777,0.144843645,0.14323452,0.14165008,0.14009027,0.13855583,0.13704539,0.135556
CCCC(C)c1cccc(O)c1,3-(2-pentyl)phenol,0.144337,0.14277701,0.141238255,0.1397225,0.138229745,0.136759675,0.135312235,0.133888165,0.13248641,0.13110734,0.129748
CCC(C)(C)C(C#N)(C#N)CC,"ethyl(1,1-dimethylpropyl)malononitrile",0.132959,0.131616105,0.130288145,0.128975555,0.12767602,0.12638717,0.125107375,0.12383395,0.122564895,0.121297895,0.120031
CC(C)OC(C)c1ccccc1,(1-isopropoxyethyl)benzene,0.149889,0.14826907,0.146646125,0.14501829,0.143381455,0.141734045,0.14007232,0.13839402,0.13669572,0.13497553,0.133233
CCCCCOc1ccccc1,(pentyloxy)benzene,0.163612,0.16195836,0.1603011,0.15863858,0.15696806,0.155287965,0.15359487,0.15188783,0.15016353,0.14841923,0.146657
COc1ccc(C(C)(C)C)cc1,"1-(1,1-dimethylethyl)-4-methoxybenzene",0.133277,0.131818565,0.130373975,0.128942755,0.127522275,0.126109165,0.12470111,0.123295425,0.121889795,0.12048122,0.119067
CC(C)(C)C(O)c1ccccc1,"2,2-dimethyl-1-phenyl-1-propanol",0.141101,0.139577035,0.138072965,0.136590265,0.135128195,0.133687495,0.132267425,0.13086904,0.129491655,0.12813527,0.126797
Cc1ccc(C(C)(C)C)c(O)c1,"2-(1,1-dimethylethyl)-5-methylphenol",0.117785,0.11657237,0.11537541,0.114194765,0.11303112,0.11188416,0.11075383,0.10964087,0.10854391,0.10746358,0.106398
CCCC(C)c1ccccc1O,2-(2-pentyl)phenol,0.139901,0.13844514,0.13700807,0.135592685,0.1341983,0.13282523,0.131473845,0.13014346,0.12883376,0.12754469,0.126275
CC(C)(O)CCc1ccccc1,"2-butanol, 2-methyl-4-phenyl-",0.149874,0.14813657,0.146423075,0.144736895,0.143078085,0.141445905,0.139841095,0.1382625999999999,0.136711105,0.13518598,0.133683
CCC(C)(O)Cc1ccccc1,2-methyl-1-phenyl-2-butanol,0.148743,0.14685821,0.14500229,0.143179,0.141388765,0.13963016,0.13790424,0.136210005,0.134547085,0.13291585,0.131312
CC(c1ccccc1)C(C)(C)O,2-methyl-3-phenyl-2-butanol,0.136955,0.13549651,0.13405744,0.13264037,0.1312453,0.12987223,0.12852116,0.12719209,0.1258843899999999,0.124597635,0.12333
CCCCC#CC#CC(C)(C)O,"2-methyl-3,5-decadiyn-2-ol",0.156176,0.154122605,0.15210126,0.1501166,0.14816794,0.146254965,0.14437699,0.1425337,0.14072504,0.138951435,0.137207
CC(C)C(CO)c1ccccc1,"3,3-dimethyl-2-phenyl-1-propanol",0.147758,0.14615841,0.14457934,0.143022585,0.141488515,0.139977075,0.138489005,0.13702325,0.13558018,0.13415974,0.13276
CCC(CC)c1cccc(O)c1,3-(1-ethylpropyl)phenol,0.144337,0.14277701,0.141238255,0.1397225,0.138229745,0.136759675,0.135312235,0.133888165,0.13248641,0.13110734,0.129748
CC(C)C(C)(C)C(C)(C#N)C#N,"methyl(1,1,2-trimethylpropyl)malononitrile",0.128357,0.127038295,0.125737595,0.12445595,0.123190675,0.12193977,0.12070155,0.11947407,0.11825459,0.11704185,0.115833
CCCCc1cccc(O)c1C,3-butyl-2-methylphenol,0.130616,0.129386385,0.12817011,0.126969465,0.12578519,0.12461623,0.12346327,0.122325995,0.121204035,0.120098075,0.119006
CCC(C)c1ccc(C)cc1O,3-methyl-6-(1-methylpropyl)phenol,0.131969,0.130543905,0.12913752,0.127752135,0.12638775,0.125044365,0.12372198,0.122420595,0.12113958,0.11987851,0.118636
CCC(C)(C)c1ccc(O)cc1,"4-(1,1-dimethylpropyl)phenol",0.129227,0.12801474,0.126815465,0.12563119,0.1244615999999999,0.12330601,0.122164735,0.12103846,0.11992687,0.11882991,0.117746
CCCCc1ccc(O)cc1C,4-butyl-m-cresol,0.133851,0.132510365,0.13118672,0.1298800749999999,0.12859106,0.127320415,0.126067085,0.12483144,0.123613425,0.122413465,0.121229
Cc1c(C)c(N)c(C)c(C)c1N,"1,2,4,5-tetramethyl-3,6-diaminobenzene",0.210461,0.207609425,0.20482805,0.202120415,0.199482205,0.19690842,0.19439406,0.191934125,0.189524245,0.187160475,0.184834
N#CCCCCCCCCC#N,decanedinitrile,0.180508,0.178630265,0.17676599,0.174915455,0.173074975,0.17124218,0.16941481,0.167589125,0.1657631799999999,0.1639336049999999,0.162099
CC=C(C)Sc1ccccc1,trans-2-phenylthio-2-butene,0.155114,0.153697275,0.152282275,0.15086633,0.149447385,0.14802481,0.146595975,0.145158455,0.14371136,0.14225158,0.140781
C/C=C/CSc1ccccc1,(E)-1-phenylthio-2-butene,0.169399,0.1678792,0.1663588849999999,0.16483694,0.1633110499999999,0.16177916,0.160240325,0.15869186,0.15713208,0.15555967,0.153975
C=CCCSc1ccccc1,4-phenylthio-1-butene,0.166094,0.16459087,0.163088555,0.16158461,0.160077035,0.158564145,0.15704431,0.1555151599999999,0.15397538,0.15242297,0.150858
C/C=C\CSc1ccccc1,(Z)-1-phenylthio-2-butene,0.169399,0.1678792,0.1663588849999999,0.16483694,0.1633110499999999,0.16177916,0.160240325,0.15869186,0.15713208,0.15555967,0.153975
C1CC2CCC3CCCC3C2C1,"tricyclo[7.3.0.02,6]dodecane",0.121913,0.120750655,0.119587025,0.118420765,0.117249875,0.116072985,0.114888835,0.113695,0.11249122,0.111275125,0.110047
CCCC1=CCC2CC1C2(C)C,"7,7-dimethyo-2-propyl-bicyclo[3.1.1]-2-heptene",0.108501,0.10733934,0.106174395,0.105005505,0.1038303,0.10264715,0.101453685,0.1002483065,0.099028587,0.0977929375,0.0965416
CC1CCC12CCC1C3CCC3C1C2,"9-methyl-2,3-cyclobutanospiro[5.3]nonane",0.110651,0.10956591,0.10847928,0.10739002,0.10629613,0.105195925,0.104088405,0.102972255,0.101845475,0.1007062855,0.099555
C1=C2/CCCCC2CCCCC/1,bicyclo[6.4.0]-1-dodecene,0.128545,0.127339425,0.12613348,0.124924535,0.12371196,0.12249407,0.121269235,0.1200354,0.118791935,0.11753684,0.11627
C1=C\CCCC/C=C\CCCC/1,"cis,cis-1,7-cyclododecadiene",0.149578,0.14821334,0.14684871,0.1454814499999999,0.14411019,0.142733985,0.14135015,0.139957,0.138553535,0.13713781,0.135709
CC1C2CC3CC1CC(C)(C3)C2,"cis-1,4-dimethyladamantane",0.105898,0.10483484,0.103769895,0.102701635,0.101628745,0.1005495085,0.0994623845,0.098365377,0.097257271,0.0961363555,0.095003
C1CCC(=C2CCCCC2)CC1,cyclohexylidenecyclohexane,0.121386,0.12024753,0.1191089,0.117967955,0.116823695,0.11567449,0.11451797,0.11335345,0.11217967,0.110994205,0.109798
C1CCC2C3CCC(CC3)C2C1,"decahydro-1,4-ethanonaphthalene",0.120071,0.11902288,0.117974565,0.11692525,0.115874305,0.11481973,0.113760155,0.11269495,0.11162243,0.110541595,0.109453
C1CC2CCCC3CCC(C1)C23,perhydroacenaphthene,0.122211,0.12106501,0.119918695,0.118770435,0.11761786,0.11645997,0.115295765,0.114123615,0.11294115,0.111747685,0.110544
C1#CCCCCCCCCCC1,cyclododecyne,0.146002,0.14463734,0.143273025,0.141907395,0.14053882,0.139164615,0.13778341,0.136393945,0.13499348,0.13358107,0.132156
C=C(C)C1(CC)CC=CC(C)C1,4-ethyl-6-methyl-4-(1-methylethenyl)cyclohexene,0.11297,0.111740235,0.11050766,0.10926914,0.10802262,0.106767155,0.105499745,0.10421802,0.102920665,0.101605365,0.100272
CC(C)=CC1C=CCC(C)(C)C1,"4,4-dimethyl-6-(2-methyl-1-propenyl)cyclohexene",0.118296,0.116977515,0.115657255,0.11433205,0.112999215,0.111656435,0.110301025,0.10893067,0.107543,0.10613607,0.10471
CC(C)=CC1=C(C)C(C)(C)CC1,"2,3,3-trimethyl-1-(2-methyl-1-propenyl)cyclopentene",0.0974748,0.0963635995,0.095249482,0.094130203,0.0930036625,0.091867792,0.0907205285,0.089559735,0.0883833485,0.087189232,0.0859777
C=C(C)C(C)=C(C)C(C)=C(C)C,"2,3,4,5,6-pentamethyl-1,3,5-heptatriene",0.0900051,0.0888250455,0.08763769,0.08643991,0.0852293425,0.084003519,0.082760008,0.0814963725,0.0802102495,0.0788991705,0.077564
C=C(C)C1(C)CCC(C)=C(C)C1,"1,2,4-trimethyl-4-(1-methylethenyl)cyclohexene",0.0947105,0.0936828225,0.0926533775,0.0916204285,0.0905822495,0.0895369665,0.088482885,0.087418168,0.086341084,0.085249833,0.0841446
CC1=C(C)CCC(C)=C(C)CC1,"1,2,5,6-tetramethyl-1,5-cyclooctadiene",0.0999053,0.098865185,0.097823303,0.0967780225,0.095727601,0.0946705125,0.0936049885,0.0925294235,0.09144226,0.0903416925,0.089228
CC(C)=C1C(=C(C)C)C(C)C1C,"1,2-dimethyl-3,4-bis(1-methylethylidene)cyclobutane",0.0883273,0.087248496,0.0861646595,0.0850730615,0.083971539,0.0828578865,0.0817300095,0.080585608,0.0794224765,0.078238489,0.0770341
CC1C2CC3CC(C2)CC1(C)C3,"1,2-dimethyladamantane",0.105956,0.104899045,0.103841415,0.10278147,0.101717895,0.1006487215,0.0995723645,0.098487609,0.097392618,0.096285723,0.095167
CC12CC3CC(C1)CC(C)(C3)C2,"1,3-dimethyltricyclo[3.3.1.1(3,7)]decane",0.0987731,0.0977749175,0.0967803625,0.095788335,0.094797209,0.0938052105,0.0928107765,0.091812207,0.0908078335,0.089795993,0.0887762
CC1C=CCC2CCCCC12C,"1,2-dimethylbicyclo[4.4.0]-3-decene",0.110901,0.10978383,0.108664885,0.10754231,0.10641442,0.105280215,0.104138065,0.102985285,0.101820505,0.1006430005,0.0994523
CCCCC1=CC(CC)=CCC1,"1-butyl-3-ethyl-1,3-cyclohexadiene",0.132642,0.1311163649999999,0.129585475,0.128047325,0.12649886,0.1249381349999999,0.12336178,0.12176748,0.120152865,0.118515675,0.116855
C1=C(C2CCCCC2)CCCC1,1-cyclohexylcyclohexene,0.13072,0.12950233,0.12828433,0.1270657,0.125844125,0.12461755,0.1233850299999999,0.122144195,0.120894045,0.119633265,0.118362
CCC12CC3CC(CC(C3)C1)C2,"1-ethyltricyclo[3.3.1.1(3,7)]decane",0.105741,0.10481168,0.103884625,0.102959625,0.102034625,0.10110931,0.100182176,0.0992513475,0.0983162095,0.097375399,0.0964285
CCC1=C(C(C)C)CCC(C)=C1,"1-methyl-3-ethyl-4-(1-methylethyl)-1,3-cyclohexadiene",0.102497,0.101440045,0.1003821,0.099320777,0.098254687,0.0971819355,0.0961005485,0.0950087945,0.093904842,0.092786854,0.0916549
CC1(C)C2CC3CC(C2)CC1C3,"2,2-dimethyltricyclo[3.3.1.1(3,7)]decane",0.106809,0.1056203,0.104444395,0.10328086,0.102127695,0.10098227,0.099841782,0.0987048655,0.0975682505,0.0964298795,0.0952881
C1=C\CCCCCC/C=C/CC/1,"1,5-cyclododecadiene",0.149464,0.14809771,0.146731395,0.145363135,0.14399056,0.14261267,0.141227835,0.139833685,0.138428905,0.137011495,0.135581
O=[N+]([O-])C(Cl)(Cl)Cl,trichloronitromethane,0.132804,0.13109935,0.12938494,0.127654955,0.12590471,0.124130205,0.12232744,0.120492415,0.11862113,0.11670927,0.114758
CCOC(=O)C(Cl)C(C)=O,ethyl 2-chloroacetoacetate,0.169995,0.16825164,0.16650638,0.16475649,0.162999655,0.16123256,0.159452465,0.157657795,0.155844495,0.15401025,0.152156
COC(=O)C(Cl)=C(C)OC,"2-butenoic acid, 2-chloro-3-methoxy-, methyl ester, (Z)-",0.143217,0.141630465,0.140038945,0.13843848,0.136826385,0.13520066,0.133558675,0.1318970599999999,0.130213815,0.12850631,0.126775
CC(=O)OCCCCCCl,5-chloropentyl ethanoate,0.153556,0.15181038,0.15005986,0.148300395,0.1465293,0.14474363,0.142939645,0.1411154,0.13926721,0.13739239,0.135492
CC(C)C1OCC(Cl)CO1,"trans-5-chloro-2-(1-methylethyl)-1,3-dioxane",0.147827,0.14628564,0.144740065,0.143188545,0.14162808,0.14005567,0.13846926,0.136867275,0.135245975,0.13360373,0.13194
COC(F)(F)C(Cl)Cl,"1,1-dichloro-2,2-difluoro-2-methoxyethane",0.112472,0.11082273,0.109158115,0.107470925,0.10575616,0.104009135,0.10222522,0.100398793,0.0985252115,0.0965998919999999,0.0946245
Fc1c(Cl)cccc1Cl,"benzene, 1,3-dichloro-2-fluoro-",0.11382,0.11261511,0.11140722,0.1101933299999999,0.10897218,0.1077404,0.10649662,0.10523958,0.10396591,0.10267424,0.101366
Fc1ccc(Cl)cc1Cl,"2,4-dichloro-1-fluorobenzene",0.112796,0.11158248,0.110376055,0.109174315,0.10797563,0.106777315,0.10557674,0.104371165,0.10315933,0.10193755,0.100705
Fc1cccc(Cl)c1Cl,"2,3-dichloro-1-fluorobenzene",0.11382,0.11261511,0.11140722,0.1101933299999999,0.10897218,0.1077404,0.10649662,0.10523958,0.10396591,0.10267424,0.101366
Fc1cc(Cl)cc(Cl)c1,"1,3-dichloro-5-fluorobenzene",0.113785,0.112577165,0.11136659,0.110150385,0.108926235,0.107692085,0.106446675,0.105186635,0.10391028,0.102616295,0.101305
Fc1ccc(Cl)c(Cl)c1,"1,2-dichloro-4-fluorobenzene",0.11382,0.11261511,0.11140722,0.1101933299999999,0.10897218,0.1077404,0.10649662,0.10523958,0.10396591,0.10267424,0.101366
Fc1cc(Cl)ccc1Cl,"1,4-dichloro-2-fluorobenzene",0.11382,0.11261511,0.11140722,0.1101933299999999,0.10897218,0.1077404,0.10649662,0.10523958,0.10396591,0.10267424,0.101366
CCOC(C)=CBr,1-bromo-2-ethoxypropene,0.120481,0.11895931,0.1174289,0.11588386,0.11432156,0.112738315,0.11113081,0.10949536,0.10782865,0.10612668,0.104391
CC(C)(C)C(=O)Br,"2,2-dimethylpropanoyl bromide",0.12018,0.1186662,0.11714242,0.115605065,0.11405008,0.11247452,0.110874015,0.10924525,0.107584855,0.105889885,0.104161
C=C(CBr)OCC,3-bromo-2-ethoxypropene,0.116581,0.11508061,0.11356957,0.112042215,0.1104966,0.108928725,0.107334905,0.105711825,0.104056115,0.10236483,0.100639
CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],"1,1,1-trinitroethane",0.273428,0.27008735,0.26679247,0.26354307,0.260332095,0.2571536,0.25400053,0.25086757,0.24774809,0.24463472,0.241523
CC(Br)C(C)(C)C,"butane, 3-bromo-2,2-dimethyl-",0.0903074,0.0892184625,0.088123348,0.087019146,0.085903388,0.084773611,0.083627278,0.082461989,0.0812753125,0.0800647485,0.0788309
CC(C)(C)CCBr,"butane, 1-bromo-3,3-dimethyl-",0.0989998,0.0977136145,0.0964180715,0.0951093835,0.0937846135,0.092440867,0.091075107,0.089684465,0.0882660465,0.0868168145,0.0853379
CCC(C)CCBr,d-1-bromo-3-methylpentane,0.108467,0.10713516,0.105796325,0.104446915,0.103082875,0.101702205,0.100302086,0.098878926,0.097430632,0.095953856,0.0944495
CCC(CC)CBr,"butane, 1-bromo-2-ethyl-",0.108467,0.10713516,0.105796325,0.104446915,0.103082875,0.101702205,0.100302086,0.098878926,0.097430632,0.095953856,0.0944495
CCC(C)(Br)CC,"pentane, 3-bromo-3-methyl-",0.0926158,0.091508872,0.0903946165,0.089269842,0.08813198,0.086978499,0.085806862,0.084614606,0.0833990995,0.0821577684999999,0.0808915
CCC(C)C(C)Br,"pentane, 2-bromo-3-methyl-",0.101337,0.1001031875,0.0988626635,0.097611752,0.0963478585,0.0950682145,0.0937700885,0.092450712,0.091107322,0.089737113,0.0883409
CC(C)CC(C)Br,"pentane, 2-bromo-4-methyl-",0.102822,0.10155306,0.100272776,0.098978199,0.09766694,0.0963362935,0.0949837595,0.0936068695,0.0922031605,0.0907700955,0.0893089
CCCC(C)(C)Br,"pentane, 2-bromo-2-methyl-",0.0922824,0.0911493189999999,0.090008832,0.088857663,0.0876930435,0.086512305,0.085312753,0.084091582,0.082846129,0.081573657,0.080275
CC(C)C(C)CBr,"butane, 1-bromo-2,3-dimethyl-",0.102584,0.10133399,0.100077092,0.098809923,0.097529398,0.0962330225,0.094918128,0.09358202,0.092221893,0.0908351155,0.0894224
CC(C)CCCBr,1-bromo-4-methylpentane,0.108747,0.107398805,0.106042655,0.104675875,0.10329552,0.101897535,0.1004797625,0.09903923,0.0975723155,0.096076156,0.0945516
CCCC(Br)CC,3-bromohexane,0.109253,0.10791101,0.106561545,0.105200765,0.10382641,0.10243474,0.1010238099999999,0.099590061,0.09813083,0.0966432855,0.0951283
