SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Experimental_40C_Viscosity,Experimental_100C_Viscosity,Thermal_Conductivity_40C,Thermal_Conductivity_100C,Density_40C_g_cm^3,Density_100C_g_cm^3,Heat_Capacity_Constant_Pressure_40C_J_K_Mol,Heat_Capacity_Constant_Pressure_100C_J_K_Mol,Dynamic_Viscosity_40C,Dynamic_Viscosity_100C,Kinematic_Viscosity_40C,Kinematic_Viscosity_100C
CCCCCC=C(c1ccccc1)c2ccccc2,2.389212962962963,2.389212962962963,1.1596844293272863,1.1596844293272863,0.576897337369614,10.157894736842104,250.38500000000002,228.20899999999995,250.172150704,98,0,-0.015138782944291742,-0.07605788348962246,0.07605788348962246,0.015138782944291742,0.7894736842105263,1.3157894736842106,1.7894736842105263,14.072155582856396,9.961702334313758,2.0273168294874697,-2.0835668478205354,2.236981887031699,-1.8754787134901159,5.79108443937454,0.729505639801952,2.490674684177322,2.2391378797555865,452.5762240913668,13.338652525367095,11.679280085832078,11.679280085832078,9.41501490017253,7.225397411291141,7.225397411291141,4.845632003176982,4.845632003176982,3.3257258529799674,3.3257258529799674,2.2785285957748522,2.2785285957748522,-1.8199999999999994,31282.874033267166,13.60794158403739,7.578774352965855,4.096839983861226,116.35348909415302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.50507123699265,29.541650759315274,0.0,0.0,0.0,5.573104530069267,0.0,0.0,0.0,32.60702369139466,0.0,77.86659377484399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.73392667478865,66.73969079144999,0.0,5.573104530069267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,35.96247238224129,0.0,0.0,73.66342799114061,0.0,0.0,0.0,0.0,0.0,3.979351851851852,0.0,21.35479544595616,7.416827758881329,2.2490249433106575,0.0,0.2631578947368421,19,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,5.427974667040006,2,5.698600000000005,84.10500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.42,1.81,,,,,,,,,,
CCCCCCCCCCc1c(C)cc(C)cc1C,2.3264698006919327,2.3264698006919327,1.2707407407407407,1.2707407407407407,0.45728916855126767,10.947368421052632,260.465,228.20899999999995,260.250401024,108,0,-0.027361457387314304,-0.06538238322279266,0.06538238322279266,0.027361457387314304,0.6842105263157895,1.1578947368421053,1.6842105263157894,14.086101858781836,9.947986194149868,2.0298120988149453,-2.108283603374758,2.191363240153559,-1.9527654035377953,5.369493101831648,0.5747303027674856,2.3466416475344407,2.193113661906735,339.2962141907251,14.08757566981053,13.518661569058182,13.518661569058182,9.147065707741408,8.215360710159073,8.215360710159073,6.1021445989817344,6.1021445989817344,4.120699692166222,4.120699692166222,3.039912197864855,3.039912197864855,-0.78,15149.91847648235,16.27488474204171,9.175859132267862,6.27151243207278,120.17565060665288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.56567418879291,50.30320932001487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.48234340509659,0.0,34.386540103711205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,20.771211599071872,80.54411614988669,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.47774908142509,5.563451491696996,0.0,39.827682935685715,0.0,0.0,0.0,0.0,0.0,5.964952522045568,0.0,4.652939601383865,12.542340248153671,9.006434295083562,0.0,0.6842105263157895,19,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,7.859792094045805,1,6.2950600000000065,86.96700000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11.41,1.64,,,,,,,,,,
CCCCC(CC)COC(=O)CCCc1ccc(C)cc1,11.759330567103383,11.759330567103383,0.04438875241454587,-0.04438875241454587,0.5618042452332862,12.142857142857142,290.44699999999995,260.20699999999994,290.2245802,118,0,0.305299613580157,-0.4653795727864483,0.4653795727864483,0.305299613580157,1.1428571428571428,1.8571428571428572,2.4761904761904763,16.5329827915402,10.004681398725785,2.094521020281432,-2.1409086703337596,2.1351976552260736,-2.1345819663813437,5.688092414035825,-0.14478883261268508,2.4930993130205916,2.1669812316634336,394.53230991761137,15.501789232183626,13.860102176368239,13.860102176368239,10.151397005390978,8.364355845055828,8.364355845055828,5.938666871575372,5.938666871575372,3.9902544371976716,3.9902544371976716,2.3726697829568306,2.3726697829568306,-1.31,45164.98715468104,17.740787201625192,10.421610693278401,7.8884879452452905,129.45071793620352,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,62.93885903370271,37.66755960632704,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,5.917906046161393,65.71696295955394,6.606881964512918,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,15.95222176079788,12.841643245852017,63.499307120331295,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,18.94560963360032,19.26246486877803,30.38936785217202,0.0,0.0,45.03667987291831,4.736862953800049,5.410234368438733,0.0,11.759330567103383,0.0,2.568173070528979,0.4889432348288767,8.511427563394207,7.04060097291744,7.05462355612171,0.0,0.631578947368421,21,0,2,0,0,0,0,1,0,1,1,0,2,0,2,0,10,0,0,0,0,1,8.804170362268271,1,5.077320000000006,88.38200000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.14,1.81,,,,,,,,,,
CCCCCCCCCC(=O)OCc1ccc(CC)cc1,11.65244436935319,11.65244436935319,0.06654977114302496,-0.06654977114302496,0.4008656801478459,10.571428571428571,290.447,260.20699999999994,290.2245802,118,0,0.3056153403611084,-0.4608007455433136,0.4608007455433136,0.3056153403611084,0.8571428571428571,1.4285714285714286,2.0476190476190474,16.53256001780762,10.086539133324267,2.0307385404303417,-2.056953314616838,2.1011617366398587,-2.0393249360832804,5.6877288168446105,-0.14461893284870384,2.522591101343922,2.0497292909229827,381.0577563812585,15.338652525367095,13.696965469551708,13.696965469551708,10.257550155273627,8.493164364257511,8.493164364257511,5.702053917603603,5.702053917603603,3.8154969765333684,3.8154969765333684,2.333631050820369,2.333631050820369,-1.31,51571.85247587514,17.740787201625192,11.360461531349491,8.540431129726716,129.45071793620355,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,76.63787241078376,23.96854622924601,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,78.24175097022827,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,22.5591037253108,0.0,76.34095036618332,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,13.027703587438928,24.825916360475023,37.667559606327046,0.0,12.13273413692322,25.980208536304467,4.736862953800049,5.3077600571526435,0.0,11.65244436935319,0.0,2.382652915771586,-0.06654977114302496,8.276419115642808,10.18098998422709,4.766283328995707,0.0,0.631578947368421,21,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,11,0,0,0,0,0,9.597310978091448,1,5.432900000000005,88.22600000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5.24,1.81,,,,,,,,,,
CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,11.682259180879832,11.682259180879832,0.1094455035738402,-0.1094455035738402,0.2913737824556067,10.571428571428571,290.447,260.20699999999994,290.2245802,118,0,0.3106777404547158,-0.4265304131973434,0.4265304131973434,0.3106777404547158,0.8571428571428571,1.380952380952381,1.9523809523809523,16.5355289177774,10.06665483941223,2.038312081107004,-2.0461502508538376,2.138680589746418,-2.0687003186612944,5.717442808733722,-0.13403958281131564,2.4781549869988972,1.9716160552467152,381.0577563812585,15.338652525367095,13.696965469551708,13.696965469551708,10.219545352812842,8.494399812521534,8.494399812521534,5.865550194875445,5.865550194875445,3.737123754582675,3.737123754582675,2.368785262146621,2.368785262146621,-1.31,47362.498111522924,17.740787201625192,11.360461531349491,9.276664566465573,129.45071793620355,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,75.98649581171894,25.477292959539852,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,78.05569062864136,0.0,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,5.969305287951849,4.794537184071822,6.923737199690624,76.69540492064773,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.170333456209914,12.841643245852019,50.50920285217907,0.0,31.189205473537065,6.923737199690624,4.736862953800049,5.302440127597887,0.0,11.682259180879832,0.0,1.1747552600661575,0.544743523258828,7.620417603927011,11.907978282579128,4.26740602169116,0.0,0.631578947368421,21,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,11,0,0,0,0,0,9.597310978091448,1,5.821320000000005,88.65800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6.63,2.12,,,,,,,,,,
CCCCCCCCCCCC(=O)Oc1cccc(C)c1,11.708631535377187,11.708631535377187,0.10782796767059,-0.10782796767059,0.2913737824556067,10.571428571428571,290.447,260.20699999999994,290.2245802,118,0,0.3106778982120611,-0.4265202121801975,0.4265202121801975,0.3106778982120611,0.9523809523809523,1.5714285714285714,2.1904761904761907,16.535545689329233,10.06662654510002,2.0412924214724937,-2.049264404936731,2.144435726895418,-2.069941585605715,5.717964890532284,-0.1340381475633753,2.4533253300210385,1.9860264287772917,398.30775638125857,15.338652525367095,13.696965469551708,13.696965469551708,10.219545352812842,8.494399812521534,8.494399812521534,5.869004518569393,5.869004518569393,3.705678838568317,3.705678838568317,2.4413076496484862,2.4413076496484862,-1.31,45963.05005794416,17.740787201625192,11.360461531349491,9.276664566465573,129.45071793620355,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,70.42304432002194,31.040744451236847,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,78.05569062864136,0.0,29.828919765543436,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,5.969305287951849,4.794537184071822,6.923737199690624,76.69540492064773,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,12.170333456209914,18.405094737549014,44.94575136048208,0.0,31.189205473537065,6.923737199690624,4.736862953800049,5.32827346093122,0.0,11.708631535377187,0.0,1.1142342602037942,0.5550647628657819,7.642598431118999,11.907461480678629,4.243736068824392,0.0,0.631578947368421,21,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,11,0,0,0,0,0,9.597310978091448,1,5.821320000000005,88.65800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7.18,2.18,,,,,,,,,,
CCCCCCCCCCCC(=O)OCc1ccccc1,11.601247276117927,11.601247276117927,0.06777883690717368,-0.06777883690717368,0.36704131194851425,10.523809523809524,290.44699999999995,260.20699999999994,290.2245802,118,0,0.30561534035156324,-0.46080074833316736,0.46080074833316736,0.30561534035156324,0.8571428571428571,1.4285714285714286,2.0476190476190474,16.532558917442444,10.06668421996724,2.0256731088711537,-2.048099876125431,2.108058255600383,-2.0369281217184905,5.687623370067635,-0.14461910661555813,2.521557120537504,1.894295759648514,359.0889198201414,15.175515818550565,13.481422519927882,13.481422519927882,10.32569850269549,8.52182058995473,8.52182058995473,5.7247092869226375,5.7247092869226375,3.7271019812295454,3.7271019812295454,2.3902292909573157,2.3902292909573157,-1.31,55797.01596325389,17.740787201625192,12.43213917090245,10.112370731189985,129.45071793620357,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,88.6221455254068,11.984273114623004,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,77.73883539346366,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951849,16.13828210238479,0.0,76.69540492064773,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,13.027703587438928,18.405094737549014,44.94575136048208,0.0,30.33183534230805,6.923737199690624,4.736862953800049,5.26114383130159,0.0,11.601247276117927,0.0,1.0536381953889795,-0.06777883690717368,9.845813675702898,11.992464633202422,2.64680455852669,0.0,0.631578947368421,21,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,12,0,0,0,0,0,10.502663594855687,1,5.650700000000005,88.08200000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5.46,1.89,,,,,,,,,,
CCCCCCCCOC(=O)CCCc1ccc(C)cc1,11.60034045988817,11.60034045988817,0.045676046653228886,-0.045676046653228886,0.41227379394383046,10.571428571428571,290.447,260.20699999999994,290.2245802,118,0,0.30528945418894954,-0.46567486642488926,0.46567486642488926,0.30528945418894954,0.9523809523809523,1.619047619047619,2.3333333333333335,16.5323628245415,10.069046658894303,2.026785790755017,-2.051614896118455,2.083732260352448,-2.057951434071754,5.687739811920927,-0.14339485721969558,2.4825891374365883,1.9729382910932778,381.0577563812585,15.338652525367095,13.696965469551708,13.696965469551708,10.219545352812842,8.43250419247769,8.43250419247769,5.827389083670617,5.827389083670617,3.727895778496775,3.727895778496775,2.3321609006683874,2.3321609006683874,-1.31,47894.109639426664,17.740787201625192,11.360461531349491,9.276664566465573,129.45071793620355,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,68.8567650798641,31.749653560165648,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,0.0,0.0,71.63486900571534,6.606881964512918,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,15.95222176079788,6.923737199690624,69.4172131664927,24.26546827384644,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,13.027703587438928,19.26246486877803,43.23101109802404,0.0,0.0,38.112942673227685,4.736862953800049,5.266688450071387,0.0,11.60034045988817,0.0,2.5707597893343674,-0.045676046653228886,8.506280226753919,9.701531565120225,4.900075555485159,0.0,0.631578947368421,21,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,11,0,0,0,0,0,9.597310978091448,1,5.2214200000000055,88.45200000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6.44,1.82,,,,,,,,,,
CCCCOC(=O)C(C)OC(=O)c1ccccc1C(=O)OCCCC,12.306982079868984,12.306982079868984,0.06685801944234515,-1.047662918307309,0.364794503331408,11.48,350.4110000000002,324.2030000000001,350.17293855199995,138,0,0.3466626540755702,-0.4629627432104852,0.4629627432104852,0.3466626540755702,0.88,1.4,1.96,16.593380803208003,10.08353355392617,2.2376620800212965,-2.13868073033281,2.1358208505515526,-2.271431075068461,6.031563729111066,-0.15263007513480178,2.6135793302975543,2.714224392082362,581.0319789353723,18.656489770562874,15.078881775850595,15.078881775850595,12.006437715248111,8.64538663632389,8.64538663632389,5.603644194473157,5.603644194473157,3.455893236714032,3.455893236714032,1.9326763918206091,1.9326763918206091,-2.3699999999999997,281472.0395557254,20.674189129474147,11.230841014306979,6.950117317937763,148.00085259530485,14.210588861400147,0.0,6.103966387748303,0.0,0.0,17.90791586385555,0.0,14.383611552215466,0.0,0.0,38.821851782156486,31.898114582465862,0.0,24.340666912419827,28.59420041361561,17.90791586385555,0.0,0.0,0.0,52.558464478524215,13.213763929025836,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,37.22564618062968,19.005126045471968,0.0,67.17047544231355,24.26546827384644,0.0,0.0,0.0,78.9,24.01188225160385,14.383611552215466,0.0,17.73378494790691,6.606881964512918,25.683286491704038,19.056471336613843,12.13273413692322,13.847474399381248,0.0,14.210588861400147,15.27932422722903,0.0,36.210985198494356,0.0,0.18737042051796782,-1.9518871438739758,6.210594917948814,2.245413881544608,5.984865164805867,0.0,0.5263157894736842,25,0,6,0,0,0,0,1,0,1,1,0,6,0,6,0,10,0,0,0,0,1,9.28754124851351,1,3.5321000000000025,92.37700000000007,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21.8,3.65,,,,,,,,,,
CCCCOC(=O)CC(Cc1ccccc1)C(=O)OCCCC,12.257877377802973,12.257877377802973,0.07298304043839776,-0.4829790249433108,0.4578768500926893,11.73913043478261,320.42900000000014,292.20500000000004,320.198759376,128,0,0.30935997031048595,-0.46565592992802085,0.46565592992802085,0.30935997031048595,0.9565217391304348,1.565217391304348,2.1739130434782608,16.539978535599452,9.960697417303786,2.241851432058496,-2.154749789506753,2.155400571285102,-2.2437014339115784,5.798133142200353,-0.15492542462958536,2.553620677859053,2.595785157966735,455.6972338709546,16.91600279455672,14.253949026485591,14.253949026485591,11.168233757796585,8.531022511722492,8.531022511722492,5.685844543078246,5.685844543078246,3.574478799460097,3.574478799460097,2.1628481246443023,2.1628481246443023,-1.8399999999999999,122767.86770875183,19.207258979206046,11.691231596320907,8.384108987603305,138.7257852657542,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,57.02095298754131,24.825916360475023,0.0,25.55249159811324,19.06280027574374,11.938610575903699,0.0,0.0,5.917906046161393,52.372404136937305,13.213763929025836,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,25.48362189866975,5.917906046161393,51.51503400570829,30.33183534230805,0.0,0.0,0.0,52.60000000000001,5.917906046161393,9.589074368143644,0.0,18.35943219882971,19.634585551951847,31.246737983401033,0.0,0.0,44.179309741689295,0.0,9.473725907600098,10.47632314499874,0.0,24.18079333585286,0.0,1.0197219597715632,-1.1204167716469302,9.683854527156745,4.188987577588213,4.904069559612142,0.0,0.5789473684210527,23,0,4,0,0,0,0,1,0,1,1,0,4,0,4,0,11,0,0,0,0,1,9.763326654626615,1,3.9220000000000033,89.98700000000007,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11.69,2.59,,,,,,,,,,
CCCOC(=O)CC(C(=O)OCCC)C(C)(C)c1ccccc1,12.501399833081381,12.501399833081381,0.03218442932728638,-0.5686980347694639,0.6480197074555132,12.521739130434783,320.4289999999999,292.20500000000004,320.198759376,128,0,0.3099105211100002,-0.4656665282168162,0.4656665282168162,0.3099105211100002,1.0,1.565217391304348,2.130434782608696,16.540067900875545,9.716509234686159,2.3914146225013755,-2.324659804919362,2.3469730255714842,-2.3772257985241514,5.811609145861656,-0.15732281147960842,2.5581721291796593,2.9724263675122233,493.3508935851198,17.294682450997076,14.632628682925947,14.632628682925947,10.929087446058485,8.307895965260169,8.307895965260169,6.232390729980344,6.232390729980344,3.959887866134152,3.959887866134152,2.4467483254936186,2.4467483254936186,-1.8399999999999994,97732.4080231797,19.207258979206046,9.332891916322314,5.69752831420125,138.72578526575415,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,58.02678414107054,18.405094737549014,5.41499046939678,25.55249159811324,19.06280027574374,11.938610575903699,0.0,0.0,5.917906046161393,52.372404136937305,13.213763929025836,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,25.152374504929536,24.47779074514052,5.917906046161393,52.520865159237516,30.33183534230805,0.0,0.0,0.0,52.60000000000001,11.332896515558172,9.589074368143644,0.0,18.35943219882971,13.213763929025836,18.405094737549014,0.0,0.0,58.02678414107054,0.0,9.473725907600098,10.480435799319729,0.0,24.53999102418745,0.0,0.4850628963004959,-1.259942365835223,9.732445487262858,1.5493199693023825,8.556020522795642,0.0,0.5789473684210527,23,0,4,0,0,0,0,1,0,1,1,0,4,0,4,0,9,0,0,0,0,1,7.793881393988752,1,3.8769000000000027,90.07500000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4,4.91,,,,,,,,,,
