SMILES,FOM1_exp_40
CCCCCCCCCCc1ccc2ccccc2c1,63.17563446706058
CCCCCCCCCCc1cccc2ccccc12,55.61644282168592
CCCCCCc1cccc2ccc(CCCC)cc12,54.099133728864025
CCCCCCC(CCC)c1ccc2ccccc2c1,49.61002038776577
CCCCCCc1cc2ccccc2cc1CCCC,52.85035056046286
CCCCCCCCc1cc2cc(C)ccc2cc1C,60.995460349973534
CCCCCCCCc1cccc2c(C)ccc(C)c12,50.89252752893252
CCCCCCC(C)(CC)c1cccc2ccccc12,35.31741355719623
CCCCCc1ccc(C2CCC(CCC)CC2)cc1,43.929378929051325
C1CCC(CC(C2CCCCC2)C2CCCCC2)CC1,40.68281972919743
CCCCCCC1CCCc2ccc(CCCC)cc21,39.072869759864524
CCCCCCCCCCc1ccc2c(c1)CCCC2,43.89085810702577
CCCCCCc1cc2c(cc1CCCC)CCCC2,35.55115561094445
CCCCCc1cc2c(cc1CCCCC)CCCC2,36.8986588576764
CCCCCCCCC1CCCc2c(C)ccc(C)c21,33.85948736281399
CCCCC(C)c1cc2c(cc1C(C)C)C(C)(C)CC2,32.72381030542838
CCCCCCCCCCCCCCc1ccccc1,57.225516740721105
CCCCCCCc1ccccc1CCCCCCC,48.126356882025505
CCCCCCCc1ccc(CCCCCCC)cc1,44.7021331656674
CCCCCCCC(CCCCCC)c1ccccc1,53.9185955736031
CCCCCCCCCCC(CCC)c1ccccc1,53.57881810714697
CCCCCCCCCCC(C)c1ccc(CC)cc1,42.7937871980026
CCCCCCCCC1CCC(C2CCCCC2)CC1,41.01602098286113
C(CCCCC1CCCCC1)CCCC1CCCCC1,50.16837931178457
CCCCCCCC(C)(Cc1ccccc1)CC(C)C,45.62222551824922
CCCCc1ccc(C(C)CCC)cc1C(C)CCC,48.26888752159098
CCCCCCCCC1CC2CC(C)CCC2CC1C,39.24573404674068
CCCCCCCCCCC1CCC2CCCCC2C1,41.11074920777026
CCCCCCCCC1CCCC2C(C)CCC(C)C12,40.29927177729238
CCCCCCC1CC2CCCCC2CC1CCCC,36.93483894571386
CCC(C)(C1CCCCC1)C(C)(CC)C1CCCCC1,26.63445600508091
CCCCCCOC(=O)c1cccc(C(=O)OCCCCCC)c1,43.3889626035973
CCCCCCOC(=O)c1ccc(C(=O)OCCCCCC)cc1,36.58649312859098
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,32.16440910834655
CCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CC,29.955005339874045
CC(C)CCCC1CCC(C(C)CCCC(C)C)CC1,38.85314166341244
CCCCCCCCCCCCCCC1CCCCC1,48.23697426608234
C=CCCCCCCCCCCCCCCCCCC,56.81588780314011
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,66.21772091267933
CC=C(CC)CCCCCCCCCCCCCCC,57.92903897156436
C=C(C)CCCCCCCCCCCCCCCCC,60.90022991492635
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,49.469399539189645
CCCCCCCCCCCCCCCCCCCC,55.92651635694525
CCCCCCCCCCCCCCCC1CCCC1,52.309616543256375
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,63.675460425855334
CCCCCCCCCCCC(CCCC)CCCC,52.158811909485216
CCCCCCCCCCCCCC(CCC)CCC,55.735630953381914
CCCCCCCCCCCCCCCC(CC)CC,56.37995351171176
CCCCC(CCCC)CCC(CCCC)CCCC,51.40818151089627
CCCCCCC(CCC)C(CCC)CCCCCC,50.699221417617835
CCCCCCCCC(CC)(CCCC)CCCCC,40.11632642932318
CC(C)CCCC(C)CCCCC(C)CCCC(C)C,50.07286977186369
CCCCCCC(C)C(C)C(C)C(C)CCCCCC,47.390595326886526
CC(C)(C)CCCCCCCCCCCCC(C)(C)C,40.45154017227623
CC(C)CCCC(C)CCC(C)C(C)CCCC(C)C,52.60565226325804
CC(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C,38.193652671793174
CCCCCCCCCCOC(=O)CCCCCCCCC,52.97417976849064
CCCCCCCCCCCCCCCC(=O)OC(C)CC,45.47284382371997
CCCCCCCCCCCCCCCCOC(=O)CCC,56.673982778319115
CCCCCCCCCCCC(=O)OCC(CC)CCCC,50.06548657137596
