SMILES,FOM1_40,FOM1_100,FOM1_avg,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
CC(CC(=O)OC(CC(C)(C)C)CCCCC)(C)C,47.22048996730905,62.692654630793534,54.95657229905129,0.4601544337360837,270.45699999999994,236.18499999999995,270.255880328,114,0.30608798356187644,-0.4623271004167597,0.4623271004167597,0.30608798356187644,1.0,1.5789473684210527,2.0,16.543002762960533,9.870270710375932,2.2386013546156565,-2.2703849395788804,2.267075930304703,-2.258359493396925,5.698394893525234,-0.15251879379840577,4.356703418165589,255.4160800807443,15.104448006685086,14.136487537236638,14.136487537236638,8.532805283882038,7.728214084753473,7.728214084753473,8.109871165923622,8.109871165923622,2.9424763232012148,2.9424763232012148,2.168247354702498,2.168247354702498,-0.53,18.470000000000002,7.914293730812054,12.255745713867787,119.85339218772592,4.736862953800049,6.103966387748303,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,61.307803643686384,30.09244580757159,0.0,6.4208216229260096,9.53140013787187,5.969305287951849,10.82998093879356,93.09505652313872,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,10.82998093879356,86.99109013539042,0.0,0.0,26.3,0.9411764705882353,19,0,2,0,0,0,0,2,0,2,7,0,0,0,5.3509000000000055,82.16600000000007,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
C(CCCCCCCC(=O)OCC(C)C)(=O)OCC(C)C,44.79097475050997,63.64583968323659,54.218407216873274,0.40176558913731353,300.439,268.183,300.230059504,124,0.3052873331073577,-0.46540174429836784,0.46540174429836784,0.3052873331073577,0.6666666666666666,1.0,1.3333333333333333,16.536287129034115,10.095458399271957,2.0533095538367645,-2.0728784921368693,2.0882722212019504,-2.0941781712157774,5.691095756175671,-0.14516431988904233,3.322583567982511,256.51469529449747,16.087575669810526,14.151654730913634,14.151654730913634,9.913591357920936,8.22685128899013,8.22685128899013,6.421486056985512,6.421486056985512,2.917110289820159,2.917110289820159,1.7325686330571983,1.7325686330571983,-1.06,19.94,12.66343733510386,15.151193241816264,129.12845951727655,9.473725907600098,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,46.95741366754052,24.677455338174802,12.841643245852019,13.213763929025836,19.06280027574374,11.938610575903699,11.835812092322787,72.64070015924456,13.213763929025836,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,11.835812092322787,72.64070015924456,0.0,0.0,52.60000000000001,0.8823529411764706,21,0,4,0,0,0,0,4,0,4,12,0,0,0,4.1155000000000035,83.91300000000007,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,4
CC(OCCCC)COC(COC(COCCCC)C)C,53.06677080642251,73.23048588298137,63.14862834470194,0.43101892414813503,304.47100000000006,268.183,304.261359632,128,0.07814240053399191,-0.3787701477646805,0.3787701477646805,0.07814240053399191,0.6190476190476191,1.0952380952380953,1.6666666666666667,16.565799112861892,10.327985295022147,2.093983213012294,-2.1967318241724505,2.0165095375593487,-2.2643947234126154,4.549836940351235,-0.08004604498158041,3.489621481938162,210.96678879713923,15.924438962994,14.72900500010326,14.72900500010326,10.095754112725151,8.521491695494175,8.521491695494175,5.751330869460479,5.751330869460479,3.1259493690293634,3.1259493690293634,1.6684399204157128,1.6684399204157128,-0.16,20.84,14.763801473252023,14.539046938377032,131.0325057762028,18.947451815200196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,33.61285484492389,13.213763929025836,38.13254505678366,18.947451815200196,0.0,0.0,78.61387165340206,33.03440982256459,0.0,0.0,0.0,0.0,51.346308985809486,18.947451815200196,0.0,60.301972490157155,0.0,0.0,36.92,1.0,21,0,4,0,0,0,0,4,0,4,15,0,0,0,3.818500000000003,86.87700000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
CCCCOCCOCCOCOCCOCCOCCCC,60.68182783258128,81.1125738491978,70.89720084088954,0.2516032598847852,336.4690000000001,300.18100000000004,336.251188872,140,0.1464393902527904,-0.3790601955522994,0.3790601955522994,0.1464393902527904,0.391304347826087,0.6956521739130435,1.0434782608695652,16.66959097441562,10.359459143848843,1.9324760275083335,-2.0784371628969853,1.890947371638631,-2.131195106007715,4.355522639222507,-0.0854818561012481,2.9219621943934726,183.52261344043654,16.849242404917504,15.056091460581396,15.056091460581396,11.414213562373096,8.878315177510851,8.878315177510851,5.09094423509521,5.09094423509521,2.9391575887554247,2.9391575887554247,1.5492287863782757,1.5492287863782757,-0.24000000000000002,22.76,21.76,21.76,141.25959623521658,28.421177722800294,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.841643245852019,13.213763929025836,52.85505571610334,28.421177722800294,0.0,0.0,39.53076089108528,72.861761951229,0.0,0.0,0.0,0.0,72.861761951229,28.421177722800294,0.0,39.53076089108528,0.0,0.0,55.38000000000001,1.0,23,0,6,0,0,0,0,6,0,6,20,0,0,0,2.643700000000001,89.86300000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18
CCC1c2ccccc2C(CC)c3ccccc13,27.183883259425063,52.97673232480266,40.080307792113864,0.6814709864124934,236.35799999999998,216.19799999999995,236.15650064,92,0.009258134317316832,-0.06447729822696531,0.06447729822696531,0.009258134317316832,0.6111111111111112,0.8888888888888888,1.1111111111111112,14.326204263279653,9.707467101900557,2.2887108742953575,-2.3304350971059162,2.4498120073217504,-2.1692098745759054,5.5195148130519,0.6644733137876482,2.2474387534152167,455.96969799902996,12.535169427003234,11.187716254269356,11.187716254269356,8.863703305156275,7.040111220059325,7.040111220059325,5.179502527082352,5.179502527082352,4.310180441252491,4.310180441252491,3.505861490899424,3.505861490899424,-1.5599999999999996,11.525892688251988,4.605309060448,1.5949366464440125,109.67231885841142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.37841094707412,35.09544921264,11.835812092322787,0.0,0.0,0.0,0.0,38.52492973755605,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,60.77873570434403,48.53093654769288,0.0,0.0,0.3333333333333333,18,0,0,1,1,2,2,0,0,0,2,0,0,3,5.0838000000000045,77.15200000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
CCCC(Cc1ccccc1)Cc2ccccc2,48.85471749200125,74.26297539811213,61.55884644505669,0.6719787681381073,238.374,216.19799999999995,238.172150704,94,-0.024720509992882653,-0.0653718734354388,0.0653718734354388,0.024720509992882653,0.7222222222222222,1.1666666666666667,1.5555555555555556,14.141874386281616,9.89040969904076,2.091505538519314,-2.1600664315350246,2.1878417421752756,-2.077731097326158,5.180686362366509,0.47398271883093596,2.000003821545522,388.6101940594948,12.631545744180547,11.179280085832078,11.179280085832078,8.881341395361316,6.960325638810603,6.960325638810603,5.034145948150093,5.034145948150093,3.431327539194309,3.431327539194309,2.579394555338456,2.579394555338456,-1.5599999999999996,12.885564346435487,7.003773947427045,4.030245639017444,110.67815001194067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42905113015875,29.886452275407404,0.0,0.0,0.0,0.0,5.917906046161393,32.60702369139466,0.0,71.7905736680101,0.0,0.0,0.0,0.0,12.841643245852019,5.917906046161393,30.892283428936633,60.6636706846161,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,6,0,0,2,4.888100000000004,78.69000000000005,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
C(CCCc1ccccc1)CCc2ccccc2,56.82178361864136,78.15157978508945,67.48668170186541,0.5932504963976822,238.37399999999997,216.19799999999995,238.172150704,94,-0.027887226456253526,-0.06224873892433584,0.06224873892433584,0.027887226456253526,0.4444444444444444,0.8333333333333334,1.2222222222222223,14.001470147383815,10.033264280258335,1.9430752231209154,-2.0251877252549093,2.0995397634968582,-1.8761993686140814,5.1486119714018175,0.6402702375529149,1.5431740953316218,372.80600284232474,12.468409037364017,11.016143379015546,11.016143379015546,8.949489742783179,7.028473986232465,7.028473986232465,4.885410681680073,4.885410681680073,3.366552983937877,3.366552983937877,2.301156156741852,2.301156156741852,-1.5599999999999996,12.885564346435487,7.7058384427143,4.7473419608848095,110.67815001194066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50531393046812,36.81018947509803,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,71.7905736680101,0.0,0.0,0.0,0.0,12.841643245852019,0.0,36.81018947509803,60.6636706846161,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,7,0,0,2,5.032200000000005,78.76000000000006,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3
C1(=CC=CC=C1)CCCCCCC1=CC=CC=C1,56.22377533741909,80.00631091805063,68.11504312773486,0.5932504963976822,238.374,216.19799999999995,238.172150704,94,-0.027887226456253526,-0.06224873892433584,0.06224873892433584,0.027887226456253526,0.4444444444444444,0.8333333333333334,1.2222222222222223,14.001470147383792,10.033264280258324,1.9430752231209119,-2.025187725254907,2.0995397634968547,-1.8761993686140803,5.148611971401813,0.6402702375529145,1.5431740953316218,372.80600284232474,12.468409037364015,11.016143379015546,11.016143379015546,8.949489742783179,7.028473986232465,7.028473986232465,4.885410681680072,4.885410681680072,3.366552983937877,3.366552983937877,2.3011561567418526,2.3011561567418526,-1.5599999999999996,12.885564346435487,7.7058384427143,4.7473419608848095,110.67815001194069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50531393046812,36.81018947509803,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,71.7905736680101,0.0,0.0,0.0,0.0,12.841643245852019,0.0,36.81018947509803,60.6636706846161,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,7,0,0,2,5.032200000000005,78.76000000000005,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3
CCCCCC(c1ccccc1)c2ccccc2,51.46259542482544,76.145201201381,63.80389831310322,0.5910811117882899,238.37400000000002,216.19799999999995,238.172150704,94,0.00892936873951401,-0.06538237883520785,0.06538237883520785,0.00892936873951401,0.7222222222222222,1.2222222222222223,1.6666666666666667,14.164416151036002,9.867935910706843,2.122008358387698,-2.1750625412594475,2.291026022084099,-2.005906065981071,5.315772889482806,0.618394032303156,2.1819591154548923,390.61019405949486,12.631545744180547,11.179280085832078,11.179280085832078,8.91501490017253,7.014072545885955,7.014072545885955,4.869734978588547,4.869734978588547,3.500235507368079,3.500235507368079,2.494938589896027,2.494938589896027,-1.5599999999999996,12.885564346435487,7.003773947427045,3.4641566014160774,110.67815001194066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.84987275308477,17.54772460632,5.917906046161393,0.0,0.0,0.0,0.0,38.52492973755605,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,49.65183272095004,60.6636706846161,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.398800000000005,78.86900000000006,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,38.35375667308521,55.858463487377314,47.10611008023126,0.6843507452226133,238.374,216.19799999999995,238.172150704,94,0.009426367971103373,-0.062248007848063884,0.062248007848063884,0.009426367971103373,0.7222222222222222,1.1111111111111112,1.4444444444444444,14.25279482839664,9.779452304987025,2.208787366163752,-2.265194335556217,2.3534465069299495,-2.126893033854575,5.320131787978165,0.3570524244372083,2.3565494626565955,422.8964264905985,13.010225400620904,11.557959742272434,11.557959742272434,8.561461509579255,6.660519155292681,6.660519155292681,6.13873737981894,6.13873737981894,3.2203794178757876,3.2203794178757876,2.411218240124666,2.411218240124666,-1.5599999999999996,12.885564346435487,5.389882272896517,3.4641566014160774,110.67815001194066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.43488228368797,22.96271507571678,5.917906046161393,0.0,0.0,0.0,5.41499046939678,33.10993926815927,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,5.41499046939678,44.236842251553256,60.6636706846161,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,3,0,0,2,5.254700000000004,78.79900000000006,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
C1(CCCCC1)CCC=1C=C2CCCCC2=CC1,32.22316963644824,46.09904262283437,39.161106129641304,0.6932239712153281,242.40599999999998,216.19799999999995,242.203450832,98,-0.027592559201525254,-0.05875080972326446,0.05875080972326446,0.027592559201525254,0.8333333333333334,1.6111111111111112,2.4444444444444446,14.195419633892552,9.840177700781904,2.138492487157796,-2.217113199027545,2.2828262652040667,-2.0783248253053506,5.334123308026506,0.3390224618232168,1.584030894119405,385.02482575616915,12.208896013370172,11.587575669810528,11.587575669810528,8.915816237971965,8.023438914883997,8.023438914883997,6.352880433948465,6.352880433948465,4.978912101642112,4.978912101642112,3.788895633916169,3.788895633916169,-0.78,12.263885304178247,5.9073131038455555,2.964577260385131,111.79904618519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.30320932001488,61.13319025880844,0.0,0.0,0.0,0.0,5.917906046161393,70.62903785218613,0.0,34.88945568047582,0.0,0.0,0.0,0.0,19.26246486877803,5.917906046161393,68.05692745849908,18.19910120538483,0.0,0.0,0.6666666666666666,18,0,0,2,2,1,1,0,0,0,3,1,1,3,5.078300000000005,77.98000000000006,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
CCCCCCCCc1ccc2ccccc2c1,65.34174293346561,91.08763970196048,78.21469131771305,0.5410263675906061,240.39000000000004,216.19799999999995,240.187800768,96,-0.01813002798261497,-0.0653823832227824,0.0653823832227824,0.01813002798261497,0.7222222222222222,1.4444444444444444,2.2777777777777777,14.019089057235124,10.016162318767865,1.9646447070249473,-2.0386813025051267,2.171771611271632,-1.863240215661412,5.824573744304423,0.607449941292068,1.8064537729312478,470.1769342932024,12.631545744180547,11.491199352633217,11.491199352633217,8.898178147766922,7.376044312682032,7.376044312682032,5.199269926043681,5.199269926043681,3.6328819205812213,3.6328819205812213,2.5037457506761602,2.5037457506761602,-1.2999999999999998,13.139209677934183,7.204682622268471,3.8702226149896894,111.03260456640506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.49241479355196,29.177543166478607,0.0,0.0,0.0,10.772448428929591,0.0,51.8694885601727,0.0,48.02802097092827,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,51.01211842894368,42.46456947923127,10.772448428929591,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,7,0,0,2,5.742800000000005,81.02800000000006,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4
CCCCCC(CC)c1ccc2ccccc2c1,42.421251314909874,65.54866972549053,53.984960520200204,0.5501915291159567,240.39000000000001,216.19799999999995,240.187800768,96,-0.016435804511807338,-0.06538238034249831,0.06538238034249831,0.016435804511807338,0.8888888888888888,1.6666666666666667,2.388888888888889,14.137748951680305,9.895017996656797,2.087883828248791,-2.1550262542779737,2.2792414224805495,-1.971092076921615,5.8262201713529915,0.5536535456570832,2.1675139491497215,484.1172218757299,12.794682450997078,11.654336059449747,11.654336059449747,8.846866552750667,7.334769418797845,7.334769418797845,5.2075416472506815,5.2075416472506815,3.8938649244533647,3.8938649244533647,2.708963120788751,2.708963120788751,-1.2999999999999998,13.139209677934183,6.583890624696773,3.1278474985545692,111.03260456640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.57450874739055,35.09544921264,0.0,0.0,0.0,10.772448428929591,0.0,51.869488560172684,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,57.43294005186968,42.46456947923127,10.772448428929591,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.913700000000006,81.12200000000006,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
CCCCCCC(C)c1cccc2ccccc12,57.04445204253922,88.36898662705512,72.70671933479717,0.5501915291159567,240.39000000000001,216.19799999999995,240.187800768,96,-0.014920583765110842,-0.06538238321184796,0.06538238321184796,0.014920583765110842,0.8888888888888888,1.6666666666666667,2.5,14.127375842860593,9.905935560151251,2.0798609225703597,-2.1418375701263006,2.2844017563906185,-1.947361624242497,5.855748100967819,0.5817484528574864,2.097278974865001,478.8672218757298,12.794682450997078,11.654336059449747,11.654336059449747,8.82569850269549,7.302747680480767,7.302747680480767,5.318758549639307,5.318758549639307,3.8449692342557094,3.8449692342557094,2.712990534043888,2.712990534043888,-1.2999999999999998,13.139209677934183,6.583890624696773,3.1278474985545692,111.03260456640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99533037031657,28.674627589713992,0.0,0.0,0.0,10.772448428929591,0.0,51.869488560172684,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,57.43294005186968,42.46456947923127,10.772448428929591,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.913700000000006,81.12200000000007,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
CCCCC(CC)Cc1cccc2ccccc12,50.68594751346068,87.64613769905573,69.1660426062582,0.616326700865933,240.39000000000001,216.19799999999995,240.187800768,96,-0.01518197071021295,-0.0653822081371334,0.0653822081371334,0.01518197071021295,0.9444444444444444,1.7222222222222223,2.5,14.137161204351385,9.896122886815881,2.0862463327011604,-2.15515152143456,2.2421243326285922,-2.033822753245272,5.85134037544997,0.4501090108422832,2.1943667057879352,478.8672218757298,12.794682450997078,11.654336059449747,11.654336059449747,8.846866552750667,7.313879029403876,7.313879029403876,5.25889864420688,5.25889864420688,3.931800381262786,3.931800381262786,2.7248156818465215,2.7248156818465215,-1.2999999999999998,13.139209677934183,6.583890624696773,3.1278474985545692,111.03260456640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99533037031657,28.674627589713992,0.0,0.0,0.0,10.772448428929591,5.917906046161393,45.95158251401129,0.0,48.02802097092827,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,45.094212382782274,42.46456947923127,10.772448428929591,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.598700000000005,80.95800000000007,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
C1(CCCCC1)C1CC(CCC1)C1CCCCC1,26.38838007846414,48.7278080658277,37.55809407214592,0.5658960176553521,248.4539999999999,216.19799999999995,248.25040102399998,104,-0.038310830468084665,-0.05328536042287092,0.05328536042287092,0.038310830468084665,0.3333333333333333,0.7222222222222222,1.1666666666666667,14.381315248602348,9.654064520283063,2.3258762506752295,-2.4013628832407874,2.446331922018509,-2.2867810910795465,4.839562243054605,0.11079046425665907,1.5335666695343448,208.4228653433368,12.208896013370172,12.208896013370172,12.208896013370172,8.932652990377571,8.932652990377571,8.932652990377571,7.482945423660689,7.482945423660689,6.388321936425754,6.388321936425754,5.334246751834289,5.334246751834289,0.0,13.005,6.437869822485207,3.114186851211073,113.92577351198422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47068109803816,30.09244580757158,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,1.0,18,0,0,3,3,0,0,0,0,0,2,3,3,3,5.9534000000000065,78.59800000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
