SMILES,FOM1_sat_100,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCC(CC)(CCC)c1ccccc1,65.67791598017044,2.3455555555555554,2.3455555555555554,0.4365277777777776,0.4365277777777776,0.5803917958673307,14.6875,218.38400000000001,192.17599999999996,218.203450832,90,0,-0.004968414210042272,-0.06538184355643721,0.06538184355643721,0.004968414210042272,0.875,1.5625,2.0625,14.319538916981152,9.710976460044222,2.276200308249745,-2.332615679384337,2.3724551881577254,-2.2466318081260988,5.246835755320132,0.3363774410227661,2.355928439391792,2.9173657875258496,275.349601430106,11.855524862241651,11.129392033067417,11.129392033067417,7.787152230862004,6.842664117862421,6.842664117862421,4.853462270860897,4.853462270860897,3.8003750664175286,3.8003750664175286,2.756777347104196,2.756777347104196,-0.78,4476.264034844405,13.285703022339028,6.7275315017200485,3.1037283452014037,101.08082426346307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.36551181015795,30.2409068298718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602471,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,64.85959282832492,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,38.524929737556064,5.563451491696996,0.0,51.10304694137992,0.0,0.0,0.0,0.0,0.0,1.9854166666666666,0.0,11.113119567271355,7.878671343537415,6.939459089191232,0.0,0.625,16,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,0,0,0,0,1,5.586249100330192,1,5.324700000000005,72.84400000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)(CCCC)CCCC,74.09156762786017,2.40375,2.40375,0.6964583333333333,0.6964583333333333,0.41933371532669916,12.0,212.42099999999994,180.16499999999996,212.25040102399998,92,0,-0.03000828762473635,-0.06538203458159136,0.06538203458159136,0.03000828762473635,0.6,0.9333333333333333,1.1333333333333333,14.305983507771078,9.72408755471663,2.25190328481637,-2.3300188743248036,2.3900385233766697,-2.19578811362769,4.773718940238457,0.19080063724595167,2.28859881691337,4.1608674892487905,104.22556248918266,11.571067811865477,11.571067811865477,11.571067811865477,7.2426406871192865,7.242640687119284,7.242640687119284,5.164213562373094,5.164213562373094,3.931980515339463,3.931980515339463,2.560660171779821,2.560660171779821,0.0,1888.0940239535305,15.0,9.2421875,6.222222222222222,97.84844062938207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.64070015924457,24.677455338174806,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,91.9031650280226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,91.9031650280226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,64.20821622926012,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.6964583333333333,0.0,0.0,14.191275510204083,9.362266156462585,0.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9.2421875,0,5.9534000000000065,71.29900000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CCCCC(CC)(CO)C(C)O,63.3535542035576,9.529271541950113,9.529271541950113,0.09837962962962976,-0.40365740740740774,0.6458237301030624,18.75,174.28400000000002,152.10799999999998,174.161979944,74,0,0.05896613056972222,-0.3956961204916782,0.3956961204916782,0.05896613056972222,1.3333333333333333,1.9166666666666667,2.1666666666666665,16.279296337228224,9.765218438759486,2.312994894040724,-2.3325869633457343,2.3150796119488186,-2.357182850170786,4.815465788755681,-0.01727287902213825,2.0686305410484196,4.14686139877922,106.40620687739316,9.612884175122364,8.50731136612228,8.50731136612228,5.62535618831353,4.915325793701355,4.915325793701355,3.6535665691063155,3.6535665691063155,2.9334727941284062,2.9334727941284062,1.5328862534360086,1.5328862534360086,-0.08,364.07897522452186,11.920000000000002,5.545842251288149,2.757024741657305,75.61219756179104,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,19.765380445542643,5.414990469396779,12.71084835226122,10.213054789681411,0.0,0.0,0.0,5.414990469396779,52.5584644785242,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.92390314194263,0.0,5.414990469396779,46.4544980907759,0.0,0.0,0.0,0.0,40.46,6.103966387748303,10.213054789681411,0.0,12.021872433909696,0.0,25.683286491704038,0.0,6.923737199690624,6.923737199690624,6.923737199690624,0.0,0.0,0.0,0.0,18.74284863945578,-0.2539583333333333,0.0,0.0,3.5716435185185187,6.022799508692366,0.0,1.0,12,2,2,0,0,0,0,0,0,0,2,0,2,2,2,0,6,0,0,0,0,2,5.5088699696128955,0,1.9461,51.015600000000035,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)C(=O)OC(=O)C(CC)CCCC,82.4832268128174,11.94167761085916,11.94167761085916,0.11798031095154116,-0.3232421579743008,0.433731819488514,13.894736842105264,270.41299999999995,240.17299999999994,270.21949482,112,0,0.31607128657390066,-0.39273129971681825,0.39273129971681825,0.31607128657390066,0.7894736842105263,1.1578947368421053,1.4210526315789473,16.579601614834438,9.980079700810935,2.2442146714681606,-2.160378791325368,2.182285656028043,-2.253035221199366,5.873572846396227,-0.16561836996923296,2.4001296312546585,4.295994861237173,234.71966037009193,14.673362107437434,13.036299659263223,13.036299659263223,9.099284072575289,7.855267136718995,7.855267136718995,5.234933741494916,5.234933741494916,3.6657281865603335,3.6657281865603335,2.1441416798904376,2.1441416798904376,-0.8600000000000001,11731.83363757277,18.14,11.007759841980022,7.337292942362039,117.64997217337307,4.736862953800049,0.0,0.0,0.0,0.0,11.938610575903697,9.589074368143644,0.0,0.0,0.0,53.378235290466534,25.683286491704038,0.0,11.835812092322787,14.325937321943691,11.938610575903697,0.0,0.0,11.835812092322787,79.06152178217057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903697,14.325937321943691,11.835812092322787,79.06152178217057,0.0,0.0,0.0,0.0,43.370000000000005,0.0,9.589074368143644,0.0,23.774422668226485,0.0,51.36657298340809,0.0,0.0,13.847474399381248,13.847474399381248,4.736862953800049,5.0727059712774,0.0,23.88335522171832,0.0,0.0,-0.8824449378516839,0.0,7.284483395592702,8.141900349263263,0.0,0.875,19,0,3,0,0,0,0,0,0,0,2,0,3,0,3,0,10,0,0,0,0,2,10.509513870185136,0,4.489000000000004,77.71100000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCC(CC)C(=O)OCC(C)(CC)CC,78.88866913770472,11.936446523053666,11.936446523053666,0.008402777777777981,0.008402777777777981,0.5534584959049826,13.470588235294118,242.40299999999993,212.16299999999995,242.2245802,102,0,0.3084342897245562,-0.46489095224841487,0.46489095224841487,0.3084342897245562,1.1764705882352942,1.7647058823529411,2.176470588235294,16.53461716336458,9.85638358448456,2.240738346377651,-2.265598302549812,2.260623236196126,-2.2642065712882866,5.718462062051172,-0.15213237727073492,2.3643854156801005,4.132647249176448,206.9673593457506,13.311554787871634,12.343594318423186,12.343594318423186,8.02451577044056,7.191182437107226,7.191182437107226,5.372877922000657,5.372877922000657,4.0022680373114214,4.0022680373114214,1.7565013081521241,1.7565013081521241,-0.53,4236.97866489874,16.469999999999995,8.544673506367637,6.089216510554366,107.12350795893269,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,47.46032924430513,25.683286491704038,5.414990469396779,12.52478801067431,9.53140013787187,5.9693052879518484,0.0,0.0,11.332896515558172,73.14361573600917,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,11.332896515558172,73.14361573600917,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,17.302201803510023,6.606881964512918,38.524929737556064,0.0,0.0,0.0,34.61868599845312,4.736862953800049,5.5001029856387,0.0,11.936446523053666,0.0,0.15149577191987906,0.11295115268329559,0.0,6.24752373866213,11.301479828042327,0.0,0.9333333333333333,17,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,9,0,0,0,0,1,8.27828074411029,0,4.572300000000005,72.95400000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)C(=O)OCC(CC)CC,89.11019092336544,11.794224300831443,11.794224300831443,0.01652777777777792,0.01652777777777792,0.5532660990568691,12.8125,228.37599999999995,200.15199999999996,228.208930136,96,0,0.3084242315680659,-0.46517650520461207,0.46517650520461207,0.3084242315680659,1.0625,1.6875,2.125,16.53396320283386,9.992574268549147,2.1780114672915,-2.1671863647972245,2.1573308192375706,-2.2024177300461454,5.718015757945802,-0.15000408917190905,2.3102287448286996,3.90719151357557,173.57415488668804,12.38890505706126,11.420944587612812,11.420944587612812,7.688600470052329,6.855267136718995,6.855267136718995,4.559962053115713,4.559962053115713,3.3482668920549337,3.3482668920549337,1.7813785959319615,1.7813785959319615,-0.53,2984.81553831868,15.47,9.6786887568389,6.13997654048518,100.75856584453608,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,53.378235290466534,18.75954929201341,0.0,12.52478801067431,9.53140013787187,5.9693052879518484,0.0,0.0,11.835812092322787,66.21987853631855,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,11.835812092322787,66.21987853631855,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113243,12.52478801067431,38.524929737556064,0.0,0.0,0.0,27.694948798762496,4.736862953800049,5.397093726379441,0.0,11.794224300831443,0.0,0.0,0.6711051009910135,0.0,6.343729292642983,9.127180912488452,0.0,0.9285714285714286,16,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,9,0,0,0,0,1,9.358082191768611,0,4.1822000000000035,68.33700000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)C(CC(OCC)OCC)OCC,78.76667632950885,5.9552163643235065,5.9552163643235065,0.12293839758125502,-0.12293839758125502,0.46595247252211386,14.842105263157896,274.445,240.17299999999994,274.250794948,116,0,0.15952184727626267,-0.37802081978304913,0.37802081978304913,0.15952184727626267,0.7894736842105263,1.368421052631579,1.7894736842105263,16.67799610048654,9.909080952990509,2.2409868774515647,-2.2915672174779957,2.2391933299335856,-2.311701661738328,4.71276232341086,-0.16288343398832195,2.3994993144895864,4.461180714819174,178.83285904875916,14.510225400620904,13.61364992845285,13.61364992845285,9.226605272513114,8.074992586092508,8.074992586092508,4.880294203966155,4.880294203966155,3.489248262806273,3.489248262806273,2.4755304625037122,2.4755304625037122,-0.12,12892.509816752548,18.88,12.8907931289953,8.613040124211452,119.55401843229927,14.210588861400147,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,33.10993926815927,26.241467516464766,6.103966387748303,14.210588861400147,0.0,0.0,0.0,5.917906046161393,79.11678723016666,19.820645893538753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21463901062227,14.210588861400147,5.917906046161393,66.72279411308315,0.0,0.0,0.0,0.0,27.69,0.0,0.0,0.0,12.393993117083514,19.13166997518723,19.448525210364938,19.26246486877803,0.0,13.847474399381248,20.771211599071872,14.210588861400147,17.267446145124715,0.0,0.0,0.0,0.0,0.6141780045351471,0.0,5.89696767132779,12.721408179012343,0.0,1.0,19,0,3,0,0,0,0,0,0,0,2,0,3,0,3,0,13,0,0,0,0,2,12.80937759344375,0,4.397100000000004,80.37700000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)CC(C)(C)c1ccccc1,68.73812734339964,2.3858522297808014,2.3858522297808014,0.3151568405139833,0.3151568405139833,0.5761855903605322,13.647058823529411,232.411,204.18699999999995,232.219100896,96,0,-0.010091921848692807,-0.06538220961032709,0.06538220961032709,0.010091921848692807,1.0588235294117647,1.7058823529411764,2.235294117647059,14.281311303721727,9.750246684891582,2.234122803773816,-2.2971669130773904,2.329888643061923,-2.2117813488559377,5.228923219462708,0.32725711471882846,2.351670195606117,2.638829196025786,297.0741659524457,12.72576835024473,11.999635521070495,11.999635521070495,8.097683539880498,7.153195426880917,7.153195426880917,5.870535244935944,5.870535244935944,3.897525075923533,3.897525075923533,2.672199347740605,2.672199347740605,-0.78,5945.0222544922635,14.281652281134399,6.83475712010347,4.534498735442588,107.44576637785967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.71007063277459,23.317169630181176,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,65.21404738278932,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,5.917906046161393,65.36250840508953,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,5.917906046161393,37.667559606327046,0.0,0.0,58.02678414107054,0.0,0.0,0.0,0.0,0.0,1.7965906084656087,0.8797741874527586,10.959529006046862,6.7209150604686325,9.393191137566138,0.0,0.6470588235294118,17,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,0,0,0,0,1,5.741860271489723,1,5.570700000000006,77.39100000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)CC(C)CC(C)C(=O)O,62.95605942245313,10.762130609590026,10.762130609590026,0.19566549613672657,-0.6588364250020995,0.6370988853731818,16.75,228.37599999999998,200.15199999999996,228.208930136,96,0,0.3057157640905952,-0.48103390212408037,0.48103390212408037,0.3057157640905952,1.1875,1.8125,2.25,16.366379739428876,9.85140125179305,2.1730833828326603,-2.2041177005501633,2.249824146777482,-2.150301974810129,5.688813783373177,-0.14123432474214376,2.232491585141218,3.8972767530225068,189.17436284790148,12.55204176387779,11.330153380651986,11.330153380651986,7.50643771524811,6.73480992111225,6.73480992111225,5.2323636940294325,5.2323636940294325,3.456471674851865,3.456471674851865,2.3510724012121025,2.3510724012121025,-0.53,2337.4186896428555,15.47,8.602365926837047,6.863010964253385,100.43925436722523,5.106527394840706,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,53.37823529046652,24.677455338174806,0.0,5.917906046161393,9.901064578912528,5.9693052879518484,0.0,0.0,17.75371813848418,66.21987853631855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,17.75371813848418,66.21987853631855,0.0,0.0,0.0,0.0,37.3,5.9693052879518484,4.794537184071822,0.0,5.917906046161393,5.917906046161393,12.338727669087403,32.10410811463005,0.0,6.923737199690624,20.771211599071872,5.106527394840706,0.0,0.0,10.762130609590026,8.863627736601222,0.0,0.4685082829428062,0.0,7.1039519295372475,8.468448107995368,0.0,0.9285714285714286,16,1,2,0,0,0,0,0,0,0,3,0,1,1,2,0,9,0,0,0,0,3,8.31741255551057,0,4.339800000000003,68.50380000000006,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)CC1CCCC2CCCCC21,67.2660227693634,2.4181609819853866,2.4181609819853866,1.0376171579743005,1.0376171579743005,0.5262702823562272,34.0,250.4699999999999,216.19799999999995,250.266051088,106,0,-0.03573140874879794,-0.06538220962143622,0.06538220962143622,0.03573140874879794,0.9444444444444444,1.7222222222222223,2.5,14.402010258013819,9.630956882936315,2.3475057575636638,-2.4235493773088983,2.46013436420901,-2.3170824015908265,4.85686306924624,0.0842422110508611,2.4329792484787736,1.8513643896477987,218.07820003461552,12.794682450997078,12.794682450997078,12.794682450997078,8.846866552750667,8.846866552750667,8.846866552750667,7.051579111283574,7.051579111283574,5.902558929541987,5.902558929541987,4.773902577652882,4.773902577652882,0.0,16704.835520055258,14.409972299168976,7.555555555555555,3.7460978147762747,114.93160466551343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,36.51326743049759,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,44.94575136048208,32.10410811463005,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,4.394296710968337,0.0,18.183082668443873,4.755953953921125,0.0,1.0,18,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,6,2,0,2,0,4,6.048630347799323,2,6.199400000000007,80.71200000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCC(CC)CCC(=O)C(C)CCCC,91.06335040043754,11.943066499748047,11.943066499748047,0.2903993186780882,0.2903993186780882,0.47373215349266845,14.588235294117647,240.43099999999995,208.17499999999995,240.24531564400002,102,0,0.13521020049144641,-0.29941469415456257,0.29941469415456257,0.13521020049144641,0.9411764705882353,1.5294117647058822,2.0588235294117645,16.138508491419653,9.89466155835834,2.1412858671122685,-2.1522349286484936,2.2042713686406064,-2.1243040453209896,5.800493129242909,-0.12245234951325774,2.3527239302742102,3.783238193687167,185.96420005796372,13.096011838247808,12.426909859522045,12.426909859522045,8.150595667591542,7.67801644502474,7.67801644502474,5.464766292236991,5.464766292236991,3.88259800693119,3.88259800693119,2.3094658219602033,2.3094658219602033,-0.33,4740.738719502534,16.670000000000005,10.800804995950088,8.400737022149713,108.37490484382243,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,66.21987853631855,18.75954929201341,12.338727669087403,0.0,4.794537184071822,5.783244946364939,0.0,0.0,11.835812092322787,85.48234340509659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.835812092322787,85.48234340509659,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,11.701150992526333,25.18037091493942,38.524929737556064,0.0,0.0,27.694948798762496,0.0,0.0,0.0,11.943066499748047,0.0,0.0,1.5595415511883766,0.0,10.542970734972897,8.787754547424012,0.0,0.9375,17,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,11,0,0,0,0,2,10.59114231073459,0,5.378400000000005,76.23600000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCC(CC)CCC(=O)CCC(CC)CC,87.24049691998358,11.873533242000503,11.873533242000503,0.49708191609977326,0.49708191609977326,0.43196121677187693,12.944444444444445,254.45799999999994,220.18599999999995,254.26096570800001,108,0,0.13243230573641487,-0.29971752578759026,0.29971752578759026,0.13243230573641487,0.7777777777777778,1.2777777777777777,1.7222222222222223,16.13783523485173,9.907476438845135,2.1091224608216654,-2.1437457257504433,2.203467222258564,-2.067452005697523,5.7779415601799275,-0.11922652292179697,2.398005152557381,3.7288345863675794,193.7867729447469,13.803118619434356,13.134016640708593,13.134016640708593,8.671763717646721,8.189147793947848,8.189147793947848,5.715049607932992,5.715049607932992,4.360825885205691,4.360825885205691,2.5975321285402426,2.5975321285402426,-0.33,7970.969127100734,17.67,11.743159424148285,8.716065882692284,114.73984695821905,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,66.21987853631855,24.677455338174802,12.841643245852019,0.0,4.794537184071822,5.783244946364939,0.0,0.0,11.835812092322787,91.9031650280226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.835812092322787,91.9031650280226,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,37.51909858402682,38.524929737556064,0.0,0.0,27.694948798762496,0.0,0.0,0.0,11.873533242000503,0.0,0.0,2.0369529326627087,0.0,11.45506976285566,8.967777395814464,0.0,0.9411764705882353,18,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,12,0,0,0,0,1,11.5278681680389,0,5.768500000000006,80.85300000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
