SMILES,MP-Measured,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,274.0,13.16484237549601,-1.2388314384395733,13.16484237549601,0.016655384650289262,0.7177493123306524,416.51400000000024,384.25800000000015,416.2198887439999,164,0.1927565260259743,-0.3927606809128104,0.3927606809128104,0.1927565260259743,1.2666666666666666,2.0,2.7,16.761728114585303,9.458776883796133,2.7623528252964964,-2.5947504771603787,2.6982011390519265,-2.634568275215636,6.008201271849296,-0.2249839035787715,1.5928652883432364,872.9219338162858,21.68986996538248,18.181756412305113,18.181756412305113,13.98278311933449,11.12846225145147,11.12846225145147,10.872743217229178,10.872743217229178,9.046439115208232,9.046439115208232,8.038975228670456,8.038975228670456,-1.34,5166939.274550263,20.556452867207238,6.123776411560142,2.337416361822432,176.86315999043018,19.68678069728151,6.606881964512918,22.954651856284162,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,25.496599036284397,63.51861319707584,16.747886984954953,12.207932775496605,29.275855065425148,11.566489892729878,28.58369907727774,76.97433002951743,6.606881964512918,23.80116485057091,0.0,0.0,0.0,0.0,51.98252138597509,19.06280027574374,28.58369907727774,53.378235290466534,23.80116485057091,0.0,93.06000000000002,35.61796717296059,19.802129157825057,0.0,34.735198500610835,12.841643245852019,18.414747775921285,0.0,25.99951461304901,12.999757306524504,6.923737199690624,9.473725907600098,12.557699591774266,25.123788598628984,21.323912088319453,-1.119349476673385,-0.9471350521639124,0.0,7.039595132008777,7.1881557847724835,0.0,0.75,30,2,6,4,1,5,0,0,0,6,2,6,2,3,1,4,5,2.326700000000001,108.24960000000004,0,2,2,0,0,0,0,2,2,0,4,0,0,7,0,0,2,0,2,1,0,0,0,0,0,0,0
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3[C@@H](C)[C@H](C)CC[C@]3(C)CC[C@@]12C,186.0,10.888531505125554,-0.12483719665041848,10.888531505125554,0.05325349931320389,0.38866684088033226,426.72900000000027,376.3290000000002,426.38616622,176,0.059374862714567524,-0.3925620078548793,0.3925620078548793,0.059374862714567524,0.8064516129032258,1.5161290322580645,2.225806451612903,16.268368745454406,9.332099217188318,2.674894286092776,-2.7120304360464056,2.7517455673367115,-2.6427059286766825,5.333373587078449,-0.20321100548960272,1.58891916988174,779.2811834474365,22.612519696192855,21.852626510506262,21.852626510506262,14.311785155018251,13.697975576837267,13.697975576837267,14.677024385761644,14.677024385761644,13.37419012301985,13.37419012301985,10.844381180408877,10.844381180408877,-0.30000000000000004,6349042.160548355,22.490148576933613,6.639614437819074,2.6518961887705403,192.39804729769682,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.03902223442813,114.45187718412497,0.0,6.103966387748303,5.106527394840706,0.0,56.66448257779086,119.28125859160738,0.0,11.64912463690315,0.0,0.0,0.0,0.0,11.210493782589008,0.0,56.66448257779086,113.17729220385908,11.64912463690315,0.0,20.23,0.0,5.106527394840706,0.0,11.518956857145081,27.577867923748514,30.09244580757158,51.36657298340809,0.0,5.573104530069267,61.46591770435886,0.0,0.0,0.0,10.888531505125554,3.598889066314211,3.895309174576625,0.0,14.521777540562244,20.512159380088033,0.0,0.9333333333333333,31,1,1,5,0,5,0,0,0,1,1,1,0,4,0,4,5,8.02480000000001,130.64980000000006,0,1,1,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@H]4[C@@]3(C)CC[C@H]3[C@](C)(C=O)[C@@H](O)CC[C@@]34C)[C@@H]2C1)C(O)=O,275.0,12.753229337274353,-0.6690015426893128,12.753229337274353,0.005380054799697831,0.36099761564014055,470.6940000000003,424.32600000000025,470.3396099519999,190,0.30974235890462143,-0.48080557154666853,0.48080557154666853,0.30974235890462143,0.9411764705882353,1.6176470588235294,2.264705882352941,16.368302892356663,9.332649237452717,2.692594748189973,-2.7048085612827313,2.751773626985588,-2.652564412199089,5.763718481083689,-0.20432744496042027,1.6020261982000565,936.0898223086374,24.949382989376325,22.24609319893087,22.24609319893087,15.701560575912769,13.785823490950136,13.785823490950136,14.71497221076721,14.71497221076721,13.007946425727459,13.007946425727459,10.51512093843631,10.51512093843631,-1.1600000000000001,24330681.746563263,24.530704646438927,7.203039319298186,2.8109073655864942,205.51532524998032,15.007591973753234,6.286160523129555,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,53.19154783504689,103.6218962453314,0.0,16.933947326541862,19.802129157825057,12.255465811081404,50.24366095486485,111.85460581515215,0.0,11.64912463690315,0.0,0.0,0.0,0.0,28.572486988511116,9.589074368143644,50.24366095486485,105.75063942740385,11.64912463690315,0.0,74.6,22.90325261449371,19.802129157825057,0.0,33.495773969909905,12.338727669087403,64.07355512946366,5.573104530069267,0.0,6.923737199690624,40.694706105287,0.0,0.0,25.063399295521876,21.326280232464587,0.4464789326734675,0.20141797395292094,0.0,12.13947502391978,13.989615208134035,0.0,0.8666666666666667,34,2,4,5,0,5,0,0,0,3,2,4,2,4,0,4,5,6.412600000000007,133.07160000000005,1,1,1,0,0,1,1,2,1,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,75.25,9.156018518518518,-0.5535648148148151,9.156018518518518,0.2841203703703705,0.4366832812212583,146.142,136.06199999999998,146.0579088,58,0.11447144913560538,-0.38789285320179345,0.38789285320179345,0.11447144913560538,0.9,1.3,1.7,16.602434465347965,10.11625423615672,2.4574549649999318,-2.089027853032628,2.2586387406308086,-2.304397058038397,4.932838124140688,0.0020538758498869405,2.0917705580984776,121.70950594454669,7.1378282015046945,5.434538411059241,5.434538411059241,4.787693700234703,3.381649150402706,3.381649150402706,2.7305931895393494,2.7305931895393494,2.001137398110427,2.001137398110427,1.4588053397393717,1.4588053397393717,-0.16,339.1204138724302,6.543966449258588,2.1655790225487195,0.7689940828402367,58.3678572561599,19.68678069728151,24.41586555099321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,19.68678069728151,0.0,0.0,24.41586555099321,13.213763929025836,0.0,0.0,0.0,0.0,0.0,47.84268426970045,9.473725907600098,0.0,0.0,0.0,0.0,58.92,12.207932775496605,0.0,0.0,25.421696704522443,0.0,0.0,0.0,0.0,0.0,0.0,19.68678069728151,10.152777777777779,0.0,18.312037037037037,0.0,0.0,0.0,-1.6997222222222237,0.568240740740741,0.0,1.0,10,2,4,0,2,2,0,0,0,4,2,4,0,0,2,2,2,-1.4942000000000004,31.493599999999986,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
c1cccc(c1-c1ccccc1)-c1ccccc1-c1ccccc1,118.5,2.212407407407407,1.2462636474342825,2.212407407407407,1.2462636474342825,0.3954327589937385,306.408,288.264,306.140850576,114,-0.009918035042330216,-0.062225389335118064,0.062225389335118064,0.009918035042330216,0.25,0.5416666666666666,0.9166666666666666,14.143798840345509,9.893783600357516,2.107963685860213,-2.142391789579778,2.3718005106914646,-1.881546831363897,5.9096551773776325,1.5612377758483682,1.933855578163631,856.5857628699532,16.192023676495616,13.39230484541327,13.39230484541327,11.932652990377571,8.226067743425169,8.226067743425169,5.823218371534299,5.823218371534299,4.313888374866286,4.313888374866286,3.1748452221033676,3.1748452221033676,-3.1199999999999983,687508.7832792365,14.47086891745158,6.554759206966572,2.7463874943214255,142.60268573768906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19460723230902,33.380708950181976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19460723230902,33.380708950181976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19460723230902,33.380708950181976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.380708950181976,0.0,0.0,109.19460723230902,0.0,0.0,0.0,0.0,7.5566646720416575,0.0,38.44333532795834,0.0,0.0,0.0,0.0,24,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,4,6.687600000000005,102.75000000000001,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=Cc1ccccc1C=O,56.5,10.227314814814815,0.44212962962962976,10.227314814814815,0.44212962962962976,0.5712839874056989,134.13399999999996,128.08599999999998,134.036779432,50,0.15027065631939845,-0.29787061624251654,0.29787061624251654,0.15027065631939845,0.9,1.3,1.6,16.132251083387324,10.119205015064278,1.9482704332364351,-1.9100321271068188,2.0092449680016666,-1.872733623268925,5.89481337646312,0.10905700711562147,3.1971603955332917,226.18943338088377,7.397341225498538,5.2805981960654815,5.2805981960654815,4.8805400575618805,2.8761050591702837,2.8761050591702837,1.8646193757115594,1.8646193757115594,1.2499451842565743,1.2499451842565743,0.7255475404368286,0.7255475404368286,-1.4400000000000002,238.97589595141258,6.676822429906544,2.917438016528926,1.102894684174346,58.4843315483777,0.0,0.0,12.57232104625911,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,24.26546827384644,0.0,11.126902983393991,0.0,9.589074368143644,12.57232104625911,0.0,0.0,0.0,35.392371257240434,0.0,0.0,0.0,0.0,12.57232104625911,0.0,0.0,20.715977351537635,24.26546827384644,0.0,34.14,0.0,9.589074368143644,0.0,0.0,23.699224029653102,0.0,0.0,24.26546827384644,0.0,0.0,0.0,0.0,20.45462962962963,0.0,0.8842592592592597,0.0,6.6537037037037035,1.3407407407407406,0.0,0.0,0.0,10,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,1.3115999999999999,37.217000000000006,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(ccc1)-c1ccccc1,4.5,2.2037037037037037,1.2835185185185187,2.2037037037037037,1.2835185185185187,0.6092016568043108,168.239,156.14299999999997,168.093900384,64,-0.018140481607777554,-0.06222539488393263,0.06222539488393263,0.018140481607777554,0.6923076923076923,1.3846153846153846,2.076923076923077,13.99028377046319,10.040868493253445,1.940663814277733,-2.0092136916874668,2.18630232082503,-1.770680023512452,5.632361534323021,1.4664080525726966,2.4751856733635376,387.7928814349766,9.096011838247808,7.696152422706634,7.696152422706634,6.360173345306137,4.4820508075688785,4.4820508075688785,3.235505131262827,3.235505131262827,2.1251955987545004,2.1251955987545004,1.4552288722679172,1.4552288722679172,-1.5599999999999996,1420.6550069818122,8.057239275855297,3.4422377324311375,1.7800147824188792,78.8534394399576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.160755107851486,18.050640183084614,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,60.160755107851486,11.126902983393991,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,54.59730361615449,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.690354475090988,0.0,6.06636706846161,55.4546737473835,0.0,0.0,0.0,0.0,3.882549130763417,0.0,18.999950869236585,0.0,2.1175,0.0,0.07692307692307693,13,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,3.662020000000002,56.61500000000004,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)OOC(=O)c1ccccc1,37.0,11.049675925925927,-0.6844444444444446,11.049675925925927,0.336805555555556,0.48278110217587644,180.15900000000002,172.09499999999997,180.042258736,68,0.3858117238429655,-0.24780753871961922,0.3858117238429655,0.24780753871961922,1.0769230769230769,1.6923076923076923,2.230769230769231,17.217754684771638,10.21504187744308,2.076601646039682,-1.9896873051100772,2.0045547052877577,-2.0807903418710443,5.887913948918406,-0.23091971539000983,2.544573341953591,304.6505572752991,9.681798275874712,7.019744507803583,7.019744507803583,6.198377302757663,3.643846850117353,3.643846850117353,2.3117311728135674,2.3117311728135674,1.2441993771547997,1.2441993771547997,0.7188688293450859,0.7188688293450859,-1.8399999999999994,895.9030984629084,9.249605734767023,4.25165629289157,2.943578504744467,75.00565943752639,0.0,0.0,0.0,0.0,0.0,11.938610575903699,0.0,19.364216274655867,0.0,0.0,18.19910120538483,12.13273413692322,6.923737199690624,5.563451491696996,19.364216274655867,11.938610575903699,0.0,6.923737199690624,0.0,35.89528683400505,0.0,0.0,0.0,0.0,11.938610575903699,14.569679090584046,0.0,17.28172587545944,30.33183534230805,0.0,52.6,11.938610575903699,9.589074368143644,0.0,0.0,5.563451491696996,6.923737199690624,0.0,30.33183534230805,0.0,9.775141906512223,0.0,0.0,29.600357457797934,0.0,0.336805555555556,-1.3471471088435365,8.258919280675233,0.0,1.1510648148148148,0.0,0.1111111111111111,13,0,4,0,0,0,1,0,1,4,0,4,1,0,0,0,1,1.3215,43.62350000000002,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCc1ccccc1O,7.0,9.24162037037037,0.4206944444444447,9.24162037037037,0.4206944444444447,0.6612373528142192,136.19399999999996,124.09799999999997,136.088815004,54,0.11826168679440661,-0.5076761286766878,0.5076761286766878,0.11826168679440661,1.3,2.0,2.6,16.25533052111099,10.107534547469626,1.946291412967464,-1.991474655790339,2.1596333870539235,-1.8130729090205822,5.310191176000735,0.46740241298115276,2.8111809171884006,205.6381691811921,7.397341225498538,6.170828234631557,6.170828234631557,4.842535255101096,3.6116172387194267,3.6116172387194267,2.3787123316650356,2.3787123316650356,1.5109542341431095,1.5109542341431095,0.9915704793169706,0.9915704793169706,-0.98,213.81162450161497,7.130864745011085,3.254508450235671,1.500749219562955,61.3204632148828,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.54366002800146,18.050640183084614,0.0,0.0,5.106527394840706,0.0,0.0,19.765380445542643,0.0,29.828919765543436,5.749511833283905,0.0,0.0,5.749511833283905,5.106527394840706,6.4208216229260096,0.0,18.90801031431363,24.26546827384644,0.0,20.23,0.0,5.106527394840706,0.0,0.0,5.749511833283905,18.405094737549014,0.0,6.06636706846161,18.19910120538483,6.923737199690624,0.0,0.0,0.0,9.24162037037037,1.0462962962962965,0.4206944444444447,7.475231481481481,2.0458796296296295,2.1036111111111113,0.0,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.344700000000001,42.10180000000002,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
COc1ccc(cc1O)C(O)=O,251.5,10.400849867724867,-1.0759693877551018,10.400849867724867,0.03546296296296325,0.6933988517563215,168.14799999999997,160.08399999999997,168.042258736,64,0.33532252763626164,-0.5042372514002316,0.5042372514002316,0.33532252763626164,1.5,2.1666666666666665,2.5833333333333335,16.474136766486705,10.180297501693499,2.061650661079286,-2.0208496465175756,2.253678360331607,-1.95306723478339,5.87929706900284,0.06961040345463611,3.0981803500525973,305.92621196610224,9.137828201504695,6.4429745794965205,6.4429745794965205,5.647065707741407,3.2517440481402695,3.2517440481402695,2.1917805926897413,2.1917805926897413,1.4258029948892739,1.4258029948892739,0.8230191872446808,0.8230191872446808,-1.71,479.0008718287047,8.38718172983479,3.126513566573834,1.47373568837786,69.02482218223285,14.94991774348146,0.0,11.49902366656781,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,18.19910120538483,0.0,12.673249032974528,19.74445492755328,5.969305287951849,0.0,0.0,7.109797541277533,23.762552697081826,11.49902366656781,4.736862953800049,0.0,11.49902366656781,23.292157618910792,0.0,0.0,10.357988675768818,18.19910120538483,0.0,66.75999999999999,5.969305287951849,4.794537184071822,0.0,17.062475158264807,0.0,6.06636706846161,19.242531678200752,0.0,0.0,0.0,14.94991774348146,4.736763983371127,10.400849867724867,17.67282596371882,0.03546296296296325,-0.9811545729402866,3.903611111111111,0.0,0.0,1.398307350718065,0.125,12,2,4,0,0,0,1,0,1,3,2,4,2,0,0,0,1,1.099,41.61810000000001,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
CCCc1ccc(O)cc1,22.0,8.924892290249433,0.34708616780045376,8.924892290249433,0.34708616780045376,0.6612373528142192,136.19399999999996,124.09799999999997,136.088815004,54,0.11509484010720065,-0.5079666452523571,0.5079666452523571,0.11509484010720065,1.2,1.8,2.3,16.254631506125055,10.120055266495473,1.8887391044846804,-1.9602703315204684,2.0990249546164375,-1.7934125856804795,5.252179681831534,0.47481115730033907,2.693803452362809,188.3881691811921,7.397341225498538,6.170828234631557,6.170828234631557,4.825698502695489,3.6056341745757194,3.6056341745757194,2.416447180211024,2.416447180211024,1.4750154396167325,1.4750154396167325,0.9512897315502171,0.9512897315502171,-0.98,210.07561699601456,7.130864745011085,3.254508450235671,1.7608451250134962,61.3204632148828,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.477292959539852,24.117007251546223,0.0,0.0,5.106527394840706,0.0,0.0,19.765380445542643,0.0,29.828919765543436,5.749511833283905,0.0,0.0,5.749511833283905,5.106527394840706,6.4208216229260096,0.0,18.90801031431363,24.26546827384644,0.0,20.23,0.0,0.0,0.0,0.0,5.749511833283905,12.841643245852019,5.563451491696996,12.13273413692322,12.13273413692322,6.923737199690624,5.106527394840706,0.0,0.0,8.924892290249433,1.2919444444444446,0.34708616780045376,7.368703703703703,2.255015117157974,2.1456916099773244,0.0,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.3447000000000005,42.10180000000002,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CCCCCCCCCCCC(=O)OC(=O)CCCCCCCCCCC,41.8,11.677851091301184,-0.3343796815786628,11.677851091301184,0.3343796815786628,0.122024387455114,382.6290000000003,336.2610000000001,382.34469533199996,160,0.3129287619690097,-0.3931472264202816,0.3931472264202816,0.3129287619690097,0.4444444444444444,0.7037037037037037,1.0,16.577941687106442,10.064296976238394,2.093333729090277,-2.0423463296554316,2.122478008657705,-2.1136808465853565,5.848004155841105,-0.1593129633840214,3.3293840172760256,306.51798691660036,20.00394294329675,18.366880495122544,18.366880495122544,13.2019072626078,11.937816924487368,11.937816924487368,8.002933257964639,8.002933257964639,5.196579362874424,5.196579362874424,3.3890244976132773,3.3890244976132773,-0.8600000000000001,664446.5010758365,26.14,21.44019042891288,21.299108989657913,168.569509088546,4.736862953800049,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,116.58062036619744,12.841643245852019,12.841643245852019,0.0,14.325937321943691,11.938610575903699,0.0,142.2639068579015,0.0,0.0,0.0,0.0,0.0,0.0,11.938610575903699,14.325937321943691,0.0,142.2639068579015,0.0,0.0,43.370000000000005,0.0,9.589074368143644,0.0,11.938610575903699,12.841643245852019,25.683286491704038,89.89150272096417,0.0,0.0,13.847474399381248,4.736862953800049,4.916546921862439,23.355702182602364,0.0,0.0,-0.6687593631573256,0.0,22.75702036465261,4.472823227373242,0.0,0.9166666666666666,27,0,3,0,0,0,0,0,0,3,0,3,20,0,0,0,0,7.898000000000009,114.78700000000009,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,14
CCCCCOC(=O)CCC(=O)OCCCCC,-10.8,11.256942511202523,-0.3086932844125305,11.256942511202523,0.12374614197530853,0.4215226752792795,258.3579999999999,232.14999999999995,258.183109312,106,0.30587052901196893,-0.4656635493273547,0.4656635493273547,0.30587052901196893,0.7222222222222222,1.1111111111111112,1.4444444444444444,16.539157866403055,10.245749441404842,2.081473772610772,-2.0499361864985444,2.00537530036853,-2.1105332022268364,5.770858448715558,-0.1500622683722277,3.3854666992912543,201.8338811517707,13.639981912617825,11.70406097372093,11.70406097372093,8.701907262607799,7.015167193676994,7.015167193676994,4.355153923288063,4.355153923288063,2.555129626906844,2.555129626906844,1.4245943256894156,1.4245943256894156,-1.06,7982.169322988124,16.940000000000005,12.398315967600073,11.426139207725335,110.03363317408676,9.473725907600098,0.0,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,39.53076089108528,12.841643245852019,0.0,26.055407174877857,19.06280027574374,11.938610575903699,0.0,65.21404738278933,13.213763929025836,0.0,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,0.0,65.21404738278933,0.0,0.0,52.60000000000001,0.0,9.589074368143644,0.0,24.780253821755714,13.213763929025836,38.524929737556064,0.0,0.0,0.0,13.847474399381248,9.473725907600098,9.981642090873692,22.51388502240504,0.0,0.0,-0.6173865688250608,0.0,6.354815340026725,5.100377448852932,0.0,0.8571428571428571,18,0,4,0,0,0,0,0,0,4,0,4,11,0,0,0,0,3.2334000000000023,70.20200000000006,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4
C1OCCO1,-95.0,4.722222222222222,0.5,4.722222222222222,0.5,0.4020858486861461,74.079,68.03099999999999,74.036779432,30,0.14643943241910296,-0.3530353505749712,0.3530353505749712,0.14643943241910296,1.0,1.6,1.8,16.698609438497535,10.818323674812092,1.9337160677127956,-1.7564561803027303,1.8540059646412197,-1.7851652399528783,4.2840509928240955,0.06919316632958235,2.083333333333333,16.464393446710154,3.5355339059327378,2.9378169244873686,2.9378169244873686,2.5,1.6547005383792515,1.6547005383792515,0.934347711125484,0.934347711125484,0.538675134594813,0.538675134594813,0.2946278254943948,0.2946278254943948,-0.08,22.886435386960574,3.1232520325203255,1.3807707052680283,0.596977989292088,30.690394562107297,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,9.473725907600098,0.0,0.0,0.0,20.006706235125662,0.0,0.0,0.0,0.0,0.0,20.006706235125662,9.473725907600098,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.792942306099827,13.213763929025836,0.0,0.0,0.0,0.0,9.473725907600098,9.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,2.0555555555555554,0.0,1.0,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.009299999999999975,16.771000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCCCCCCCC,54.0,2.3011936462399447,1.374054820415879,2.3011936462399447,1.374054820415879,0.1826494365002578,338.6640000000001,288.264,338.3912516,146,-0.0533059727891157,-0.06538238322279266,0.06538238322279266,0.0533059727891157,0.20833333333333334,0.3333333333333333,0.4583333333333333,14.012824699563081,10.02775482677367,1.9484254993887493,-2.0366166954457743,2.145924699563078,-1.8391451732263258,4.504824699563076,0.5197548267736718,2.930960289426317,174.21499122004107,17.55634918610405,17.55634918610405,17.55634918610405,11.914213562373096,11.914213562373094,11.914213562373094,8.071067811865476,8.071067811865476,5.457106781186547,5.457106781186547,3.6819805153394634,3.6819805153394634,0.0,194966.8927775072,24.0,23.0,22.0,155.1329196589516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.10555010375353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.25807570437226,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.39761270752012,4.602387292479889,0.0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,9.608399999999998,112.92200000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
