SMILES,DC_exp,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
Oc1ccccc1,12.4,8.632222222222222,0.32175925925925974,8.632222222222222,0.32175925925925974,0.514729544768675,94.11299999999999,88.06499999999998,94.041864812,36,0.11507481947527982,-0.5079669948663066,0.5079669948663066,0.11507481947527982,1.0,1.5714285714285714,1.8571428571428572,16.25462015206382,10.346234440824079,1.743218700013858,-1.8193535764132152,2.022573740316066,-1.5594989241600477,5.1797398060365785,0.47511668252088485,3.0214653097240864,134.10736969541455,5.112884175122364,3.8339649414480865,3.8339649414480865,3.393846850117352,2.134290400272939,2.134290400272939,1.3355491589367874,1.3355491589367874,0.756193600181959,0.756193600181959,0.4279941042701234,0.4279941042701234,-0.9800000000000001,47.19725257297226,4.18611295681063,1.6461962159398054,0.9290591797144502,42.22563687169298,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,30.33183534230805,5.749511833283905,0.0,0.0,5.749511833283905,5.106527394840706,0.0,0.0,0.0,30.33183534230805,0.0,20.23,0.0,0.0,0.0,5.749511833283905,0.0,0.0,24.26546827384644,6.06636706846161,0.0,5.106527394840706,0.0,0.0,8.632222222222222,0.0,0.32175925925925974,8.712685185185185,0.0,0.0,0.0,0.0,7,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1.3921999999999999,28.106799999999993,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
C#COc1ccccc1,4.76,4.888316326530612,0.7083333333333335,4.888316326530612,0.7083333333333335,0.5093547808731408,118.13499999999995,112.08699999999997,118.041864812,44,0.1397206705297443,-0.40784642070224525,0.40784642070224525,0.1397206705297443,1.2222222222222223,1.8888888888888888,2.4444444444444446,16.46875344183802,10.341234594696203,1.8264158275123465,-1.9134939704722884,2.058548710903106,-1.776669773014628,5.218247509692706,0.520620440059428,2.756899621214729,207.75928651033234,6.52709773749546,4.872349905601618,4.872349905601618,4.431851652578137,2.607607027581636,2.607607027581636,1.532965732398866,1.532965732398866,0.9199818604665643,0.9199818604665643,0.5565779913075294,0.5565779913075294,-1.42,145.16653667335345,5.7119261213720325,2.783041713531224,1.5039237974032542,54.274057969656326,4.736862953800049,11.856006493726458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.622451101005087,12.13273413692322,0.0,0.0,4.736862953800049,0.0,0.0,0.0,0.0,30.33183534230805,18.279356389346717,4.736862953800049,0.0,5.749511833283905,0.0,0.0,12.529844556062812,0.0,30.33183534230805,0.0,9.23,0.0,0.0,0.0,5.749511833283905,0.0,0.0,12.13273413692322,18.19910120538483,6.106494660442553,11.160212849420308,4.733611111111111,0.0,0.0,0.0,0.7083333333333335,9.252424414210129,6.972297808012094,0.0,0.0,0.0,9,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1.6561000000000001,35.90300000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
CC(=O)Oc1ccccc1,5.403,10.39092970521542,-0.2859259259259257,10.39092970521542,0.2859259259259257,0.4327747976813635,136.14999999999998,128.08599999999998,136.052429496,52,0.307523937689319,-0.4267339377171449,0.4267339377171449,0.307523937689319,1.3,1.9,2.4,16.53461992653741,10.338198521328197,1.924338660632118,-1.9686166601838864,2.070027508386308,-1.9988225119938599,5.686312892005634,-0.1313958557471609,2.6742416022951265,215.9590174505521,7.397341225498538,5.703247926875856,5.703247926875856,4.787693700234704,3.0230560382187543,3.0230560382187543,1.9066962259983042,1.9066962259983042,1.0047850346503178,1.0047850346503178,0.654500262193779,0.654500262193779,-1.31,195.6254620163014,6.805074798619103,3.011779444695785,1.89537540220571,59.43635467784082,4.736862953800049,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,18.19910120538483,12.13273413692322,6.923737199690624,0.0,9.53140013787187,5.969305287951849,0.0,6.923737199690624,0.0,30.33183534230805,5.749511833283905,4.736862953800049,0.0,5.749511833283905,5.969305287951849,4.794537184071822,0.0,6.923737199690624,30.33183534230805,0.0,26.3,0.0,4.794537184071822,5.969305287951849,5.749511833283905,0.0,6.923737199690624,12.13273413692322,18.19910120538483,0.0,4.736862953800049,4.775277777777777,10.39092970521542,0.0,0.0,0.3066666666666671,8.978514739229025,0.0,1.3819444444444444,0.0,0.125,10,0,2,0,0,0,1,0,1,2,0,2,1,0,0,0,1,1.6118999999999999,37.75100000000001,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
C#Cc1ccccc1,2.98,5.099814814814815,0.9375000000000002,5.099814814814815,0.9375000000000002,0.43694441995239286,102.13599999999998,96.08799999999998,102.046950192,38,0.02420775614931215,-0.11466530536013568,0.11466530536013568,0.02420775614931215,1.125,1.75,2.125,13.802254043828466,10.22491379115656,1.7592169101517794,-1.819867115906205,1.92481257520258,-1.6576958588168615,5.3023113490958105,1.653105501944991,3.049388908161901,191.02833704135648,5.819990956308912,4.464101615137754,4.464101615137754,3.931851652578137,2.4493587371177727,2.4493587371177727,1.5103629710818456,1.5103629710818456,0.9404557350153064,0.9404557350153064,0.5343778974176118,0.5343778974176118,-1.2200000000000002,91.36757727918736,4.927492625368731,2.1818477276782464,0.8859770341581867,49.16051274014944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,24.119535524240472,12.13273413692322,5.563451491696996,0.0,0.0,0.0,0.0,0.0,0.0,35.89528683400505,12.343784214475903,0.0,0.0,0.0,0.0,0.0,12.343784214475903,5.563451491696996,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,0.0,0.0,30.33183534230805,5.920434318855644,6.423349895620259,0.0,0.0,0.0,0.9375000000000002,2.526944444444444,9.602407407407407,5.099814814814815,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6679000000000002,34.377,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCC(=O)Oc1ccccc1,4.48,10.990235260770975,-0.16324074074074058,10.990235260770975,0.16324074074074058,0.5061507405658744,164.20399999999998,152.10799999999998,164.083729624,64,0.31066711747981246,-0.4265308896956285,0.4265308896956285,0.31066711747981246,1.3333333333333333,2.0,2.5833333333333335,16.53550465000392,10.310321005803,2.003431926293942,-2.007681154488147,2.0877214957959236,-2.0583023268497995,5.716311199886446,-0.13391788718380113,2.4716659606850775,241.27530899395387,8.811554787871634,7.117461489248952,7.117461489248952,5.825698502695489,4.083716209998576,4.083716209998576,2.537123070129254,2.537123070129254,1.4290158909149868,1.4290158909149868,0.8751376468692689,0.8751376468692689,-1.31,585.3846826146989,8.783545369504209,4.544018446795469,2.7419880629252233,72.16623890663405,4.736862953800049,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,25.122838405075452,18.55355575984923,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,19.765380445542643,0.0,30.33183534230805,5.749511833283905,4.736862953800049,0.0,5.749511833283905,5.969305287951849,4.794537184071822,0.0,19.765380445542643,30.33183534230805,0.0,26.3,0.0,4.794537184071822,5.969305287951849,12.170333456209914,6.4208216229260096,0.0,12.13273413692322,25.122838405075452,0.0,4.736862953800049,5.015833333333333,10.990235260770975,0.0,0.0,0.4580092592592597,9.112495039682539,1.306112292139078,1.9506481481481481,0.0,0.3,12,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,1,2.3921,46.985000000000035,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
CC(=O)OCCc1ccccc1,4.93,10.411735953640715,-0.21673044217687032,10.411735953640715,0.21673044217687032,0.6365051962344709,164.204,152.10799999999998,164.083729624,64,0.3021342050184882,-0.46552389494585383,0.46552389494585383,0.3021342050184882,1.3333333333333333,2.0,2.5833333333333335,16.53147284694407,10.158468716074877,1.9318907485493593,-2.003647899828179,1.9868384293574737,-2.023410309052872,5.6537163842673674,-0.14033473907037503,2.290572056240154,241.27530899395387,8.811554787871634,7.117461489248952,7.117461489248952,5.787693700234704,3.9611604181749094,3.9611604181749094,2.5756418959800245,2.5756418959800245,1.538887074300519,1.538887074300519,0.9572881436307308,0.9572881436307308,-1.31,567.1150534979386,8.783545369504209,4.544018446795469,3.191164645691246,72.16623890663405,4.736862953800049,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,30.33183534230805,5.563451491696996,13.344558822616634,6.606881964512918,9.53140013787187,5.969305287951849,0.0,13.344558822616634,6.606881964512918,35.89528683400505,0.0,0.0,0.0,0.0,12.576187252464766,15.95222176079788,0.0,12.487188691387619,30.33183534230805,0.0,26.3,0.0,4.794537184071822,5.969305287951849,6.606881964512918,6.4208216229260096,12.487188691387619,0.0,30.33183534230805,0.0,4.736862953800049,4.806862244897959,10.411735953640715,0.0,1.1932870370370372,-0.21673044217687032,9.952900762156714,0.7920833333333333,1.8931944444444442,0.0,0.3,12,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,1,1.7922,46.77900000000003,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCC(=O)Oc1ccccc1,3.28,11.597331459791397,-0.11190204174466412,11.597331459791397,0.11190204174466412,0.3023245649136244,276.41999999999996,248.19599999999994,276.208930136,112,0.31067773795724546,-0.42653076282175384,0.42653076282175384,0.31067773795724546,0.85,1.4,2.0,16.535522625382566,10.066721042756672,2.0329394008760255,-2.039135843899493,2.124941039538326,-2.067191209504745,5.716875912508267,-0.1340376835005232,1.9205417581220963,345.6956718031832,14.468409037364017,12.774315738741334,12.774315738741334,9.82569850269549,8.083716209998574,8.083716209998574,5.365550194875444,5.365550194875444,3.4593459768048973,3.4593459768048973,2.2510112407145657,2.2510112407145657,-1.31,33108.06227668476,16.74350454788657,11.511171515999143,8.73339533486759,123.08577582180696,4.736862953800049,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,76.48941138848356,18.55355575984923,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,71.13195342895074,0.0,30.33183534230805,5.749511833283905,4.736862953800049,0.0,5.749511833283905,5.969305287951849,4.794537184071822,0.0,71.13195342895074,30.33183534230805,0.0,26.3,0.0,4.794537184071822,5.969305287951849,12.170333456209914,12.841643245852019,44.94575136048208,0.0,30.33183534230805,6.923737199690624,4.736862953800049,5.247440127597887,11.597331459791397,0.0,0.0,0.534786985088004,9.294207461730382,11.914997245512051,2.2445700536136144,0.0,0.6111111111111112,20,0,2,0,0,0,1,0,1,2,0,2,11,0,0,0,1,5.5129000000000055,83.92100000000006,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,7
CC(C)(O)Cc1ccccc1,5.71,9.47107709750567,-0.5958796296296296,9.47107709750567,0.5958796296296296,0.6832906730543121,150.221,136.10899999999998,150.104465068,60,0.06314585916429531,-0.3901254528044347,0.3901254528044347,0.06314585916429531,1.1818181818181819,1.7272727272727273,2.1818181818181817,16.28099511751662,9.990325143140012,2.1163412326892246,-2.1587501392065445,2.1037003328922665,-2.210866451261962,5.157406409675764,0.0809874348014095,2.657660984532226,208.06442835348818,8.319990956308914,7.041071722634636,7.041071722634636,5.0782982619848624,3.8413971814594863,3.8413971814594863,3.4748095146450506,3.4748095146450506,1.4795591394069039,1.4795591394069039,1.0953970847548395,1.0953970847548395,-0.8200000000000001,244.8579631665867,8.278231827111984,3.0548987926736837,3.1900463490984974,67.6854053292794,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,19.410925891078243,6.4208216229260096,5.601050810983688,5.106527394840706,0.0,0.0,25.869346833290944,0.0,35.89528683400505,0.0,0.0,0.0,0.0,10.707578205824394,6.4208216229260096,0.0,19.410925891078243,30.33183534230805,0.0,20.23,5.601050810983688,5.106527394840706,0.0,6.4208216229260096,0.0,5.563451491696996,0.0,44.179309741689295,0.0,0.0,0.0,0.0,9.47107709750567,0.5846759259259262,0.0,10.00591364323507,0.7161111111111109,3.638888888888889,0.0,0.4,11,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,2.0,46.44380000000004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(=O)Oc1ccccc1,4.3,11.149124149659865,-0.14532407407407377,11.149124149659865,0.14532407407407377,0.5231416986984402,178.231,164.11899999999997,178.099379688,70,0.3106775569658291,-0.4265307638284073,0.4265307638284073,0.3106775569658291,1.3076923076923077,2.0,2.6153846153846154,16.535511761024942,10.24410686980768,2.0164309906006013,-2.016789593689791,2.0937569690522104,-2.0637738432968042,5.716757604230572,-0.1340153459140416,2.367451726018245,254.05260581186823,9.518661569058182,7.824568270435499,7.824568270435499,6.325698502695489,4.583716209998576,4.583716209998576,2.890676460722528,2.890676460722528,1.7093459768048975,1.7093459768048975,0.9921277642313806,0.9921277642313806,-1.31,1003.4155326608467,9.775543199315653,5.355726156931021,3.740879047397056,78.53118102103066,4.736862953800049,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,31.54366002800146,18.55355575984923,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,26.186202068468653,0.0,30.33183534230805,5.749511833283905,4.736862953800049,0.0,5.749511833283905,5.969305287951849,4.794537184071822,0.0,26.186202068468653,30.33183534230805,0.0,26.3,0.0,4.794537184071822,5.969305287951849,12.170333456209914,12.841643245852019,0.0,12.13273413692322,18.19910120538483,6.923737199690624,4.736862953800049,5.077500000000001,11.149124149659865,0.0,0.0,0.48301209372638,9.154701042454018,2.4176099930713026,2.051386054421769,0.0,0.36363636363636365,13,0,2,0,0,0,1,0,1,2,0,2,4,0,0,0,1,2.7822000000000013,51.60200000000004,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
CCC(=O)Oc1ccccc1,4.77,10.758985260770976,-0.19796296296296267,10.758985260770976,0.19796296296296267,0.47578979795050885,150.177,140.09699999999998,150.06807956,58,0.31039665771688263,-0.4265383005357766,0.4265383005357766,0.31039665771688263,1.3636363636363635,2.0,2.5454545454545454,16.53544705176432,10.332791799474382,1.9773013774204296,-1.9935300058058745,2.080289229930932,-2.043376068370771,5.713043489752405,-0.13351230255402635,2.57930229200732,228.57786591623355,8.104448006685086,6.410354708062404,6.410354708062404,5.325698502695489,3.5837162099985758,3.5837162099985758,2.1406764607225277,2.1406764607225277,1.2635668802778683,1.2635668802778683,0.6921512489780577,0.6921512489780577,-1.31,370.93558073874095,7.793199174406604,3.7604813030666033,2.4151759077622965,65.80129679223742,4.736862953800049,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,25.122838405075452,12.13273413692322,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,13.344558822616634,0.0,30.33183534230805,5.749511833283905,4.736862953800049,0.0,5.749511833283905,5.969305287951849,4.794537184071822,0.0,13.344558822616634,30.33183534230805,0.0,26.3,0.0,4.794537184071822,5.969305287951849,12.170333456209914,0.0,0.0,19.056471336613843,18.19910120538483,0.0,4.736862953800049,4.9245833333333335,10.758985260770976,0.0,0.0,0.4125462962962967,9.056496598639455,0.4116014739229026,1.7691203703703704,0.0,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,2.002,42.36800000000002,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
CC(O)Cc1ccccc1,9.35,9.005799319727892,-0.23388888888888926,9.005799319727892,0.23388888888888926,0.6545072890910887,136.194,124.09799999999997,136.088815004,54,0.055194439423307824,-0.39307335282894207,0.39307335282894207,0.055194439423307824,1.3,1.9,2.4,16.264694052015688,10.104981764786046,1.9502311280400684,-2.014947904708848,2.0094184999971616,-2.0277953238187654,5.145590087571089,0.19525570713819523,2.5872871851548136,179.17957141667623,7.397341225498538,6.1184219918242615,6.1184219918242615,4.787693700234704,3.5080344425168835,3.5080344425168835,2.538744070931501,2.538744070931501,1.373938160622464,1.373938160622464,0.955204850398107,0.955204850398107,-0.8200000000000001,195.6254620163014,7.288932461873639,3.3737941826863076,2.1939048454146013,61.3204632148828,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,18.90801031431363,0.0,6.103966387748303,5.106527394840706,0.0,0.0,19.448525210364934,0.0,35.89528683400505,0.0,0.0,0.0,0.0,11.210493782589008,6.4208216229260096,0.0,12.487188691387619,30.33183534230805,0.0,20.23,0.0,0.0,6.103966387748303,0.0,6.4208216229260096,5.563451491696996,6.923737199690624,30.33183534230805,0.0,5.106527394840706,0.0,0.0,9.005799319727892,1.1921296296296298,0.0,9.986515495086923,0.516944444444444,1.7986111111111112,0.0,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,1.6098999999999999,41.82680000000002,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Oc1ccccc1)c1ccccc1O,6.92,11.65268896447468,-0.5654629629629626,11.65268896447468,0.08015636810279636,0.6170368785141781,214.21999999999997,204.13999999999996,214.06299418,80,0.3468118641435122,-0.5070525222360159,0.5070525222360159,0.3468118641435122,0.9375,1.5625,2.25,16.536482778590827,10.180990294606127,2.1154165998746843,-2.0444905437102276,2.1817287880201093,-2.07822264998468,5.9326529995014265,0.07314635975522803,2.1868113457628673,491.54071015476427,11.380468888623982,8.459862599134318,8.459862599134318,7.770856947829096,4.82401310515836,4.82401310515836,3.2197211392002467,3.2197211392002467,2.07771754010336,2.07771754010336,1.296804828956263,1.296804828956263,-2.2899999999999996,5744.988995136991,10.235362076049029,4.486277072858324,2.1998362076575533,92.92274052170427,9.843390348640755,17.062475158264807,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,24.26546827384644,0.0,0.0,14.637927532712576,5.969305287951849,0.0,0.0,0.0,60.160755107851486,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.075832682792555,0.0,0.0,10.357988675768818,54.59730361615449,0.0,46.53,5.969305287951849,9.901064578912528,11.3129633249809,5.749511833283905,0.0,12.13273413692322,36.39820241076966,6.06636706846161,0.0,4.736862953800049,5.082314814814815,11.65268896447468,9.458110985134795,0.15866024187452776,-0.1912183484504908,15.006110008818343,0.0,0.0,0.0,0.0,16,1,3,0,0,0,2,0,2,3,1,3,2,0,0,0,2,2.611400000000001,59.50730000000003,0,0,0,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,1,0,0
CC(O)CO,27.5,8.11111111111111,-0.5601851851851856,8.11111111111111,0.13888888888888884,0.43583499661104974,76.095,68.03099999999999,76.052429496,32,0.07423864406366021,-0.3937000421977661,0.3937000421977661,0.07423864406366021,1.8,2.0,2.0,16.31513815345842,10.458756100052474,1.8281882984618447,-1.8957837277830536,1.6819689129998365,-2.0325604871035776,4.334973681772572,0.10985960933785062,2.5395388613593903,18.854752972273346,4.284457050376173,3.178884241376089,3.178884241376089,2.270055610029662,1.5600252154174878,1.5600252154174878,1.0315955518811348,1.0315955518811348,0.26422384392782794,0.26422384392782794,0.0,0.0,-0.08,9.65148445440323,4.920000000000001,2.1751020408163266,3.92,31.057602761014792,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.71084835226122,10.213054789681411,0.0,0.0,13.027703587438927,6.606881964512918,0.0,0.0,0.0,0.0,0.0,22.92390314194263,0.0,0.0,6.923737199690624,0.0,0.0,40.46,6.103966387748303,0.0,6.606881964512918,0.0,0.0,6.923737199690624,0.0,0.0,0.0,10.213054789681411,0.0,0.0,16.00462962962963,0.0,0.0,0.0,-0.5601851851851856,1.3888888888888888,0.0,1.0,5,2,2,0,0,0,0,0,0,2,2,2,1,0,0,0,0,-0.6405000000000001,18.7666,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCCO,35.1,7.90625,0.09375,7.90625,0.09375,0.4590493065582775,76.095,68.03099999999999,76.052429496,32,0.045238236823877565,-0.39628647261089006,0.39628647261089006,0.045238236823877565,1.0,1.4,1.4,16.26511964546613,10.503492168707789,1.698723971189745,-1.7909256874270039,1.6471801492495908,-1.8477962555191658,4.216962749735002,0.22099673119070984,2.19060968716425,12.36452797660028,4.121320343559642,3.015747534559558,3.015747534559558,2.414213562373095,1.6324555320336755,1.6324555320336755,0.8007669860932315,0.8007669860932315,0.31622776601683783,0.31622776601683783,0.07071067811865472,0.07071067811865472,-0.08,11.245112497836532,4.920000000000001,3.9200000000000004,3.92,31.057602761014792,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,13.213763929025836,0.0,10.213054789681411,0.0,0.0,6.4208216229260096,13.213763929025836,0.0,0.0,0.0,0.0,0.0,23.426818718707246,0.0,0.0,6.4208216229260096,0.0,0.0,40.46,0.0,0.0,13.213763929025836,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,15.8125,0.0,0.0,0.0,0.5,0.1875,0.0,1.0,5,2,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.6389,18.7886,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C#CCO,20.8,7.638888888888889,-0.15277777777777768,7.638888888888889,0.15277777777777768,0.37468964677801264,56.064,52.032000000000004,56.026214748,22,0.10346755159713841,-0.38366582997434834,0.38366582997434834,0.10346755159713841,2.0,2.25,2.25,16.249274754080798,10.779639157210953,1.4299673214246171,-1.5538884140735332,1.3361250839676853,-1.6389444384684564,4.806717543823851,0.3505673736696641,2.4330963097956353,33.03830640231605,3.414213562373095,2.231670645876131,2.231670645876131,1.914213562373095,0.9584562912049245,0.9584562912049245,0.36223802824035045,0.36223802824035045,0.09128709291752768,0.09128709291752768,0.0,0.0,-0.48,6.854752972273345,3.52,2.52,1.5199999999999998,25.26259440067805,5.106527394840706,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,5.920434318855644,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,6.606881964512918,0.0,12.343784214475903,0.0,0.0,0.0,11.713409359353623,0.0,12.343784214475903,0.0,0.0,0.0,20.23,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,5.920434318855644,6.423349895620259,5.106527394840706,0.0,0.0,7.638888888888889,0.0,1.9861111111111112,0.0,4.527777777777778,-0.15277777777777768,0.0,0.3333333333333333,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,-0.3881,15.918800000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC=Cc1ccccc1,2.73,2.0833333333333335,1.263888888888889,2.0833333333333335,1.263888888888889,0.5315253963209767,118.17899999999996,108.09899999999998,118.07825032,46,-0.025994603660731676,-0.08706595221034719,0.08706595221034719,0.025994603660731676,1.1111111111111112,1.7777777777777777,2.3333333333333335,13.831546715330443,10.19642068685575,1.7707918833644798,-1.864642939436033,1.9883512850080192,-1.648704425766103,5.474509323150004,1.644858515055136,2.8479481764153847,184.45310074746274,6.52709773749546,5.5414518843273814,5.5414518843273814,4.431851652578137,3.110042339640732,3.110042339640732,1.9106836025229597,1.9106836025229597,1.1586892478083903,1.1586892478083903,0.7566001196398341,0.7566001196398341,-1.04,145.16653667335345,6.085628140703518,3.079539221938775,1.7260521604490249,55.83662643050253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.483875555975814,12.487188691387619,0.0,0.0,0.0,6.076020106833881,0.0,6.923737199690624,0.0,41.97130694083893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.487188691387619,36.407855449141934,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,0.0,31.198858511909332,18.208754243757102,0.0,0.0,0.0,0.0,1.263888888888889,0.0,10.261574074074074,4.12037037037037,2.0208333333333335,0.0,0.1111111111111111,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.7197000000000005,41.15000000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
