smiles,flashpoint,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
C=C(C)CCCC(C)CCOC(=O)CC,362.65,10.862828688216945,-0.09339262093726353,10.862828688216945,0.09339262093726353,0.45262679264518035,212.33299999999994,188.14099999999996,212.177630008,88,0,0.30499658030136356,-0.46567158366921274,0.46567158366921274,0.30499658030136356,1.4,2.066666666666667,2.6,16.53233250724898,9.994616174799543,2.037598612266959,-2.1065045101199993,2.137820789671046,-2.0697642045144127,5.682744353044822,-0.14309677923913353,3.365169878658524,196.7126338183346,11.681798275874712,10.343594318423186,10.343594318423186,7.0577493102643665,5.8585372281423975,5.8585372281423975,4.317205727542745,4.317205727542745,2.4628520706020756,2.4628520706020756,1.3726455993006528,1.3726455993006528,-0.79,1478.9391756880973,14.21,8.512864434407447,9.512800908402728,93.70402069795526,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,6.578935683598497,25.841400552376523,32.10410811463005,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,5.917906046161393,52.87531971370193,6.606881964512918,12.152040213667764,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,52.87531971370193,12.152040213667764,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,18.94560963360032,12.841643245852019,18.414747775921285,0.0,6.923737199690624,20.426410082979746,4.736862953800049,5.0327646289997485,10.862828688216945,0.0,1.2496395951631345,0.5399463813303099,0.0,4.94426354414585,10.537223828810678,0.0,0.7692307692307693,15,0,2,0,0,0,0,0,0,2,0,2,8,0,0,0,0,3.712200000000003,63.696000000000055,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CCC(=O)OCCC(C)CCC=C(C)C,363.95,10.86492031152069,-0.09120512093726352,10.86492031152069,0.09120512093726352,0.4747481875606392,212.33299999999994,188.14099999999996,212.177630008,88,0,0.30499658030685367,-0.46567158207519355,0.46567158207519355,0.30499658030685367,1.3333333333333333,2.0,2.533333333333333,16.532332365802446,10.01484697849963,2.029302707943719,-2.09580893291808,2.113663903433298,-2.068052773285143,5.6827481090345096,-0.14309365792505127,3.4492541768221536,202.58149257691616,11.681798275874712,10.506731025239716,10.506731025239716,7.0577493102643665,5.848353872014525,5.848353872014525,4.326695104779294,4.326695104779294,2.3744270592048062,2.3744270592048062,1.276871383651283,1.276871383651283,-0.79,1478.9391756880973,14.21,8.512864434407447,9.512800908402728,93.70402069795523,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,25.496599036284394,39.02784531432067,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,5.917906046161393,53.378235290466534,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,53.378235290466534,11.64912463690315,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,18.94560963360032,12.841643245852019,11.993926152995277,0.0,6.923737199690624,26.847231705905752,4.736862953800049,5.034906226379441,10.86492031152069,0.0,1.3746395951631343,0.5386616591080878,0.0,6.0169867024710095,8.836552172024305,0.0,0.7692307692307693,15,0,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,3.712200000000003,63.69600000000005,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C=CC(=O)OCCCCCCCCCC,367.45,10.678623976798198,-0.3074575973002198,10.678623976798198,0.3074575973002198,0.3121258554446429,212.33299999999994,188.14099999999996,212.177630008,88,0,0.329637877080772,-0.4625461797473459,0.4625461797473459,0.329637877080772,1.0666666666666667,1.6,2.1333333333333333,16.53187411906841,10.089566040861486,1.9477102775014579,-2.019160826984047,2.077169894648058,-2.00929235755113,5.806071090247492,-0.13736091386992674,2.983672372936019,163.9188881091498,11.355524862241651,9.96491466198283,9.96491466198283,7.308060412490447,6.100953631303899,6.100953631303899,3.8464951856430343,3.8464951856430343,2.4088785956055245,2.4088785956055245,1.4676321296122774,1.4676321296122774,-0.79,2031.5013459492973,14.21,11.285700227100682,11.13480754151516,93.70402069795526,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,58.4484242437712,6.4208216229260096,6.076020106833881,6.606881964512918,9.53140013787187,5.969305287951849,0.0,58.29031018309871,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,58.29031018309871,12.654955790432378,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,12.841643245852019,44.600949844389945,0.0,0.0,13.502672883289122,4.736862953800049,4.879293267659069,10.678623976798198,0.0,0.0,-0.3074575973002198,0.0,11.30168717190369,6.114519847605928,0.0,0.7692307692307693,15,0,2,0,0,0,0,0,0,2,0,2,10,0,0,0,0,3.8563000000000027,63.76600000000005,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
C=CC(=O)OCCCCCCCC(C)C,367.45,10.681665588449949,-0.3103631681603358,10.681665588449949,0.3103631681603358,0.3306702042519498,212.33299999999997,188.14099999999996,212.177630008,88,0,0.329637877080772,-0.46254617974734585,0.46254617974734585,0.329637877080772,1.2,1.8,2.4,16.531874277296943,10.040887712711623,1.9622500298198515,-2.0412721715165465,2.098490112545597,-2.0099861489673017,5.806071616278198,-0.13736147397177825,3.049012868599102,173.3747663937881,11.518661569058182,10.12805136879936,10.12805136879936,7.163902460147014,5.956795678960467,5.956795678960467,4.321910389168653,4.321910389168653,2.3367996194338083,2.3367996194338083,1.4166645967802733,1.4166645967802733,-0.79,1692.8781496576053,14.21,9.753174390773562,11.13480754151516,93.70402069795524,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,52.530518197609794,12.338727669087403,6.076020106833881,6.606881964512918,9.53140013787187,5.969305287951849,5.917906046161393,52.372404136937305,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,52.372404136937305,12.654955790432378,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.606881964512918,18.75954929201341,31.75930659853792,0.0,0.0,20.426410082979746,4.736862953800049,4.878954186612917,10.681665588449949,0.0,0.0,0.5077351800836651,0.0,8.535634967268715,8.396010077584751,0.0,0.7692307692307693,15,0,2,0,0,0,0,0,0,2,0,2,9,0,0,0,0,3.712200000000003,63.696000000000055,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
CCCCCCCCCCCCCC=O,394.65,10.065199336725208,0.760930309007232,10.065199336725208,0.760930309007232,0.3324633423713521,212.37699999999995,184.15299999999996,212.21401551600002,90,0,0.11949019867032569,-0.3034029081494581,0.3034029081494581,0.11949019867032569,0.6666666666666666,1.0666666666666667,1.4666666666666666,16.128725538918115,10.055139033968807,1.9186964681348426,-2.0079823537078445,2.1086242279148566,-1.822151804208272,5.484150561385178,-0.10746857160107257,2.8335663014530574,120.50710789357687,11.192388155425121,10.470879933892062,10.470879933892062,7.414213562373096,6.851057332045926,6.851057332045926,4.490875707194216,4.490875707194216,2.925528666022963,2.925528666022963,1.8918844630038336,1.8918844630038336,-0.33,2230.017478996464,14.67,13.670000000000002,13.67,95.64502061502925,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.13195342895074,6.4208216229260096,6.4208216229260096,0.0,4.794537184071822,6.286160523129555,0.0,83.97359667480276,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,83.97359667480276,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,19.127803768981575,64.20821622926012,0.0,0.0,6.923737199690624,0.0,0.0,10.065199336725208,0.0,0.0,0.0,0.0,16.67157598640491,2.263224676869886,0.0,0.9285714285714286,15,0,1,0,0,0,0,0,0,1,0,1,12,0,0,0,0,4.8864000000000045,67.14200000000005,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
O=C(Oc1ccccc1)Oc1ccccc1,392.55,11.337414965986394,-0.7385185185185181,11.337414965986394,0.46151029856387016,0.5681728368898479,214.21999999999997,204.13999999999996,214.06299418,80,0,0.5189243309988207,-0.39471884462288653,0.5189243309988207,0.39471884462288653,0.6875,1.0625,1.4375,16.72546626703521,10.335610984807994,2.0578239230147495,-2.04001272439084,2.1228239453295257,-2.1295171193027733,5.664105036861754,0.15162601388504696,1.9521941477943936,407.6186271235691,11.217332181807452,8.49824756328785,8.49824756328785,7.84333659290053,4.841987931205577,4.841987931205577,3.0802292044022157,3.0802292044022157,1.8887792574020377,1.8887792574020377,1.1903566421903133,1.1903566421903133,-2.2899999999999996,6213.389726542117,10.235362076049029,4.97865194117306,2.8498118619438304,93.24205199901515,9.473725907600098,11.49902366656781,0.0,0.0,0.0,6.155365629538759,0.0,4.794537184071822,0.0,0.0,36.39820241076966,24.26546827384644,0.0,0.0,14.268263091671919,6.155365629538759,0.0,0.0,0.0,60.6636706846161,11.49902366656781,9.473725907600098,4.794537184071822,11.49902366656781,6.155365629538759,0.0,0.0,0.0,60.6636706846161,0.0,35.53,6.155365629538759,4.794537184071822,0.0,0.0,11.49902366656781,0.0,0.0,48.53093654769288,12.13273413692322,0.0,9.473725907600098,9.914280045351475,11.337414965986394,0.0,0.0,0.9230205971277405,17.56380291005291,-0.7385185185185181,0.0,0.0,0.0,16,0,3,0,0,0,2,0,2,3,0,3,2,0,0,0,2,3.264400000000002,59.53600000000003,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0
O=C(Oc1ccccc1)c1ccccc1O,410.45,11.65268896447468,-0.5654629629629626,11.65268896447468,0.08015636810279636,0.6170368785141781,214.21999999999997,204.13999999999996,214.06299418,80,0,0.3468118641435122,-0.5070525222360159,0.5070525222360159,0.3468118641435122,0.9375,1.5625,2.25,16.536482778590827,10.180990294606127,2.1154165998746843,-2.0444905437102276,2.1817287880201093,-2.07822264998468,5.9326529995014265,0.07314635975522803,2.1868113457628673,491.54071015476427,11.380468888623982,8.459862599134318,8.459862599134318,7.770856947829096,4.82401310515836,4.82401310515836,3.2197211392002467,3.2197211392002467,2.07771754010336,2.07771754010336,1.296804828956263,1.296804828956263,-2.2899999999999996,5744.988995136991,10.235362076049029,4.486277072858324,2.1998362076575533,92.92274052170427,9.843390348640755,17.062475158264807,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,24.26546827384644,0.0,0.0,14.637927532712576,5.969305287951849,0.0,0.0,0.0,60.160755107851486,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.075832682792555,0.0,0.0,10.357988675768818,54.59730361615449,0.0,46.53,5.969305287951849,9.901064578912528,0.0,11.3129633249809,5.749511833283905,0.0,12.13273413692322,36.39820241076966,6.06636706846161,0.0,4.736862953800049,5.082314814814815,11.65268896447468,9.458110985134795,0.15866024187452776,-0.1912183484504908,15.006110008818343,0.0,0.0,0.0,0.0,16,1,3,0,0,0,2,0,2,3,1,3,2,0,0,0,2,2.611400000000001,59.50730000000003,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,1,0,0
O=C(c1ccccc1)c1ccc(O)cc1O,398.15,11.936797052154194,-0.26564814814814763,11.936797052154194,0.06748918703283757,0.7541182695139828,214.22,204.13999999999996,214.06299418,80,0,0.19624380534481886,-0.50782251598459,0.50782251598459,0.19624380534481886,0.9375,1.625,2.25,16.267335659299274,10.024133794197162,2.1257400497995906,-2.035148905582154,2.242371411577288,-2.003845126353547,6.101999744967377,0.1031582476009512,2.423250684692903,517.9558452490421,11.543605595440512,8.421477634980787,8.421477634980787,7.681540550352056,4.800055214967435,4.800055214967435,3.396601551701728,3.396601551701728,2.2619188957262395,2.2619188957262395,1.457071238813888,1.457071238813888,-2.29,5164.4407178844285,10.235362076049029,4.063489509659619,1.8827300773831444,92.6034290443934,10.213054789681411,11.49902366656781,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,12.13273413692322,11.629818560158606,5.563451491696996,15.007591973753234,5.783244946364939,0.0,0.0,0.0,59.65783953108687,11.49902366656781,0.0,0.0,11.49902366656781,15.996299736046351,0.0,0.0,15.921440167465814,48.53093654769288,0.0,57.53,0.0,9.901064578912528,0.0,22.845720104629745,5.563451491696996,6.06636706846161,12.13273413692322,24.26546827384644,6.06636706846161,0.0,5.106527394840706,0.0,11.936797052154194,18.66079868984631,0.6874905517762666,-0.5471622784916426,12.595409318048207,0.0,0.0,0.0,0.0,16,2,3,0,0,0,2,0,2,3,2,3,2,0,0,0,2,2.3288000000000006,59.646100000000025,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0
O=C(Oc1cccc(O)c1)c1ccccc1,439.35,11.62152305366591,-0.4387037037037038,11.62152305366591,0.06792747963382917,0.6170368785141781,214.22,204.13999999999996,214.06299418,80,0,0.3430237538811129,-0.5078227763248069,0.5078227763248069,0.3430237538811129,1.0,1.75,2.4375,16.53615591128366,10.206775761768668,2.068828916228199,-2.0350904076172887,2.1827557961550412,-2.0730028962376186,5.904784477312775,0.0734359137841656,2.1419420556775632,491.54071015476427,11.380468888623982,8.459862599134318,8.459862599134318,7.754020195423489,4.818030041014652,4.818030041014652,3.2529004288022954,3.2529004288022954,2.037659276572621,2.037659276572621,1.2872016056221045,1.2872016056221045,-2.2899999999999996,5593.996575912125,10.235362076049029,4.486277072858324,2.38931125448957,92.92274052170427,9.843390348640755,11.49902366656781,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,24.26546827384644,24.26546827384644,6.06636706846161,5.563451491696996,14.637927532712576,5.969305287951849,0.0,0.0,0.0,60.160755107851486,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.075832682792555,0.0,0.0,10.357988675768818,54.59730361615449,0.0,46.53,5.969305287951849,9.901064578912528,0.0,5.749511833283905,11.3129633249809,0.0,12.13273413692322,36.39820241076966,6.06636706846161,0.0,4.736862953800049,5.082314814814815,11.62152305366591,9.205218568909045,0.47763227513227546,-0.04313450071386571,14.82311245485849,0.0,0.0,0.0,0.0,16,1,3,0,0,0,2,0,2,3,1,3,2,0,0,0,2,2.6114000000000006,59.50730000000003,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0
O=C(c1ccccc1O)c1ccccc1O,439.95,11.967962962962964,-0.3924074074074071,11.967962962962964,0.08726568405139812,0.7541182695139828,214.22,204.13999999999996,214.06299418,80,0,0.1999580891374125,-0.5071848688039892,0.5071848688039892,0.1999580891374125,0.75,1.125,1.5,16.259774466961368,10.017038202676414,2.149855533605757,-2.0443938949372007,2.2389653470780186,-2.010829228617751,6.116506735426588,0.10291637107698062,2.4825715836954805,484.7058452490423,11.543605595440512,8.421477634980787,8.421477634980787,7.698377302757661,4.806038279111142,4.806038279111142,3.363422262099679,3.363422262099679,2.297351448005733,2.297351448005733,1.4763824357491453,1.4763824357491453,-2.2899999999999996,5266.52771545428,10.235362076049029,4.063489509659619,1.7492939139598784,92.6034290443934,10.213054789681411,11.49902366656781,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,24.26546827384644,0.0,11.126902983393991,15.007591973753234,5.783244946364939,0.0,0.0,0.0,59.65783953108687,11.49902366656781,0.0,0.0,11.49902366656781,15.996299736046351,0.0,0.0,15.921440167465814,48.53093654769288,0.0,57.53,5.783244946364939,15.007591973753234,0.0,22.6259266499618,0.0,0.0,24.26546827384644,24.26546827384644,0.0,0.0,0.0,0.0,11.967962962962964,19.061345427059713,0.3685185185185187,-0.5669387755102036,12.502445200302345,0.0,0.0,0.0,0.0,16,2,3,0,0,0,2,0,2,3,2,3,2,0,0,0,2,2.3288000000000006,59.646100000000025,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,2,0,0
O=C(O)c1ccccc1Oc1ccccc1,405.15,10.931967435122198,-0.9939526643990926,10.931967435122198,0.15866024187452776,0.8530120030071888,214.22,204.13999999999996,214.06299418,80,0,0.3390016241428786,-0.47753953899552276,0.47753953899552276,0.3390016241428786,0.9375,1.5625,2.25,16.48278842147597,10.178174297056175,2.0975820290211944,-2.0721464391928883,2.241379225625348,-1.9877445876964903,5.904320681698278,0.0693937101594716,2.314817218585019,491.54071015476427,11.380468888623982,8.459862599134318,8.459862599134318,7.770856947829096,4.82401310515836,4.82401310515836,3.2164265841086177,3.2164265841086177,2.0884822210295564,2.0884822210295564,1.3478285796873928,1.3478285796873928,-2.2899999999999996,5728.413418998302,10.235362076049029,4.486277072858324,2.1998362076575533,92.92274052170427,9.843390348640755,17.062475158264807,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,30.33183534230805,24.26546827384644,0.0,0.0,14.637927532712578,5.969305287951849,0.0,0.0,0.0,60.160755107851486,11.49902366656781,4.736862953800049,0.0,11.49902366656781,11.075832682792555,0.0,0.0,10.357988675768818,54.59730361615449,0.0,46.53,5.969305287951849,4.794537184071822,0.0,5.563451491696996,11.49902366656781,0.0,6.06636706846161,30.33183534230805,18.19910120538483,0.0,9.843390348640755,5.489953703703704,10.931967435122198,8.963666540690351,0.15866024187452776,-0.024137849584277227,15.646556594860165,0.0,0.0,0.0,0.0,16,1,3,0,0,0,2,0,2,2,1,3,3,0,0,0,2,3.177100000000001,59.917300000000026,0,0,0,1,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0
COc1cccc(-c2cccc(OC)c2)c1,402.95,5.201649896069539,0.86140731292517,5.201649896069539,0.86140731292517,0.7794709065377684,214.26399999999998,200.15199999999996,214.099379688,82,0,0.11897795259418663,-0.4967454764851947,0.4967454764851947,0.11897795259418663,0.6875,1.125,1.5,16.4676120354183,10.054619617116131,2.0015347653735094,-2.0598682783224738,2.259402060759719,-1.8528088417031472,5.6603962786319695,0.4139748183418992,2.409806130001283,432.1664870484334,11.380468888623982,9.435298734444734,9.435298734444734,7.83002980034506,5.117479281483427,5.117479281483427,3.463911727832418,3.463911727832418,2.472809674026985,2.472809674026985,1.6052657969371933,1.6052657969371933,-1.96,6360.761034115205,10.554231552738793,4.706901725491133,2.1641266537832613,95.44547201336798,9.473725907600098,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,35.392371257240434,0.0,14.219595082555067,9.473725907600098,0.0,0.0,0.0,14.219595082555067,48.53093654769288,22.6259266499618,9.473725907600098,0.0,11.49902366656781,14.219595082555067,0.0,0.0,0.0,48.53093654769288,11.126902983393991,18.46,0.0,0.0,0.0,0.0,0.0,22.6259266499618,0.0,14.219595082555067,36.39820241076966,12.13273413692322,9.473725907600098,10.403299792139078,0.0,0.0,2.24675925925926,1.7228146258503405,15.9511541005291,0.0,0.0,3.3426388888888887,0.14285714285714285,16,0,2,0,0,0,2,0,2,2,0,2,3,0,0,0,2,3.370800000000002,64.98200000000004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
CCOC(=O)C1(C(=O)OCC)CCCC1,383.55,11.760513038548753,-1.0079166666666661,11.760513038548753,0.3055439814814813,0.5273940595422781,214.2609999999999,196.11699999999996,214.120509056,86,0,0.3229697219667019,-0.4651327918420812,0.4651327918420812,0.3229697219667019,1.0,1.4,1.7333333333333334,16.553986028755794,9.862079817152514,2.50100887004662,-2.2314489129083754,2.3996627320415573,-2.39248799365679,5.998827355096637,-0.17112515842722817,2.777105188865886,220.97247647245433,11.311554787871634,9.37563384897474,9.37563384897474,7.169867732056247,5.515167193676994,5.515167193676994,3.730153923288064,3.730153923288064,2.7894450276980827,2.7894450276980827,2.0086166407662693,2.0086166407662693,-1.06,2873.2739279532525,12.011736011477758,5.142602783870366,2.3015953784577294,89.9329756773677,9.473725907600098,0.0,5.41499046939678,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,12.841643245852019,26.689117645233267,0.0,13.213763929025836,19.06280027574374,11.938610575903699,5.41499046939678,39.53076089108529,13.213763929025836,0.0,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,5.41499046939678,39.53076089108529,0.0,0.0,52.60000000000001,17.35360104530048,9.589074368143644,0.0,0.0,26.055407174877853,12.841643245852019,0.0,13.847474399381248,0.0,0.0,9.473725907600098,9.913724489795918,23.521026077097503,0.0,-1.0079166666666661,-0.8315740740740738,0.0,2.8934429327286466,4.094630574452003,0.0,0.8181818181818182,15,0,4,1,0,1,0,0,0,4,0,4,4,1,0,1,1,1.673,54.16700000000004,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCC(=O)OC,367.15,10.796679532353753,-0.07134648618910844,10.796679532353753,0.07134648618910844,0.40438545208052856,214.34899999999996,188.14099999999996,214.193280072,90,0,0.3050018388563536,-0.4689954278205915,0.4689954278205915,0.3050018388563536,0.8666666666666667,1.3333333333333333,1.8,16.522944668562765,10.066991689251154,1.9823585281365932,-2.009736764548245,2.0996813289451164,-1.9852126110691541,5.684584679440196,-0.14024987165429595,2.954539891476961,143.47137920080513,11.355524862241651,10.387564392793204,10.387564392793204,7.308060412490448,6.377156752707547,6.377156752707547,4.154559737906267,4.154559737906267,2.712125131752582,2.712125131752582,1.6820598116931929,1.6820598116931929,-0.53,2031.5013459492973,14.47,11.544239049740165,11.396238369038379,94.39362373013951,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,58.29031018309871,6.4208216229260096,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951849,0.0,71.13195342895074,7.109797541277533,0.0,0.0,0.0,0.0,0.0,13.079102829229383,9.53140013787187,0.0,71.13195342895074,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,6.4208216229260096,6.4208216229260096,58.47637052468562,0.0,0.0,11.660600153490673,0.0,4.58327346093122,10.796679532353753,0.0,0.0,-0.07134648618910844,0.0,12.160762405655706,2.2428693733415055,1.4544283805735896,0.9230769230769231,15,0,2,0,0,0,0,0,0,2,0,2,10,0,0,0,0,4.080300000000003,63.860000000000056,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7
CCCCCCCC(=O)OCCC(C)C,377.85,11.235010944192492,-0.021158824640967078,11.235010944192492,0.021158824640967078,0.42909507174786393,214.34899999999996,188.14099999999996,214.193280072,90,0,0.3052776847852411,-0.4656642491471405,0.4656642491471405,0.3052776847852411,1.1333333333333333,1.8,2.4,16.532390497413388,10.119733037959495,2.0239818295010465,-2.05960922383886,2.061517386640692,-2.0679961801891538,5.686941545746856,-0.14360453846193336,3.1867036220491194,152.61494265021685,11.518661569058182,10.550701099609734,10.550701099609734,7.163902460147014,6.320532425681613,6.320532425681613,4.567205727542745,4.567205727542745,2.4427053408400363,2.4427053408400363,1.3535230173491477,1.3535230173491477,-0.53,1629.5962154455005,14.47,10.0037640634843,11.396238369038379,94.39362373013948,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,46.4544980907759,18.75954929201341,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,5.917906046161393,65.71696295955394,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,5.917906046161393,65.71696295955394,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951849,18.94560963360032,19.26246486877803,19.26246486877803,0.0,0.0,20.771211599071872,4.736862953800049,5.120445956160242,11.235010944192492,0.0,0.0,0.5921321059925859,0.0,7.494070106947993,7.058340886706688,0.0,0.9230769230769231,15,0,2,0,0,0,0,0,0,2,0,2,9,0,0,0,0,3.936200000000003,63.790000000000056,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
