SMILES,name,beta_0C,beta_10C,beta_20C,beta_30C,beta_40C,beta_50C,beta_60C,beta_70C,beta_80C,beta_90C,beta_100C,fit_r2,n_points,flag
CCCC(CCC)CCC,4-propylheptane,0.0009750746427015,0.0009977040183693,0.001020920179401,0.0010447503834001,0.0010692235172585,0.0010943702226035,0.0011202230329669,0.0011468165239728,0.0011741874780135,0.0012023750650698,0.0012314210415561,0.999998868002978,11,
CCCCC(C)CCCC,5-methylnonane,0.0009792833958843,0.001003290985809,0.0010279296766298,0.0010532297496014,0.0010792233410776,0.0011059445894192,0.0011334297960094,0.0011617176019865,0.0011908491825135,0.0012208684606547,0.0012518223432073,0.9999985786792238,11,
CCCCCC(C)CCC,4-methylnonane,0.0010013032767968,0.0010267666290966,0.0010529166539296,0.0010797873388115,0.0011074148151835,0.0011358375334666,0.0011650964554513,0.0011952352660636,0.0012263006068247,0.0012583423336477,0.0012914138019856,0.999998303519436,11,
CCCCCCC(C)CC,3-methylnonane,0.0009507692784474,0.0009737086706232,0.000997234393889,0.0010213739418517,0.0010461564493194,0.0010716128190228,0.0010977758601922,0.0011246804403063,0.001152363651501,0.0011808649933177,0.0012102265736976,0.9999991287856572,11,
CCCC(C)(C)CC(C)C,"2,4,4-trimethylheptane",0.0009955670780716,0.0010202278205773,0.0010455472334791,0.0010715573555454,0.0010982922180673,0.0011257880050052,0.0011540832287502,0.0011832189233095,0.0012132388569661,0.0012441897667466,0.0012761216173541,0.9999989277233874,11,
CCC(C)(C(C)C)C(C)C,"pentane, 3-ethyl-2,3,4-trimethyl-",0.0009004226677974,0.0009195542881248,0.0009391422195963,0.000959205892222,0.0009797658001998,0.0010008435768771,0.0010224620761121,0.001044645460683,0.0010674192984659,0.0010908106671936,0.0011148482687004,0.999999474785016,11,
CCC(C(C)C)C(C)(C)C,"pentane, 3-ethyl-2,2,4-trimethyl-",0.0009498994103942,0.0009717368490484,0.0009941271910305,0.001017095665002,0.0010406689763171,0.0010648754184455,0.001089744994589,0.0011153095506008,0.001141602920451,0.0011686610856455,0.0011965223501863,0.9999991722680256,11,
CCC(CC)(CC)C(C)C,"pentane, 3,3-diethyl-2-methyl-",0.0009594061266102,0.0009839764161245,0.0010091861709785,0.0010350665337351,0.0010616505611634,0.0010889733770548,0.0011170723398074,0.0011459872264768,0.0011757604352151,0.0012064372082806,0.0012380658781054,0.9999995945004604,11,
CC(C)CCC(C)C(C)C,"2,3,6-trimethylheptane",0.0009812795171715,0.0010051897685881,0.0010297289637292,0.0010549272074215,0.0010808164468397,0.0011074306171689,0.0011348058012363,0.0011629804047,0.0011919953485978,0.0012218942812984,0.0012527238121757,0.9999991032813742,11,
CCCC(C)(C)C(C)(C)C,"2,2,3,3-tetramethylhexane",0.0009350368663903,0.0009560191760477,0.000977523372319,0.0009995727753254,0.0010221920431689,0.0010454072708154,0.0010692460978392,0.0010937378259689,0.0011189135474935,0.0011448062857177,0.0011714511488081,0.999999201352718,11,
CCCC(C)C(C)C(C)C,"2,3,4-trimethylheptane",0.000968921138224,0.0009921947494372,0.0010160724286085,0.001040582687036,0.0010657557564834,0.0010916237232696,0.0011182206750313,0.0011455828615786,0.0011737488714528,0.0012027598260046,0.0012326595930579,0.9999992017130376,11,
CC(C)(C)CCC(C)(C)C,"2,2,5,5-tetramethylhexane",0.0010293622236466,0.0010580484206511,0.0010875394875231,0.0011178779278727,0.0011491090761122,0.0011812813428354,0.0012144464859777,0.0012486599109771,0.0012839810036323,0.001320473499893,0.0013582058974641,0.9999990074414798,11,
CCC[C@@H](C)[C@@H](C)CCC,"(R*,S*)-4,5-dimethyloctane",0.000953102713626,0.0009770659855417,0.0010016474507872,0.0010268768114004,0.0010527855740965,0.0010794071925337,0.0011067772231576,0.0011349334961646,0.0011639163033268,0.001193768604654,0.0012245362561372,0.999999536540532,11,
CCC[C@H](C)[C@@H](C)CCC,"(R*,R*)-(.+-.)-4,5-dimethyloctane",0.000953102713626,0.0009770659855417,0.0010016474507872,0.0010268768114004,0.0010527855740965,0.0010794071925337,0.0011067772231576,0.0011349334961646,0.0011639163033268,0.001193768604654,0.0012245362561372,0.999999536540532,11,
CCCCCCC(C)(C)C,"2,2-dimethyloctane",0.000999948449931,0.0010249691093448,0.0010506617786539,0.0010770593990276,0.001104196974483,0.0011321117389118,0.0011608433395138,0.0011904340385503,0.0012209289355926,0.0012523762127394,0.0012848274056225,0.9999988618650164,11,
CCCCCC(C)C(C)C,"2,3-dimethyloctane",0.0009660921054114,0.0009892051523177,0.0010129161777476,0.0010372533035187,0.0010622463424531,0.0010879269296937,0.0011143286663844,0.0011414872770978,0.0011694407825715,0.0011982296895191,0.0012278971995226,0.9999991650246958,11,
CCCCC(C)CC(C)C,"2,4-dimethyloctane",0.0009908731689313,0.0010154252569554,0.0010406305141204,0.0010665206452169,0.0010931293208446,0.0011204923349837,0.0011486477778843,0.0011776362260454,0.001207500951288,0.0012382881512039,0.001270047203575,0.999998807859018,11,
CCCC(C)CCC(C)C,"2,5-dimethyloctane",0.0010426506314685,0.0010687138172855,0.0010955021795225,0.0011230519707532,0.0011514017766368,0.001180592709596,0.001210668622029,0.0012416763413945,0.0012736659298357,0.0013066909713893,0.0013408088902617,0.9999999023584856,11,
CCCCC(C)(C)C(C)C,"2,3,3-trimethylheptane",0.0009541939224864,0.0009766260108476,0.0009996305636602,0.0010232340845131,0.0010474646467731,0.0010723520135938,0.0010979277690492,0.0011242254616134,0.0011512807613665,0.0011791316324863,0.0012078185227887,0.999999263546098,11,
CCC(C)CC(C)C(C)C,"2,3,5-trimethylheptane",0.0009875645917609,0.0010118950594551,0.0010368702944386,0.0010625214441712,0.0010888815787287,0.0011159858441895,0.0011438716308622,0.0011725787580633,0.0012021496773744,0.0012326296965783,0.0012640672267709,0.9999989128406264,11,
CC(C)CCCC(C)(C)C,"2,2,6-trimethylheptane",0.0010097317100032,0.0010352947567732,0.0010615515644878,0.0010885365232022,0.0011162862006008,0.0011448395203355,0.0011742379580847,0.0012045257574251,0.001235750167895,0.0012679617079619,0.0013012144559896,0.99999885370372,11,
CCC(C)CCC(C)(C)C,"2,2,5-trimethylheptane",0.0009863712811456,0.0010122617476712,0.0010388452499092,0.0010661564609161,0.0010942322459246,0.0011231118423718,0.001152837057837,0.0011834524880076,0.0012150057570817,0.0012475477833549,0.0012811330731271,0.9999993988043394,11,
CCCC(C)CC(C)(C)C,"2,2,4-trimethylheptane",0.000995777438448,0.001020394127663,0.0010456681915264,0.0010716315734876,0.0010983182022992,0.0011257641514543,0.0011540078141592,0.0011830900956362,0.0012130546247984,0.0012439479876127,0.0012758199847924,0.999998894340503,11,
CC(C(C)(C)C)C(C)(C)C,"2,2,3,4,4-pentamethylpentane",0.0009109015150546,0.0009327978151031,0.0009552332382487,0.0009782325079476,0.0010018217797788,0.0010260287490208,0.0010508827680044,0.0010764149742959,0.001102658430898,0.0011296482798039,0.0011574219104181,0.9999994326389076,11,
CC(C)C(C)(C)C(C)(C)C,"2,2,3,3,4-pentamethylpentane",0.0008859759986994,0.0009067415792005,0.0009280042396664,0.0009497861627636,0.0009721107802019,0.0009950028639275,0.0010184886253655,0.0010425958235572,0.001067353883135,0.0010927940232,0.0011189493982961,0.9999996368595948,11,
CCCCC(C)C(C)(C)C,"2,2,3-trimethylheptane",0.000947126667215,0.0009706149874291,0.0009947045621855,0.0010194239718827,0.0010448035169525,0.0010708753520741,0.0010976736330686,0.0011252346778981,0.0011535971433763,0.0011828022194129,0.0012128938428589,0.9999995307351496,11,
CCCC(CC)(CC)CC,"3,3-diethylhexane",0.0009338438181831,0.0009551686470793,0.0009770250072301,0.0009994368649063,0.0010224295698158,0.0010460299580995,0.0010702664646213,0.0010951692455464,0.0011207703123266,0.0011471036783526,0.0011742055196937,0.9999995805558952,11,
CC(C)C(C(C)C)C(C)C,"2,4-dimethyl-3-(1-methylethyl)pentane",0.0009527650893782,0.0009749586458491,0.0009977169163259,0.0010210658941042,0.0010450331049285,0.0010696477235435,0.0010949407009925,0.0011209449038398,0.0011476952666427,0.0011752289591689,0.0012035855700527,0.9999992864840632,11,
CCC(C)CCC(C)CC,"3,6-dimethyloctane",0.0009886861385494,0.0010113218188522,0.001034549800433,0.0010583975790892,0.0010828943001308,0.0011080708856524,0.0011339601737282,0.0011605970708554,0.0011880187191434,0.0012162646799385,0.0012453771358054,0.9999992265718356,11,
CCCC(C)CC(C)CC,"3,5-dimethyloctane",0.0009816734718928,0.0010055210863629,0.0010299958684535,0.0010551277933467,0.0010809486689349,0.0011074922805523,0.0011347945495703,0.0011628937074334,0.0011918304869193,0.0012216483326494,0.0012523936331503,0.9999989402415974,11,
CCCCC(C)C(C)CC,"3,4-dimethyloctane",0.0009703992026928,0.0009951109070138,0.0010204714810685,0.0010465125929402,0.0010732678679003,0.0011007730453159,0.0011290661507953,0.0011581876853284,0.0011881808334193,0.0012190916924732,0.0012509695260213,0.9999994789843528,11,
CCCCCC(C)(C)CC,"3,3-dimethyloctane",0.0009687462709335,0.0009912456217051,0.0010143252700705,0.0010380120982628,0.0010623345889766,0.0010873229481541,0.001113009239199,0.0011394275298817,0.0011666140533587,0.0011946073849159,0.0012234486362589,0.9999990643619332,11,
CC(C)CCCCC(C)C,"2,7-dimethyloctane",0.0010284527683288,0.0010457728358994,0.0010635287404623,0.00108173808422,0.0011004194199702,0.0011195923162844,0.0011392774281227,0.0011594965734205,0.0011802728162441,0.001201630557183,0.0012235956317248,0.9999999927605576,11,
CCC(C)CCCC(C)C,"2,6-dimethyloctane",0.000979518580823,0.0010037710976614,0.0010286624124997,0.0010542233494169,0.0010804866285282,0.001107487016854,0.0011352614937422,0.0011638494325148,0.0011932928002251,0.0012236363776746,0.0012549280021266,0.9999990390881578,11,
CCOC(=O)C=CC(=O)O,2-butenedioic acid ethyl ester,0.0007998601299428,0.0008138101233213,0.0008280503382185,0.0008425912563384,0.0008574438506657,0.0008726196149053,0.0008881305950574,0.0009039894233122,0.0009202093544658,0.0009368043050787,0.0009537888956202,0.9999992977742796,11,
C=CCC(C(=O)O)C(=O)O,"3-butene-1,1-dicarboxylic acid",0.0006399501951511,0.0006506565957567,0.0006615462243664,0.0006726248962432,0.000683898658569,0.0006953738023908,0.0007070568753059,0.0007189546949428,0.0007310743632958,0.0007434232819766,0.0007560091684531,0.99999994438845,11,
COC(=O)C=CC(=O)OC,dimethyl cis-butenedioate,0.0011138128511785,0.0011084352954393,0.001102737451435,0.0010967116331068,0.0010903501703363,0.001083645424129,0.0010765898027429,0.0010691757787715,0.0010613959071892,0.0010532428443586,0.0010447093679992,0.9999932155715736,11,
COC(=O)/C=C/C(=O)OC,dimethyl trans-butenedioate,0.0007936664394963,0.0008138036442742,0.0008343839986074,0.0008554272179741,0.0008769540783979,0.0008989864917592,0.00092154758752,0.0009446618015123,0.000968354972514,0.0009926544474278,0.0010175891959706,0.9999999047103182,11,
CCCOC(=O)C=C(C)O,"3-hydroxy-2-butenoic acid, propyl ester",0.0008185329935616,0.0008343391873619,0.0008504872082894,0.0008669902476762,0.0008838621504807,0.0009011174568946,0.0009187714471555,0.0009368401898565,0.0009553405940767,0.0009742904656891,0.0009937085682429,0.9999995204737464,11,
C=C(CCC(=O)OC)OC,"4-methoxypent-4-en-1-oic acid, methyl ester",0.0009301295331614,0.0009523109351863,0.0009750476098065,0.000998365157267,0.0010222906769602,0.0010468528810376,0.0010720822184487,0.0010980110105417,0.001124673599505,0.0011521065110948,0.0011803486332787,0.9999994722326668,11,
CCCC(=O)OCC1CO1,"R(-)-2,3-epoxypropyl butanoate",0.0008888931394211,0.000907650461176,0.0009268497746578,0.0009465097128067,0.000966649917765,0.0009872911111921,0.001008455170517,0.001030165211719,0.0010524456793018,0.0010753224441991,0.0010988229104423,0.9999992280156872,11,
CCCOC(=O)CC(C)=O,propyl 3-oxobutanoate,0.0008529832610152,0.0008709251166641,0.0008892750205191,0.0009080498075512,0.0009272671990557,0.000946945862807,0.0009671054781535,0.0009877668065329,0.0010089517679441,0.00103068352397,0.0010529865680171,0.99999955334082,11,
CCOC(=O)C(C)C(C)=O,ethyl 2-methylacetoacetate,0.0008657479691354,0.0008845426457983,0.0009037726288636,0.0009234563252574,0.0009436131326923,0.0009642635085122,0.0009854290443251,0.0010071325470017,0.0010293981266808,0.0010522512925034,0.0010757190568765,0.9999996001789648,11,
CC(O)=CC(=O)OC(C)C,3-hydroxy-2-butenoic acid 1-methylethyl ester,0.0008347246109714,0.0008503745558248,0.0008663666168508,0.000882713911223,0.0008994302066829,0.0009165299628787,0.0009340283758841,0.00095194142619,0.0009702859304868,0.0009890795975931,0.0010083410889235,0.999999191626084,11,
CCCC1(CC(=O)O)CO1,propylcarboxymethyloxirane,0.0008094897733263,0.0008246501368086,0.00084013347249,0.0008559519722288,0.0008721184204083,0.0008886462308819,0.0009055494867062,0.000922842982912,0.0009405422725857,0.0009586637165663,0.0009772245370933,0.9999993152435106,11,
C=COCCOCC1CO1,[[2-(ethenyloxy)ethoxy]methyl]oxirane,0.0008832181569666,0.0009029413151162,0.0009231314444157,0.0009438087949235,0.0009649947334465,0.0009867118231096,0.0010089839097847,0.0010318362160829,0.0010552954436931,0.0010793898849473,0.0011041495445974,0.9999996975630524,11,
C=C(OC)C(C)C(=O)OC,"3-butenoic acid, 3-methoxy-2-methyl-, methyl ester",0.0009645718815853,0.0009871824028346,0.0010103749551566,0.0010341765823151,0.001058615939491,0.0010837234171169,0.001109531276254,0.0011360737967882,0.0011633874398854,0.0011915110263351,0.0012204859326273,0.9999982281799734,11,
COC(=O)C/C=C(\C)OC,(E)-4-methoxypent-3-en-1-oic acid methyl ester,0.0009157760904116,0.0009375006869001,0.0009597614282287,0.0009825827798273,0.0010059906221258,0.0010300123565301,0.0010546770210052,0.0010800154162981,0.0011060602439636,0.0011328462575038,0.0011604104280977,0.9999995928064584,11,
CC(=O)OC(C)(C)C(C)=O,3-acetoxy-3-methyl-2-butanone,0.0008865111499036,0.0009051730383734,0.0009242734805417,0.0009438309159927,0.0009638647803307,0.0009843955743883,0.001005444939261,0.0010270357377485,0.0010491921428525,0.0010719397340531,0.0010953056021766,0.9999994569867272,11,
COC(=O)C(C)=C(C)OC,(Z)-3-methoxy-2-methyl-2-butenoic acid methyl ester,0.000927723078393,0.0009497328852574,0.0009722919524159,0.0009954254986319,0.0010191602139567,0.0010435243707886,0.0010685479450833,0.0010942627488167,0.0011207025749419,0.001147903356236,0.0011759033396209,0.9999994459764648,11,
CC12COC(C)(OC1)OC2,"1,4-dimethyl-2,6,7-trioxabicyclo[2.2.2]octane",0.0007245348905968,0.0007524603956408,0.0007809804182579,0.0008101283968213,0.0008399397017157,0.0008704517962052,0.0009017044127028,0.0009337397462376,0.0009666026671547,0.0010003409553615,0.0010350055587534,0.9999998129207152,11,
CCOC(=O)C(C)=C(C)O,"2-butenoic acid, 3-hydroxy-2-methyl-, ethyl ester",0.0008128213827928,0.0008284859531667,0.000844487174795,0.0008608379813521,0.0008775519439477,0.0008946433114975,0.000912127054186,0.000930018910304,0.00094833543677,0.0009670940636782,0.0009863131532528,0.9999995244886476,11,
COC(=O)C/C(C)=C(/C)OC,"(Z)-3-methoxy-2-methyl-2-butenecarboxylic acid, methyl ester",0.000927733386256,0.0009497869150364,0.0009723909897913,0.0009955709164333,0.001019353478394,0.001043767048257,0.0010688417096033,0.0010946093901796,0.0011211040076364,0.0011483616292468,0.0011764206471964,0.9999995468328337,11,
C=C(C)C(=O)OCC(C)O,2-hydroxypropyl 2-methyl-2-propenoate,0.0008631871136432,0.0008814169794824,0.000900065950296,0.0009191514544954,0.0009386918467401,0.0009587064713704,0.0009792157310972,0.0010002411614672,0.0010218055116783,0.0010439328323849,0.0010666485712131,0.9999993506153182,11,
C=CCOC(=O)C(C)(C)O,2-propenyl 2-methyl-2-hydroxypropanoate,0.0008673361424744,0.000885533623806,0.0009041506688794,0.0009232047019892,0.0009427140739867,0.0009626981257228,0.0009831772567514,0.001004172999808,0.001025708101641,0.0010478066108355,0.0010704939733481,0.9999996979081692,11,
C=CC(=O)OCCOCC,2-ethoxyethyl propenoate,0.0009216403224046,0.0009439495216919,0.0009668142383313,0.0009902601886483,0.0010143145943979,0.001039006297018,0.0010643658823769,0.0010904258171583,0.0011172205981721,0.0011447869160481,0.0011731638349545,0.9999994907114886,11,
CCCC(CCC)C(=O)O,2-propylpentanoic acid,0.0011942634568746,0.0011868299412879,0.0011789568263074,0.0011706334900487,0.0011618494061076,0.0011525941733115,0.0011428575472033,0.001132629473248,0.0011219001217443,0.0011106599244083,0.0010988996125842,0.999994368092119,11,
C=COCCOCC(C)C,"propane, 1-[2-(ethenyloxy)ethoxy]-2-methyl-",0.0010074800462289,0.0010331402660466,0.0010594963076753,0.001086582742655,0.0011144363335964,0.0011430962138831,0.0011726040852531,0.0012030044353728,0.0012343447778086,0.0012666759171351,0.001300052242312,0.9999987909231152,11,
CCCC(C)(C)C(=O)OC,"pentanoic acid, 2,2-dimethyl-, methyl ester",0.0009980952111317,0.0010218685111349,0.0010462735787385,0.0010713405224134,0.0010971012972447,0.0011235898508902,0.0011508422835433,0.001178897023496,0.0012077950201083,0.0012375799562329,0.0012682984824251,0.9999984463164066,11,
CCCCC(=O)OC(C)C,isopropyl pentanoate,0.0009895984755108,0.0010141537478676,0.001039361723123,0.0010652540889434,0.0010918644971589,0.0011192287211838,0.0011473848287383,0.0011763733716396,0.0012062375946648,0.0012370236657635,0.001268780930213,0.999998855273915,11,
CC(C)CC(=O)OC(C)C,isopropyl isovalerate,0.0010273665829823,0.0010542204180768,0.0010818181438122,0.0011101976114622,0.0011393991277017,0.0011694656608817,0.0012004430683305,0.0012323803472304,0.0012653299119772,0.0012993479013473,0.0013344945192813,0.9999986243778376,11,
CC(C)OC(=O)C(C)(C)C,"isopropyl 2,2-dimethylpropionate",0.0011041158110963,0.0011362523651238,0.0011693541251682,0.0012034750892638,0.0012386730910419,0.0012750101538941,0.0013125528848523,0.0013513729134926,0.0013915473819926,0.0014331594934485,0.0014762991267032,0.9999979785212438,11,
COC(=O)C(C)C(C)(C)C,"methyl 2,3,3-trimethylbutanoate",0.0010279757358251,0.0010550113669078,0.001082797123627,0.0011113713172504,0.0011407747513058,0.0011710509316328,0.0012022462979144,0.0012344104792999,0.0012675965771014,0.0013018614779719,0.0013372662014752,0.9999988900456496,11,
CC(CC(C)(C)C)C(=O)O,"2,4,4-trimethylpentanoic acid",0.0008486678141344,0.0008634651657836,0.0008785856299861,0.000894041225004,0.0009098445539812,0.0009260088412537,0.0009425479713929,0.0009594765312258,0.0009768098550998,0.0009945640736888,0.0010127561666685,0.9999988239539432,11,
CCCC(=O)OCC(C)C,2-methylpropyl butanoate,0.0010832612806419,0.0011018494876831,0.001120926421714,0.0011405125689671,0.0011606295668166,0.0011813002859115,0.0012025489194402,0.0012244010802605,0.0012468839067152,0.0012700261780537,0.001293858440492,0.9999999851075884,11,
CC(C)[C@H]1OC[C@H](C)CO1,"1,3-dioxane, 5-methyl-2-(1-methylethyl)-, trans-",0.0009600363296545,0.0009837447899854,0.0010080667911337,0.0010330316147248,0.0010586703177509,0.001085015871963,0.0011121033165242,0.0011399699254193,0.0011686553913193,0.0011982020278172,0.0012286549922197,0.9999995718449703,11,
CCCOC(=O)C(C)(C)C,"propanoic acid, 2,2-dimethyl-, propyl ester",0.0009967292203904,0.0010226054048171,0.0010491791847902,0.0010764854158313,0.0011045611632342,0.0011334458837467,0.0011631816253596,0.0011938132473467,0.0012253886629973,0.0012579591078224,0.0012915794364144,0.9999990225571468,11,
CCC(C)(CC)OC(C)=O,1-ethyl-1-methylpropyl ethanoate,0.0010214350207965,0.0010478546739623,0.0010750012118411,0.00110291130195,0.001131623971437,0.0011611808036433,0.0011916261545336,0.0012230073913813,0.0012553751564295,0.0012887836586342,0.0013232909970471,0.9999986304421944,11,
CC(C)CCOCC1CO1,"oxirane, [(3-methylbutoxy)methyl]-",0.0009075364354583,0.0009283890913812,0.0009497495797858,0.0009716405660809,0.0009940860026113,0.001017111223105,0.0010407430455121,0.0010650098841205,0.0010899418719407,0.0011155709944752,0.0011419312361307,0.9999994868615006,11,
CCCCCOCC1CO1,[(pentyloxy)methyl]oxirane,0.0009078868868557,0.0009287077376884,0.0009500356433097,0.000971893214395,0.0009943043448186,0.0010172943057654,0.0010408898481983,0.0010651193145642,0.0010900127607241,0.001115602089219,0.0011419211951221,0.9999993296424344,11,
CCCCCCCOC=O,heptyl methanoate,0.0007891460779055,0.0008043917165448,0.0008199570673086,0.000835854256896,0.0008520959987798,0.0008686956297588,0.0008856671492621,0.000903025261651,0.0009207854217897,0.0009389638841815,0.0009575777560037,0.9999999144875722,11,
CC(C)[C@H]1CO[C@H](C)OC1,"1,3-dioxane, 2-methyl-5-(1-methylethyl)-, trans-",0.0009414814821534,0.0009638641164615,0.0009868125969764,0.0010103531163872,0.0010345134117955,0.0010593228824461,0.0010848127183317,0.0011110160408629,0.001137968056947,0.0011657062279933,0.0011942704555611,0.999999558985362,11,
CC(=O)OCCC(C)(C)C,"3,3-dimethylbutyl ethanoate",0.0009396019476978,0.0009649319892668,0.0009909148918605,0.00101758308804,0.0010449710147433,0.0010731152751776,0.0011020548165052,0.0011318311251573,0.0011624884418554,0.0011940739987057,0.0012266382810622,0.9999990970807392,11,
CCCOC(=O)CC(C)C,propyl isovalerate,0.0009485632874746,0.0009716696943476,0.0009953665184817,0.0010196815634355,0.0010446442961171,0.0010702859756099,0.0010966397940853,0.001123741031148,0.0011516272231347,0.0011803383490859,0.0012099170353424,0.9999985306542736,11,
CCC(=O)C(C)C(O)CC,4-methyl-5-heptanol-3-one,0.0008591386003914,0.0008765521410178,0.0008943614490429,0.0009125825782623,0.0009312324193545,0.000950328755958,0.0009698903252986,0.0009899368838048,0.0010104892781969,0.0010315695225905,0.001053200882218,0.9999991541787152,11,
CC(C)C(C)C(C)C(=O)O,"2,3,4-trimethylpentanoic acid",0.0008210348332448,0.0008365453583521,0.000852390798768,0.0008685839445689,0.0008851382153333,0.000902067699885,0.0009193871990733,0.0009371122718656,0.0009552592850565,0.0009738454669275,0.0009928889652296,0.9999993648792403,11,
CCC1(C(C)C)OCCO1,"2-ethyl-2-(1-methylethyl)-1,3-dioxolane",0.0009769356665586,0.0010008399041284,0.0010253710260183,0.0010505590446439,0.0010764358067347,0.0011030351382554,0.0011303930032115,0.0011585476779172,0.0011875399425145,0.0012174132917716,0.0012482141674664,0.9999991548892542,11,
CCC1OC(C)OC1CC,"anti-4,5-diethyl-2-methyl-1,3-dioxolane",0.0010087516396027,0.0010356331713845,0.0010632502340525,0.0010916403366139,0.0011208434098629,0.0011509020094212,0.0011818615394131,0.0012137704992667,0.0012466807564868,0.0012806478486498,0.0013157313183436,0.9999987546232952,11,
CCC(C)CCCC(=O)O,5-methylheptanoic acid,0.0008055031813208,0.0008202671437369,0.0008353430628307,0.0008507425499524,0.0008664777741567,0.0008825614965336,0.0008990071070974,0.0009158286644598,0.0009330409385341,0.000950659456546,0.0009687005526535,0.9999994429974725,11,
CC(C)CC(C)CC(=O)O,"3,5-dimethylhexanoic acid",0.0008174364553559,0.0008328332615946,0.0008485611236729,0.0008646326370103,0.0008810610144553,0.0008978601251105,0.0009150445361137,0.0009326295576399,0.0009506312914196,0.0009690666830967,0.0009879535787876,0.999999522317694,11,
CC(C)CCC(C)C(=O)O,"2,5-dimethylhexanoic acid",0.0008311417608594,0.0008466786262531,0.0008625537305313,0.0008787799943179,0.0008953709765241,0.0009123409147475,0.0009297047687665,0.0009474782674145,0.0009656779591405,0.0009843212666021,0.0010034265456701,0.9999992208142624,11,
CC(C)C(C)CCC(=O)O,"4,5-dimethylhexanoic acid",0.0008068255615824,0.0008218324011369,0.0008371576492142,0.0008528132614218,0.0008688117715861,0.0008851663276213,0.0009018907300913,0.0009189994737039,0.0009365077920008,0.0009544317055349,0.0009727880738564,0.9999995205307854,11,
CC(CC(=O)O)C(C)(C)C,"3,4,4-trimethylpentanoic acid",0.0008542644742303,0.0008712555459728,0.0008886295905281,0.0009064019412211,0.0009245887217947,0.0009432068987368,0.0009622743378015,0.0009818098651255,0.0010018333333796,0.0010223656934471,0.0010434290721772,0.9999991233162384,11,
CC1(C)CCOC(C)(C)O1,"2,2,4,4-tetramethyl-1,3-dioxane",0.0008838813797481,0.0009071277208485,0.0009309397389562,0.0009553443821135,0.0009803701807017,0.0010060473692339,0.0010324080194442,0.0010594861859199,0.0010873180656816,0.0011159421733005,0.0011453995333519,0.999999858994303,11,
CCC(=O)OCC(C)(C)C,"1-propanol, 2,2-dimethyl-, propanoate",0.0009967292203904,0.0010226054048171,0.0010491791847902,0.0010764854158313,0.0011045611632342,0.0011334458837467,0.0011631816253596,0.0011938132473467,0.0012253886629973,0.0012579591078224,0.0012915794364144,0.9999990225571468,11,
CCCC(C)OC(=O)CC,1-methylbutyl propanoate,0.0010383566469753,0.0010658229738399,0.0010940587494523,0.0011231035883555,0.0011529997054092,0.0011837921368868,0.0012155289843882,0.0012482616843686,0.0012820453064818,0.001316938884403,0.0013530057833359,0.999999906551694,11,
CCC(=O)OC(CC)CC,1-ethylpropyl propanoate,0.0010199393487132,0.0010470247413909,0.0010748578654984,0.0011034769759252,0.0011329228125224,0.0011632388094954,0.0011944713261925,0.0012266699018931,0.0012598875375606,0.0012941810079554,0.0013296112079992,0.99999948887741,11,
CC1OCC(C)(C)C(C)O1,"1,3-dioxane, 2,4,5,5-tetramethyl-, cis-",0.0010115853558533,0.0010384855134226,0.0010661232247646,0.0010945361067454,0.0011237642075697,0.0011538502107669,0.0011848396599235,0.0012167812066731,0.0012497268848054,0.0012837324137665,0.0013188575352992,0.9999988306878618,11,
CC1OCC(C)C(C)(C)O1,"1,3-dioxane, 2,4,4,5-tetramethyl-, trans-",0.0009343307351659,0.0009574133596735,0.0009810795923216,0.0010053569389303,0.0010302745432152,0.0010558633133246,0.0010821560602059,0.0011091876491182,0.0011369951657721,0.0011656180987761,0.0011950985402884,0.999999594059341,11,
C[C@H]1C[C@H](C)OC(C)(C)O1,"1,3-dioxane, 2,2-cis-4,6-tetramethyl-",0.000935175413544,0.0009577574345281,0.0009809086181019,0.001004655457175,0.0010290260092817,0.0010540500162383,0.0010797590348808,0.0011061865801012,0.0011333682815579,0.0011613420556093,0.0011901482942297,0.9999994799037424,11,
CC(=O)OC(C)CC(C)C,"1,3-dimethylbutyl ethanoate",0.0010659877711833,0.0010955776524956,0.0011260226213391,0.001157368480017,0.0011896641493949,0.0012229619445116,0.0012573178797566,0.0012927920073895,0.0013294487937373,0.0013673575380611,0.001406592839856,0.9999990584688374,11,
CCC(=O)OC(C)C(C)C,"1,2-dimethylpropyl propanoate",0.0010572266525083,0.0010862819020873,0.0011161693920879,0.0011469332774725,0.0011786206912562,0.0012112820051527,0.0012449711179068,0.0012797457748138,0.0013156679224393,0.0013528041031554,0.0013912258948135,0.999999228226442,11,
OC1CCCCCCC1O,"1,2-cyclooctanediol, trans-",0.000741569620477,0.0007527941014235,0.0007642318187246,0.0007758896537187,0.0007877747779312,0.0007998946686575,0.0008122571255597,0.0008248702883536,0.000837742655671,0.00085088310519,0.0008643009151327,0.9999995013828162,11,
CCCCC(C)(C)OC=O,"1,1-dimethylpentyl methanoate",0.0009255987806339,0.0009466594810716,0.0009682408544975,0.0009903662314304,0.001013060279365,0.0010363491016124,0.001060260344995,0.0010848233173374,0.0011100691158089,0.0011360307673074,0.0011627433822252,0.9999996959926514,11,
CCC(CC)(CC)OC=O,"1,1-diethylpropyl methanoate",0.0009256916787063,0.000946762399071,0.0009683541198317,0.0009904901921546,0.0010131953056515,0.0010364955873527,0.0010604187095474,0.0010849940074358,0.0011102526076508,0.00113622756884,0.0011629540356529,0.9999995479396424,11,
