SMILES,name,cpsat_0C_J_K_mol,cpsat_10C_J_K_mol,cpsat_20C_J_K_mol,cpsat_30C_J_K_mol,cpsat_40C_J_K_mol,cpsat_50C_J_K_mol,cpsat_60C_J_K_mol,cpsat_70C_J_K_mol,cpsat_80C_J_K_mol,cpsat_90C_J_K_mol,cpsat_100C_J_K_mol,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCCCCC1CCCC1CCCCCCCC,"1,2-dioctylcyclopentane",591.209,601.03846,610.9495499999999,620.94475,631.017745,641.161535,651.36912,661.6335,671.9479899999999,682.3062749999999,692.699,2.31089211317403,2.31089211317403,1.103534213067943,1.103534213067943,0.2854802706750572,22.0,294.567,252.2309999999999,294.328651344,126,0,-0.0385844040904784,-0.0653823832227926,0.0653823832227926,0.0385844040904784,0.5238095238095238,0.9047619047619048,1.3333333333333333,14.309816062793988,9.864637182986264,2.2533697621796622,-2.1915722596781864,2.3812745970932374,-2.076140068201211,4.771150204280234,0.3218106317848467,2.9370369041268405,1.9750938441598205,186.08384997862265,15.175515818550563,15.175515818550563,15.175515818550563,10.38054005756188,10.38054005756188,10.38054005756188,7.563947145676953,7.563947145676953,5.673433276375332,5.673433276375332,4.247425402729925,4.247425402729925,0.0,68993.93391484361,19.047619047619047,13.648393194706994,9.585798816568047,135.0322621622325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.00144198912344,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,123.00144198912344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,123.00144198912344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,83.47068109803816,25.68328649170404,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,2.207068426135886,0.0,25.337814014182715,4.62178422634806,0.0,1.0,21,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,14,1,0,1,0,2,12.379494961185484,1,7.903900000000008,96.81700000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CC(C)CCC(CCC(C)C)(CC(C)C)C1CCCCC1,(4-methyl-1-(2-methylpropyl)-1-(3-methylbutyl)pentyl)cyclohexane,558.726,570.716645,582.6939749999999,594.6526749999999,606.58917,618.49835,630.377325,642.22067,654.02544,665.7872649999999,677.509,2.446750992063492,2.446750992063492,0.6558796296296296,0.6558796296296296,0.4134259525169276,18.142857142857142,294.56700000000006,252.2309999999999,294.328651344,126,0,-0.0266537076863357,-0.0627732589857926,0.0627732589857926,0.0266537076863357,0.7142857142857143,1.1904761904761905,1.5714285714285714,14.435530372209112,9.598528657134318,2.3841869254160977,-2.452813445846256,2.497754876406737,-2.343993786174741,4.8925538262885855,0.0543203153710274,2.420840182755521,2.8660731993844317,243.21187563522585,15.880468888623982,15.880468888623982,15.880468888623982,9.854678373831703,9.854678373831709,9.854678373831709,9.16032126649753,9.16032126649753,5.725129263318838,5.725129263318838,4.584317970979154,4.584317970979154,0.0,31248.205079008265,19.047619047619047,9.209183673469388,6.742976066597294,135.03226216223246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.64653131277379,61.1907227686724,0.0,0.0,0.0,0.0,0.0,0.0,29.08661465404235,105.75063942740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08661465404235,105.75063942740384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,23.671624184645573,64.20821622926012,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.0,0.6558796296296296,3.5932931783824635,0.0,14.815855694129503,14.518304831191738,0.0,1.0,21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,8.353001064371327,1,7.471600000000008,96.60700000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCc1cccc2ccccc12,1-dodecylnaphthalene,557.528,566.0827,574.6753,583.30664,591.97209,600.666595,609.38621,618.125565,626.88066,635.6471799999999,644.421,2.301650602795812,2.301650602795812,1.2339814814814811,1.2339814814814811,0.3814160450537303,11.136363636363637,296.498,264.24199999999996,296.250401024,120,0,-0.0151924550550959,-0.0653823832227926,0.0653823832227926,0.0151924550550959,0.5909090909090909,1.181818181818182,1.9090909090909092,14.049252952033353,9.987803342372782,1.997585675061274,-2.064201692001091,2.204387792663544,-1.8824128383530832,5.850936955358911,0.5563779507932911,2.564989920475079,1.585360155561624,521.0542779533675,15.45997286892674,14.319626477379408,14.319626477379408,10.915014900172531,9.38202737682574,9.38202737682574,6.570252794878023,6.570252794878023,4.679603601562873,4.679603601562873,3.3133798040823397,3.3133798040823397,-1.2999999999999998,129670.50043969716,17.06016904160207,10.429973201713878,5.830014230413278,136.49237302399152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.17570128525604,29.177543166478607,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,77.55277505187675,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,76.69540492064773,42.46456947923127,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9649377728127,0.0,0.0,49.38830667892189,0.0,0.0,0.0,0.0,2.8268549999994255,1.5256163124083053,0.0,15.496776429982626,15.363109390057833,2.287642867551813,0.0,0.5454545454545454,22,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11,0,0,0,0,0,8.088050269119014,2,7.303200000000008,99.49600000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CCCCCCc1ccc2cc(CCCCCC)ccc2c1,"2,6-dihexylnaphthalene",557.556,566.08903,574.6655199999999,583.28675,591.947775,600.642855,609.3683599999999,618.118975,626.88933,635.6747949999999,644.47,2.3910138731418495,2.3910138731418495,1.2308622817963475,1.2308622817963475,0.4106077623024005,11.181818181818182,296.49799999999993,264.24199999999996,296.250401024,120,0,-0.0181100426811393,-0.0653823817435942,0.0653823817435942,0.0181100426811393,0.5454545454545454,1.0,1.4090909090909092,14.051522782137008,9.987008138178252,1.9985731255880903,-2.0660768804229193,2.20382689083176,-1.8861187629218923,5.833818536614532,0.6665005665451245,2.553582787502582,1.9275728893164663,501.7169076838233,15.62310957574327,14.535169427003234,14.535169427003234,10.83002980034506,9.347388086984814,9.347388086984814,6.637175661605142,6.637175661605142,4.607074593354053,4.607074593354053,3.1674788954205884,3.1674788954205884,-1.2999999999999998,114752.90330479102,17.06016904160207,9.663332351414663,5.478890665768873,136.4923730239915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.77060654770699,47.58263790402763,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,78.05569062864136,0.0,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,76.34095036618332,36.39820241076966,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.10756764158369,0.0,0.0,50.245676810150904,0.0,0.0,0.0,0.0,2.815369845469052,2.9987015854449117,0.0,14.078004535147391,13.227239517931816,4.547351182673495,0.0,0.5454545454545454,22,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,0,0,0,0,0,7.493549246378008,2,7.085400000000006,99.64000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
C=CC(=O)OCCCCCCCCCCCCCCCC,hexadecyl acrylate,611.101,618.732815,626.469725,634.3181149999999,642.2703,650.3189649999999,658.45611,666.67468,674.9684149999999,683.328945,691.744,10.805429466637047,10.805429466637047,0.3012091645562695,-0.3012091645562695,0.192529505103079,10.523809523809524,296.495,260.20699999999994,296.271530392,124,0,0.3296378770807721,-0.4625461797473459,0.4625461797473459,0.3296378770807721,0.7619047619047619,1.1428571428571428,1.5238095238095235,16.531882048091703,10.045095887477888,1.9589945291409017,-2.034175864907568,2.1237801043759803,-2.0093546576644767,5.80608677273067,-0.1373621511598959,2.504167673057648,2.99183729694259,235.72085261166217,15.59816554936094,14.207555349102115,14.207555349102115,10.308060412490446,9.1009536313039,9.1009536313039,5.967815529202677,5.967815529202677,3.908878595605525,3.908878595605525,2.5282923013920984,2.5282923013920984,-0.79,40352.15788365094,20.21,17.262056220718378,17.158100762324715,131.89367338433493,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,96.97335398132728,6.4208216229260096,6.076020106833881,6.606881964512918,9.53140013787187,5.969305287951848,0.0,0.0,0.0,96.8152399206548,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,96.8152399206548,12.654955790432378,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.606881964512918,6.4208216229260096,89.54670120487204,0.0,0.0,13.502672883289122,4.736862953800049,4.941244489419771,0.0,10.805429466637047,0.0,0.0,-0.3012091645562695,0.0,20.030535824957916,6.190666050208202,0.0,0.8421052631578947,21,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,16,0,0,0,0,0,16.612674105748496,0,6.1969000000000065,91.46800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
CCCCCCc1cc2ccccc2cc1CCCCCC,"naphthalene, 2,3-dihexyl-",554.157,562.79353,571.468445,580.18247,588.9305499999999,597.70874,606.51167,615.335025,624.1738049999999,633.023325,641.879,2.4547947373393804,2.4547947373393804,1.2578823381204334,1.2578823381204334,0.4106077623024005,11.181818181818182,296.49800000000005,264.24199999999996,296.250401024,120,0,-0.0181099885828499,-0.0653823817435848,0.0653823817435848,0.0181099885828499,0.5909090909090909,1.0454545454545454,1.4545454545454546,14.104249717196842,9.932277836283578,2.0525296183547925,-2.1195278402333786,2.235412087975281,-1.962240591786471,5.836404674675035,0.6509217189927057,2.552537201561503,2.093896393749701,502.4669076838233,15.62310957574327,14.535169427003234,14.535169427003234,10.846866552750669,9.35337115112852,9.35337115112852,6.58938940912245,6.58938940912245,4.667270022004172,4.667270022004172,3.284505855106992,3.284505855106992,-1.2999999999999998,116666.26533457008,17.06016904160207,9.663332351414663,5.1585582333207105,136.4923730239915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.77060654770696,47.58263790402762,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,78.05569062864136,0.0,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,76.34095036618332,36.39820241076966,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.98066465818971,11.126902983393991,0.0,50.24567681015091,0.0,0.0,0.0,0.0,2.815369845469052,3.2061139455782315,0.0,13.734702639932618,13.336700372582754,4.573779863104011,0.0,0.5454545454545454,22,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,10,0,0,0,0,0,7.493549246378008,2,7.085400000000006,99.64000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
CCCCCCCCCCC/C=C\CCCCC(=O)OC,methyl petroselinate,587.508,595.887615,604.32972,612.8372499999999,621.4048899999999,630.0266399999999,638.69713,647.41173,656.16444,664.94989,673.762,10.90546844055995,10.90546844055995,0.0891910239667002,-0.0891910239667002,0.2042732572729177,11.142857142857142,296.495,260.20699999999994,296.271530392,124,0,0.3050020332249428,-0.4689954267479306,0.4689954267479306,0.3050020332249428,0.7619047619047619,1.238095238095238,1.761904761904762,16.52295183873484,10.062519941382613,1.9710457939910433,-2.003190658013028,2.1059254510062204,-1.982791015086736,5.684667979404071,-0.1402409540904494,2.504167673057648,3.0991242881144156,245.9509084662627,15.59816554936094,14.370692055918648,14.370692055918648,10.308060412490448,9.026986666968606,9.026986666968606,5.910421309073472,5.910421309073472,3.8703734222164448,3.8703734222164448,2.442139467079037,2.442139467079037,-0.79,40352.15788365094,20.21,17.262056220718378,17.158100762324715,131.89367338433493,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,70.44235039676647,32.10410811463005,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,0.0,96.8152399206548,7.109797541277533,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,0.0,96.8152399206548,12.152040213667762,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.4208216229260096,19.26246486877803,71.31801377053765,0.0,0.0,23.812640367158433,0.0,4.612369309086591,0.0,10.90546844055995,0.0,0.0,-0.0891910239667002,0.0,22.015696342212006,2.270495834843,1.4518277639318202,0.8421052631578947,21,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,15,0,0,0,0,0,16.612674105748496,0,6.1969000000000065,91.46800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
C=CCOC(=O)CCCCCCCCCCCCCCC,allyl palmitate,587.075,595.6636149999999,604.301625,612.99143,621.7272899999999,630.5049449999999,639.3186549999999,648.1644749999999,657.03672,665.93102,674.842,11.233290305343049,11.233290305343049,0.08521018424065,-0.08521018424065,0.192529505103079,10.523809523809524,296.495,260.20699999999994,296.271530392,124,0,0.3055941666842213,-0.4614536414147305,0.4614536414147305,0.3055941666842213,0.8095238095238095,1.238095238095238,1.6666666666666667,16.532063010149837,10.044574993004014,2.0039212034733507,-2.0324029670292196,2.125156496407268,-2.0314933484584823,5.688192069524535,-0.1420323384716701,2.4945340300382517,3.052110210871354,235.72085261166217,15.59816554936094,14.207555349102115,14.207555349102115,10.308060412490446,9.074080177766223,9.074080177766223,5.964328523606317,5.964328523606317,3.846626332367778,3.846626332367778,2.511145124982224,2.511145124982224,-0.79,39615.69493103748,20.21,17.262056220718378,17.158100762324715,131.89367338433493,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,96.62855246523516,6.4208216229260096,6.4208216229260096,0.0,9.53140013787187,5.969305287951848,0.0,0.0,0.0,96.8152399206548,6.606881964512918,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,96.8152399206548,12.654955790432378,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,13.027703587438928,12.84164324585202,70.62903785218613,6.076020106833881,0.0,13.502672883289122,4.736862953800049,4.941244489419771,0.0,11.233290305343049,0.0,0.0,-0.08521018424065,0.0,19.43952927766307,6.13781277848143,0.0,0.8421052631578947,21,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,16,0,0,0,0,0,16.612674105748496,0,6.1969000000000065,91.46800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
CCCCCCCC/C=C/CCCCCCCC(=O)OC,"9-octadecenoic acid, methyl ester, (E)-",585.484,593.969745,602.5113299999999,611.11034,619.761775,628.46032,637.20092,645.979315,654.78945,663.6270099999999,672.485,10.914352790787646,10.914352790787646,0.0762708929513309,-0.0762708929513309,0.2042732572729177,11.142857142857142,296.49499999999995,260.20699999999994,296.271530392,124,0,0.3050018388563643,-0.4689954278205914,0.4689954278205914,0.3050018388563643,0.7619047619047619,1.238095238095238,1.761904761904762,16.522951926720257,10.07788880467396,1.9805724597742824,-1.9994022403349816,2.0954367463194465,-1.98498307161939,5.684608155404908,-0.1402508759805516,2.504167673057648,3.098746386670374,245.9509084662627,15.59816554936094,14.370692055918648,14.370692055918648,10.308060412490448,9.026986666968606,9.026986666968606,5.910421309073472,5.910421309073472,3.870373422216445,3.870373422216445,2.4421394670790373,2.4421394670790373,-0.79,40352.15788365094,20.21,17.262056220718378,17.158100762324715,131.89367338433493,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,70.44235039676647,32.10410811463005,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,0.0,96.8152399206548,7.109797541277533,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,0.0,96.8152399206548,12.152040213667762,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.4208216229260096,12.84164324585202,77.73883539346366,0.0,0.0,23.812640367158433,0.0,4.621253659314286,0.0,10.914352790787646,0.0,0.0,-0.0762708929513309,0.0,21.983368662264542,2.2657537974407065,1.4582086498108122,0.8421052631578947,21,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,15,0,0,0,0,0,16.612674105748496,0,6.1969000000000065,91.46800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
CCCCCCCCCCC/C=C/CCCCC(=O)OC,"6-octadecenoic acid, methyl ester (methyl petroselaidate)",586.803,595.29958,603.848905,612.452285,621.10546,629.802375,638.5387149999999,647.3097949999999,656.110985,664.936915,673.782,10.90546844055995,10.90546844055995,0.0891910239667002,-0.0891910239667002,0.2042732572729177,11.142857142857142,296.495,260.20699999999994,296.271530392,124,0,0.3050020332249428,-0.4689954267479306,0.4689954267479306,0.3050020332249428,0.7619047619047619,1.238095238095238,1.761904761904762,16.52295183873484,10.062519941382613,1.9710457939910433,-2.003190658013028,2.1059254510062204,-1.982791015086736,5.684667979404071,-0.1402409540904494,2.504167673057648,3.0991242881144156,245.9509084662627,15.59816554936094,14.370692055918648,14.370692055918648,10.308060412490448,9.026986666968606,9.026986666968606,5.910421309073472,5.910421309073472,3.8703734222164448,3.8703734222164448,2.442139467079037,2.442139467079037,-0.79,40352.15788365094,20.21,17.262056220718378,17.158100762324715,131.89367338433493,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,70.44235039676647,32.10410811463005,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,0.0,96.8152399206548,7.109797541277533,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,0.0,96.8152399206548,12.152040213667762,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.4208216229260096,19.26246486877803,71.31801377053765,0.0,0.0,23.812640367158433,0.0,4.612369309086591,0.0,10.90546844055995,0.0,0.0,-0.0891910239667002,0.0,22.015696342212006,2.270495834843,1.4518277639318202,0.8421052631578947,21,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,15,0,0,0,0,0,16.612674105748496,0,6.1969000000000065,91.46800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
CCCCCC/C=C\CCCCCCCCCC(=O)OC,"(Z)-11-octadecenoic acid, methyl ester",588.535,596.71308,604.973115,613.31963,621.74557,630.24499,638.810835,647.43716,656.11691,664.8444549999999,673.609,10.917054220088724,10.917054220088724,0.072702507072339,-0.072702507072339,0.2042732572729177,11.142857142857142,296.49499999999995,260.20699999999994,296.271530392,124,0,0.3050018388563536,-0.4689954278205914,0.4689954278205914,0.3050018388563536,0.7619047619047619,1.238095238095238,1.761904761904762,16.522951927758708,10.066727465164105,1.9831246544393435,-2.0092296996926926,2.1040269192659453,-1.985194260763378,5.68460714394346,-0.1402510052207899,2.504167673057648,3.0815410886404027,245.9509084662627,15.59816554936094,14.370692055918648,14.370692055918648,10.308060412490448,9.026986666968607,9.026986666968607,5.910421309073472,5.910421309073472,3.870373422216445,3.870373422216445,2.4421394670790373,2.4421394670790373,-0.79,40352.15788365094,20.21,17.262056220718378,17.158100762324715,131.89367338433493,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,70.44235039676647,32.10410811463005,6.4208216229260096,7.109797541277533,9.53140013787187,5.969305287951848,0.0,0.0,0.0,96.8152399206548,7.109797541277533,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,0.0,96.8152399206548,12.152040213667762,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,6.4208216229260096,12.84164324585202,77.73883539346366,0.0,0.0,23.812640367158433,0.0,4.623955088615365,0.0,10.917054220088724,0.0,0.0,-0.072702507072339,0.0,21.979146306572517,2.2589100553142263,1.460303503148173,0.8421052631578947,21,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,15,0,0,0,0,0,16.612674105748496,0,6.1969000000000065,91.46800000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
