SMILES,name,kv_0C_cSt,kv_10C_cSt,kv_20C_cSt,kv_30C_cSt,kv_40C_cSt,kv_50C_cSt,kv_60C_cSt,kv_70C_cSt,kv_80C_cSt,kv_90C_cSt,kv_100C_cSt,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
C=C(C)[C@@H]1CC=C(C)CC1,(R)-1-methyl-4-(1-methylethenyl)cyclohexene,1.459,1.265,1.106,0.977,0.871,0.782,0.706,0.641,0.585,0.537,0.494,3.974574829931973,3.974574829931973,0.7673148148148148,0.7673148148148148,0.4850344915595159,25.8,136.23799999999997,120.10999999999996,136.125200512,56,0,-0.0170963194460878,-0.099849370815529,0.099849370815529,0.0170963194460878,1.7,2.4,2.8,14.167726438908842,9.860904675999704,2.112764568855536,-2.1947080392011387,2.268533557486798,-2.043086249184491,5.092421184055847,0.5403280569003356,1.8845053612018057,2.495412226862891,162.8771237954945,7.560477932315068,6.983127663125442,6.983127663125442,4.698377302757663,4.009201921767763,4.009201921767763,3.368130306120973,3.368130306120973,2.3348909117743473,2.3348909117743473,1.4128424251168994,1.4128424251168994,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80116485057091,39.02784531432067,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,0.0,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,24.835569398847294,5.5731045300692665,0.0,26.502430189813627,0.0,0.0,0.0,0.0,0.0,2.9039351851851856,0.7673148148148148,0.0,6.16587962962963,8.329537037037037,0.0,0.6,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.3107515044787883,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CC[C@H]2CCCC[C@@H]2C1,trans-bicyclo[4.4.0]decane,3.62,2.954,2.442,2.055,1.756,1.519,1.33,1.175,1.048,0.942,0.851,1.5601851851851851,1.5601851851851851,1.1550925925925926,1.1550925925925926,0.4811931969340536,40.8,138.254,120.10999999999996,138.140850576,58,0,-0.0385845779399849,-0.0530216658653127,0.0530216658653127,0.0385845779399849,0.5,0.8,1.1,14.319766871069138,9.709527137905756,2.2629217019942205,-2.3473474271087644,2.3945515811820894,-2.2215950831374833,4.782737938129139,0.1710468542010517,2.0504144813943355,1.9253677344386608,80.60593781761291,6.811554787871634,6.811554787871632,6.811554787871632,4.9663264951887856,4.966326495188785,4.966326495188785,4.089073411524035,4.089073411524035,3.466326495188785,3.466326495188785,2.8575892353471586,2.8575892353471586,0.0,348.57046183703704,6.694214876033058,2.938775510204082,1.2098765432098766,64.01206775034056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,25.68328649170404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310185185185185,0.0,12.35648148148148,0.0,0.0,1.0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1.9672794737729808,2,3.3668000000000022,43.91600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CC[C@H]2CCCC[C@H]2C1,cis-bicyclo[4.4.0]decane,6.076,4.739,3.757,3.048,2.523,2.124,1.815,1.572,1.376,1.217,1.083,1.5601851851851851,1.5601851851851851,1.1550925925925926,1.1550925925925926,0.4811931969340536,40.8,138.254,120.10999999999996,138.140850576,58,0,-0.0385845779399849,-0.0530216658653127,0.0530216658653127,0.0385845779399849,0.5,0.8,1.1,14.319766871069138,9.709527137905756,2.2629217019942205,-2.3473474271087644,2.3945515811820894,-2.2215950831374833,4.782737938129139,0.1710468542010517,2.0504144813943355,1.9253677344386608,80.60593781761291,6.811554787871634,6.811554787871632,6.811554787871632,4.9663264951887856,4.966326495188785,4.966326495188785,4.089073411524035,4.089073411524035,3.466326495188785,3.466326495188785,2.8575892353471586,2.8575892353471586,0.0,348.57046183703704,6.694214876033058,2.938775510204082,1.2098765432098766,64.01206775034056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,25.68328649170404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310185185185185,0.0,12.35648148148148,0.0,0.0,1.0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1.9672794737729808,2,3.3668000000000022,43.91600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1CCC(C2CCCC2)C1,"1,1'-bicyclopentyl",2.225,1.914,1.658,1.45,1.28,1.14,1.022,0.924,0.84,0.768,0.706,1.5601851851851851,1.5601851851851851,1.1550925925925923,1.1550925925925923,0.5208798588904004,30.0,138.254,120.10999999999996,138.140850576,58,0,-0.0385845779399849,-0.0530216658653127,0.0530216658653127,0.0385845779399849,0.5,0.8,1.1,14.31976687106915,9.897207366064722,2.262921701994219,-2.15721598717835,2.3945515811820925,-2.057079141302168,4.782737938129138,0.347228016086709,2.591730966839183,1.8474671140063972,80.60593781761291,6.811554787871633,6.811554787871632,6.811554787871632,4.9663264951887856,4.9663264951887856,4.9663264951887856,4.089073411524035,4.089073411524035,3.4663264951887856,3.4663264951887856,2.857589235347159,2.857589235347159,0.0,497.61234563312314,6.694214876033058,2.938775510204082,1.2098765432098766,64.01206775034056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,25.68328649170404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3101851851851847,0.0,12.35648148148148,0.0,0.0,1.0,10,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1.9672794737729808,2,3.3668000000000022,43.91600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC1CCCCC1,butylcyclohexane,2.633,2.037,1.645,1.389,1.213,1.086,0.991,0.916,0.855,0.803,0.758,2.2944706632653062,2.2944706632653062,1.1052777777777776,1.1052777777777776,0.5596727748500233,21.3,140.26999999999998,120.10999999999996,140.15650064,60,0,-0.0414287512409803,-0.0653822096214947,0.0653822096214947,0.0414287512409803,1.1,1.8,2.4,14.170680486074309,9.857824704878308,2.1105493443446246,-2.2023181388859467,2.2686275302841996,-2.048373770336781,4.645127242480808,0.3312531191937517,2.029573889867405,2.0172372216570547,70.10749561002055,7.234204518682008,7.234204518682008,7.234204518682008,4.931851652578137,4.931851652578136,4.931851652578136,3.6462643699419712,3.6462643699419712,2.690670697680657,2.690670697680657,1.9686140808000383,1.9686140808000383,0.0,251.66716234355823,8.1,4.760330578512397,2.7222222222222223,65.01789890386979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,58.29031018309871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,51.36657298340809,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,1.1052777777777776,0.0,11.93358489229025,2.2944706632653062,0.0,1.0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,3.8558677685950418,1,3.7569000000000026,46.10000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C=CCCCCCCCC,1-decene,1.51,1.28,1.101,0.963,0.854,0.766,0.693,0.632,0.58,0.535,0.495,3.694651596749811,3.694651596749811,1.2005208333333337,1.2005208333333337,0.3711511006880485,9.7,140.27,120.10999999999996,140.15650064,60,0,-0.0353412931099314,-0.1030829789362716,0.1030829789362716,0.0353412931099314,1.0,1.6,2.2,13.924979636384116,10.103471779693384,1.8609118100350823,-1.960667104264117,2.058476110841194,-1.7630533860889304,4.646643452681374,0.6112666584803252,1.9671544718900456,2.7037899012453233,64.43856189774723,7.656854249492381,7.234204518682006,7.234204518682006,4.914213562373096,4.523603362114273,4.523603362114273,2.845117222155994,2.845117222155994,1.7618016810571364,1.7618016810571364,1.0690052204847231,1.0690052204847231,-0.26,175.07674799821407,9.739999999999998,8.739999999999998,7.739999999999999,65.33412702521477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,45.10386542115455,12.84164324585202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885601727,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8694885601727,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94575136048208,0.0,6.076020106833881,13.502672883289122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.551637377173092,5.948362622826908,0.0,0.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8.512759999999997,0,3.9230000000000023,48.190000000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Cc1ccc2ccccc2c1,2-methylnaphthalene,4.306,3.263,2.54,2.045,1.692,1.432,1.234,1.079,0.955,0.854,0.769,2.2037037037037037,2.2037037037037037,1.3176851851851854,1.3176851851851854,0.5297256591150028,10.272727272727272,142.201,132.12099999999998,142.07825032,54,0,-0.0181404739742285,-0.0616297075778091,0.0616297075778091,0.0181404739742285,0.8181818181818182,1.5454545454545454,2.363636363636364,13.941690997643333,10.08852463216092,1.8899087408272777,-1.9636660312956349,2.13766573767009,-1.7255618666554429,5.82349600694688,1.505879517887387,2.0412258289597847,2.8289012156206956,374.4500235425418,7.681798275874712,6.5414518843273814,6.5414518843273814,5.360173345306137,3.815384140902211,3.815384140902211,2.850604951803076,2.850604951803076,1.904967731246847,1.904967731246847,1.3087426863819094,1.3087426863819094,-1.2999999999999998,487.8529731213885,6.412726002270941,2.3870748299319726,1.1168263318939629,66.47800976562877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.02802097092827,17.696185628620217,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.335899920626588,0.0,0.0,49.38830667892189,0.0,0.0,0.0,0.0,2.6440740740740747,1.3228703703703706,0.0,14.915555555555557,0.0,2.1175,0.0,0.0909090909090909,11,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3916051664792042,2,3.148220000000001,48.685000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cccc2ccccc12,1-methylnaphthalene,5.899,4.33,3.276,2.578,2.093,1.744,1.483,1.282,1.125,0.998,0.892,2.157407407407407,2.157407407407407,1.326388888888889,1.326388888888889,0.5297256591150028,10.272727272727272,142.201,132.12099999999998,142.07825032,54,0,-0.0154735978452877,-0.0616293804300127,0.0616293804300127,0.0154735978452877,0.8181818181818182,1.5454545454545454,2.363636363636364,13.964351267888198,10.065657641338507,1.9149365772653344,-1.9841733175690972,2.1604518494127194,-1.7463847710781435,5.847478750779849,1.531355391972582,2.0559501404731213,2.9131611636048604,369.2000235425419,7.681798275874712,6.5414518843273814,6.5414518843273814,5.377010097711745,3.8213672050459193,3.8213672050459193,2.796046573604805,2.796046573604805,2.0076386318775867,2.0076386318775867,1.387357325796415,1.387357325796415,-1.2999999999999998,505.7637345563878,6.412726002270941,2.3870748299319726,1.0063206988069775,66.47800976562876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456947923127,23.259637120317212,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,6.923737199690624,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,42.46456947923127,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.335899920626588,0.0,0.0,49.38830667892189,0.0,0.0,0.0,0.0,2.6828703703703707,1.3500925925925928,0.0,14.825833333333335,0.0,2.1412037037037037,0.0,0.0909090909090909,11,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.3916051664792042,2,3.148220000000002,48.68500000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(=O)CCCC,5-nonanone,2.256,1.878,1.586,1.364,1.19,1.051,0.937,0.842,0.763,0.695,0.635,10.960833333333332,10.960833333333332,0.4478703703703708,0.4478703703703708,0.5569438384242685,9.8,142.242,124.09799999999996,142.135765196,60,0,0.1324109690533248,-0.2997179119890417,0.2997179119890417,0.1324109690533248,1.0,1.4,1.7,16.137812227393084,10.092175792285378,1.976980068781658,-1.9566068766898177,2.0171976504364806,-1.955585409777227,5.776877878921637,-0.118793155427385,1.9651140824073896,3.0863484262353005,76.72905595320057,7.819990956308912,7.150888977583149,7.150888977583149,4.808060412490447,4.3254444887915735,4.3254444887915735,2.74578191578136,2.74578191578136,1.6183377076050265,1.6183377076050265,0.87289095789068,0.87289095789068,-0.33,157.20912659259116,9.67,6.785340253748558,5.8003780964797915,63.82031004304618,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,26.689117645233267,12.84164324585202,12.84164324585202,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,52.372404136937305,0.0,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,5.783244946364939,38.524929737556064,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,10.960833333333332,0.0,0.0,0.4478703703703708,0.0,6.021652021919879,4.236310941043084,0.0,0.8888888888888888,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,6.561424025374855,0,2.935900000000001,44.057000000000016,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CCCCCCCCCC,decane,1.707,1.455,1.254,1.095,0.968,0.863,0.777,0.705,0.643,0.59,0.544,2.2698838655832705,2.2698838655832705,1.3688271604938271,1.3688271604938271,0.4684089279615184,10.2,142.286,120.10999999999996,142.172150704,62,0,-0.0533061464398628,-0.0653823832227926,0.0653823832227926,0.0533061464398628,0.5,0.8,1.1,13.935876276700974,10.09293303871824,1.8708479928080233,-1.972088862305979,2.068976276700975,-1.773966961281766,4.427876276700973,0.584933038718233,1.9671544718900456,2.6476048489438337,40.0,7.656854249492381,7.656854249492381,7.656854249492381,4.914213562373096,4.914213562373094,4.914213562373094,3.121320343559642,3.121320343559642,1.9571067811865472,1.9571067811865472,1.207106781186547,1.207106781186547,0.0,175.07674799821407,10.0,9.0,8.0,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36657298340809,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46023226883346,4.539767731166541,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9.0,0,4.147000000000004,48.28400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
CCCCCCCCCO,1-nonanol,30.144,20.243,13.737,9.607,6.903,5.083,3.827,2.939,2.299,1.828,1.467,8.468954790249434,8.468954790249434,0.3688271604938271,0.3688271604938271,0.5446193762686498,10.2,144.258,124.09799999999996,144.15141526,62,0,0.043052407228889,-0.3963765693422825,0.3963765693422825,0.043052407228889,0.8,1.3,1.8,16.24992522285847,10.106046944196438,1.8750281943045488,-1.969926043318039,2.0532928397406236,-1.827220464144704,4.428013034612782,0.2820281809206042,1.9671544718900456,2.6476048489438337,44.68995593589281,7.656854249492381,7.10406784499234,7.10406784499234,4.914213562373096,4.523334547203385,4.523334547203385,2.8449271413096207,2.8449271413096207,1.7616672736016925,1.7616672736016925,1.0689101800615364,1.0689101800615364,-0.04,175.07674799821407,9.96,8.960000000000003,7.960000000000003,64.45302169519843,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.448666937246685,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,0.0,51.8694885601727,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,0.0,51.8694885601727,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,38.524929737556064,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,0.0,8.468954790249434,0.0,0.0,0.0,8.93233418367347,2.5987110260770976,0.0,1.0,10,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,8.924160000000004,0,2.7293000000000016,45.078800000000015,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
O=C(O)CCCCC(=O)O,"1,6-hexanedioic acid",12.189,11.645,11.144,10.66,10.171,9.669,9.15,8.618,8.077,7.533,6.992,9.8965518707483,9.8965518707483,0.0627777777777776,-0.8700103930461072,0.560076647689367,9.2,146.14200000000002,136.06199999999998,146.0579088,58,0,0.302839787989633,-0.4812303886150306,0.4812303886150306,0.302839787989633,0.9,1.2,1.4,16.368303746958908,10.178073298009092,1.9850888590073603,-1.9155969275208165,1.9818468222751917,-1.9691874058509655,5.674388687360018,-0.1388755133338241,1.7941037756589573,3.0550899395377584,113.70950594454668,7.983127663125442,5.539350896673833,5.539350896673833,4.625897657686229,3.0625686671503685,3.0625686671503685,1.994583867633254,1.994583867633254,1.031284333575184,1.031284333575184,0.5524514503058252,0.5524514503058252,-1.06,116.61674541783222,8.94,4.784806790484913,6.9399999999999995,58.475473304292144,10.213054789681411,0.0,0.0,0.0,0.0,11.938610575903695,9.589074368143644,0.0,0.0,0.0,0.0,12.84164324585202,12.84164324585202,0.0,19.802129157825057,11.938610575903695,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.15166536558511,9.589074368143644,0.0,25.68328649170404,0.0,0.0,0.0,0.0,74.6,11.938610575903695,9.589074368143644,0.0,12.84164324585202,12.84164324585202,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,0.0,19.7931037414966,16.262565192743764,0.0,-1.7400207860922143,0.0,1.017685185185185,0.0,0.0,0.6666666666666666,10,2,4,0,0,0,0,0,0,0,0,0,2,2,4,0,5,0,0,0,0,0,4.277617270693512,0,0.716,33.73959999999999,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
