SMILES,name,fom1_0C,fom1_10C,fom1_20C,fom1_30C,fom1_40C,fom1_50C,fom1_60C,fom1_70C,fom1_80C,fom1_90C,fom1_100C,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCC(C)C(=O)OCCC(C)C,"butanoic acid, 2-methyl-, 3-methylbutyl ester",69.1825885322578,73.41376938382331,77.68919351579979,81.83037754434164,85.82647855756923,89.68536148182689,93.36362865615891,96.85624255679542,100.19905603988207,103.33699479676845,106.39090250294676,11.13334089191232,11.13334089191232,0.0529280045351472,-0.057268518518518,0.5957782183942469,13.083333333333334,172.26799999999997,152.10799999999998,172.14632988,72,0,0.3081323374974041,-0.4654684180109485,0.4654684180109485,0.3081323374974041,1.3333333333333333,1.9166666666666667,2.3333333333333335,16.53331017560954,10.113524997122216,2.10673562568953,-2.0945812881440107,2.0500270388401143,-2.1477974393438637,5.713041846898118,-0.1478318746016542,2.0184965099035503,3.4387393291727353,129.80026905978025,9.560477932315068,8.59251746286662,8.59251746286662,5.574586062669974,4.74125272933664,4.74125272933664,3.659315151724823,3.659315151724823,1.9542637331935384,1.9542637331935384,0.7041456223588195,0.7041456223588195,-0.53,337.0889171538929,11.47,6.038286743034927,5.16404435512375,75.29879738694964,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,27.694948798762496,18.75954929201341,0.0,12.52478801067431,9.53140013787187,5.969305287951848,0.0,0.0,11.835812092322788,40.53659204461451,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,11.835812092322788,40.53659204461451,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113244,12.52478801067431,12.84164324585202,0.0,0.0,13.847474399381248,13.847474399381248,4.736862953800049,5.066574074074074,0.0,11.13334089191232,0.0,0.0,0.6018934240362812,0.0,1.8221093159486017,8.709415627362056,0.0,0.9,12,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,5,0,0,0,0,1,5.771595745217552,0,2.6218000000000012,49.86900000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1=C(C)CCc2ccccc21,"1-ethyl-3,4-dihydro-2-methylnaphthalene",37.536599290061226,41.03652944729091,44.75383726384686,48.51626697487078,52.30425523458328,56.10234979956269,59.88839975228875,63.6522620831714,67.37816359267708,71.05103523816035,74.76085707105841,2.2725925925925927,2.2725925925925927,1.1694907407407409,1.1694907407407409,0.6038378215678923,15.846153846153848,172.271,156.14299999999997,172.125200512,68,0,-0.0192956333580533,-0.0691931576252413,0.0691931576252413,0.0192956333580533,1.1538461538461535,1.9230769230769231,2.6923076923076925,14.180621336501703,9.850376368585971,2.130384984668958,-2.20011102368949,2.320688477617341,-2.0197104658800473,5.7200480996056315,0.904125363031844,2.1770076732315258,2.5489405912590897,344.81087242923417,9.259148545064338,8.430721420318147,8.430721420318147,6.325698502695488,5.095117222155995,5.095117222155995,3.7695839222903302,3.7695839222903302,2.9805400730336884,2.9805400730336884,2.227889528125843,2.227889528125843,-1.04,1310.5586192853784,8.55346898338668,3.3706725661083032,1.4123339907955297,80.29056373455974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76231000360633,42.88620958193191,0.0,0.0,0.0,5.5731045300692665,0.0,0.0,0.0,33.10993926815928,0.0,40.9654757873097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,37.81602062862726,29.838572803915707,0.0,5.5731045300692665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38936785217202,11.146209060138531,0.0,38.112942673227685,0.0,0.0,0.0,0.0,0.0,6.182175925925926,0.0,8.813611111111111,3.647361111111111,4.523518518518518,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.21776486518152,2,3.8163000000000022,57.64800000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCC(C)OC(=O)CCC,"butanoic acid, 1-methylpentyl ester",67.07940898808113,71.22683894174828,75.41221034241815,79.46435273713755,83.38320012375803,87.16019270764431,90.79312257232775,94.24641652037631,97.54039286273641,100.6391084774011,103.63502587800811,10.99439767573696,10.99439767573696,0.0545342025699164,-0.0545342025699164,0.5757216738464228,12.583333333333334,172.26799999999994,152.10799999999998,172.14632988,72,0,0.3055332236131418,-0.4626588040937701,0.4626588040937701,0.3055332236131418,1.3333333333333333,2.0,2.5,16.542154763609087,10.166102084905226,2.0639419550319027,-2.112673645099546,2.05051843664324,-2.1365178204520916,5.688763379968898,-0.1480777290508337,2.009164688580969,3.3984082073672655,121.0069869280358,9.397341225498538,8.42938075605009,8.42938075605009,5.701907262607799,4.897316063479236,4.897316063479236,3.1927053408400368,3.1927053408400368,1.750958265146601,1.750958265146601,1.0379490109635552,1.0379490109635552,-0.53,367.6771380103173,11.47,7.137067494977612,6.197598478027457,75.29879738694966,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,26.689117645233267,19.765380445542643,6.4208216229260096,6.103966387748303,9.53140013787187,5.969305287951848,0.0,0.0,0.0,58.97928610145023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,52.87531971370193,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,12.073271675700152,6.4208216229260096,25.68328649170404,0.0,0.0,13.847474399381248,6.923737199690624,4.736862953800049,5.153888888888889,0.0,10.99439767573696,0.0,0.0,-0.0545342025699164,0.0,4.821154415469891,6.085093222474175,0.0,0.9,12,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,6,0,0,0,0,1,6.8218470139494345,0,2.908400000000001,49.98700000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCCCCC(C)C(=O)OC,"octanoic acid, 2-methyl-, methyl ester",62.817598346558746,66.8467287224641,70.92304311968824,74.8939739910045,78.73651503437013,82.4457757818623,86.01204733004693,89.43571462118076,92.70005548959826,95.7927793294135,98.807370286744,10.95329042265054,10.95329042265054,0.075792705971277,-0.0773162320483746,0.4546319985068868,12.583333333333334,172.26799999999997,152.10799999999998,172.14632988,72,0,0.307867172625615,-0.4687994719207052,0.4687994719207052,0.307867172625615,1.3333333333333333,2.0,2.5,16.52388963054745,10.03037977337496,2.1084071178070665,-2.070928734808183,2.1068444896619396,-2.1170036470678104,5.7114759212331485,-0.1445778083385089,2.10387781321675,3.306054498813047,121.0069869280358,9.397341225498538,8.42938075605009,8.42938075605009,5.718744015013407,4.797877056362576,4.797877056362576,3.273542615626022,3.273542615626022,2.0942436283106978,2.0942436283106978,1.1963360741707896,1.1963360741707896,-0.53,412.360051390483,11.47,7.137067494977612,5.16404435512375,75.29879738694964,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,39.53076089108528,6.4208216229260096,0.0,13.027703587438928,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,45.95158251401129,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,5.917906046161393,45.95158251401129,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113244,0.0,12.84164324585202,26.37226241005556,0.0,6.923737199690624,11.660600153490671,0.0,4.630075585789871,0.0,10.95329042265054,0.0,0.0,-0.0015235260770976,0.0,5.856261967750063,4.112613536155203,1.4492820137314184,0.9,12,0,2,0,0,0,0,0,0,0,1,0,2,0,2,0,6,0,0,0,0,1,6.8218470139494345,0,2.765900000000001,49.93900000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CC1=C(C)c2c(C)ccc(C)c2C1,"2,3,4,7-tetramethylindene",53.725824576446364,57.476601938016294,61.21285417568409,64.78140465170118,68.20576617736069,71.48741154766162,74.62675097223236,77.65070314661044,80.53671528122265,83.32664213522153,86.04867919425743,2.2442592592592594,2.2442592592592594,1.1613888888888888,1.1613888888888888,0.5600250983808496,15.076923076923077,172.27099999999996,156.14299999999997,172.125200512,68,0,-0.0055166737543131,-0.0653637080623364,0.0653637080623364,0.0055166737543131,0.9230769230769232,1.5384615384615383,2.1538461538461537,14.227521664805236,9.967912603680965,2.18075835084218,-2.079092292303535,2.355418200908847,-1.9112062663889091,5.772551748398312,1.1515034232098464,2.3819400422914354,2.7187768029384456,394.7444917903586,9.5854219586974,8.8618073195658,8.8618073195658,6.1090609052806215,4.867790383709507,4.867790383709507,4.135018908897594,4.135018908897594,3.21256192867523,3.21256192867523,2.2301274651441387,2.2301274651441387,-1.04,1138.567340215306,8.55346898338668,2.7290290400440163,1.1255174672176278,80.29056373455973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.705838666992488,61.94268091854575,0.0,0.0,0.0,5.5731045300692665,0.0,0.0,0.0,34.11577042168851,0.0,39.95964463378047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,13.847474399381248,36.10128036616923,17.705838666992488,0.0,5.5731045300692665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,27.83656353522952,5.563451491696996,0.0,39.827682935685715,0.0,0.0,0.0,0.0,0.0,8.960972222222223,0.0,4.4685648148148145,1.1613888888888888,8.909074074074073,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7955896345213858,2,3.6529400000000023,57.888000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C(C)c2cc(C)cc(C)c2C1,"2,3,5,7-tetramethylindene",53.85561349322472,57.611583032316226,61.34338174698977,64.91834019492671,68.33431462279565,71.61181016403063,74.76052410884483,77.76971614643402,80.66665766377645,83.46349414463361,86.18856389125467,2.313657407407407,2.313657407407407,1.16,1.16,0.5600250983808496,15.076923076923077,172.27099999999996,156.14299999999997,172.125200512,68,0,-0.005526584124524,-0.0653736242144039,0.0653736242144039,0.005526584124524,1.0,1.6923076923076923,2.3846153846153846,14.213525416393038,9.986119273673054,2.1657963677474115,-2.0624878970381126,2.341523601470333,-1.897116880197407,5.756353458451039,1.1521434245241955,2.316834684487901,2.669809144413236,394.7444917903586,9.5854219586974,8.8618073195658,8.8618073195658,6.092224152875014,4.861807319565799,4.861807319565799,4.19004007871796,4.19004007871796,3.103425607111947,3.103425607111947,2.194366465880161,2.194366465880161,-1.04,1063.4271201799463,8.55346898338668,2.7290290400440163,1.210561332758059,80.29056373455973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.269290158689483,56.37922942684877,0.0,0.0,0.0,5.5731045300692665,0.0,0.0,0.0,34.11577042168851,0.0,39.95964463378047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,13.847474399381248,36.10128036616923,17.705838666992488,0.0,5.5731045300692665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,27.83656353522952,5.563451491696996,0.0,39.827682935685715,0.0,0.0,0.0,0.0,0.0,8.872777777777777,0.0,4.596111111111111,1.16,8.87111111111111,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7955896345213858,2,3.6529400000000023,57.888000000000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=C/C=C/c1c(C)cc(C)cc1C,"2-(1,3-butadienyl)-1,3,5-trimethylbenzene",63.17646087087703,67.12362909952517,70.80344518397634,74.09355409108315,77.06319246409565,79.74058393808436,82.21390167563118,84.45365921768317,86.56718823580727,88.53814586083683,90.40554427979819,3.665830183925422,3.665830183925422,1.3106481481481482,1.3106481481481482,0.5949460088801407,10.692307692307692,172.271,156.14299999999997,172.125200512,68,0,-0.0197849071693795,-0.0990654699230427,0.0990654699230427,0.0197849071693795,1.0769230769230769,1.6153846153846154,2.076923076923077,14.035947305842706,9.99448196983093,1.9829869937849125,-2.058655849827086,2.170729662971712,-1.8729596029143227,5.589822036016733,1.3009539694914254,2.0216498146582427,3.2002892752068868,320.05109742490714,9.844934982691242,8.593858127134677,8.593858127134677,6.147065707741407,4.518290630104595,4.518290630104595,3.407211625622416,3.407211625622416,2.137008346732144,2.137008346732144,1.6183438576455151,1.6183438576455151,-1.2999999999999998,727.7939332769673,9.785470085470084,4.084396932938455,2.316002745288684,80.6067918559047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.50318163272035,37.46156607416286,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,20.771211599071872,0.0,53.11751600097746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.771211599071872,22.253805966787983,30.863710034189477,0.0,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.253805966787983,6.076020106833881,6.076020106833881,45.55890152642747,0.0,0.0,0.0,0.0,0.0,5.293938019652305,0.0,4.408257747543462,5.889395313681028,10.075075585789872,0.0,0.2307692307692307,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3.0744418464965397,1,3.811060000000002,59.88400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(C)C1=CCc2ccccc21,3-(1-methylpropyl)indene,54.79071245442393,58.88069091433742,63.11593439382808,67.3218731173192,71.47940208555576,75.57751848460973,79.61347197132864,83.55541061417135,87.39835218937243,91.14776106070964,94.85274389528892,2.3877314814814814,2.3877314814814814,0.7117129629629628,0.7117129629629628,0.6381435523289821,16.615384615384617,172.271,156.14299999999997,172.125200512,68,0,-0.0085262952043872,-0.0760138833055664,0.0760138833055664,0.0085262952043872,1.3076923076923077,2.076923076923077,2.8461538461538463,14.208275013258453,9.9349487262197,2.161164920235362,-2.1122838220723805,2.3316363137966483,-1.945247409047073,5.736432693966402,0.7185361765234919,2.599972965021822,2.3558502552207945,333.64647640386306,9.259148545064338,8.378315177510851,8.378315177510851,6.325698502695488,5.109207560276425,5.109207560276425,3.8300330076936855,3.8300330076936855,3.0135474529661432,3.0135474529661432,1.9963519597023525,1.9963519597023525,-1.04,1666.582670578988,8.55346898338668,3.3706725661083032,1.4123339907955297,80.29056373455974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.188962780061566,35.45955680547667,0.0,0.0,0.0,5.5731045300692665,0.0,0.0,5.917906046161393,26.689117645233267,0.0,41.468391364074314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,31.395199005701247,30.34148838068032,0.0,5.5731045300692665,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,17.54772460632,5.5731045300692665,0.0,44.188962780061566,0.0,0.0,0.0,0.0,0.0,4.534953703703705,0.7117129629629628,8.758074452003022,4.758777399848828,4.569814814814815,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,2.21776486518152,2,3.672200000000003,57.57800000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1=C(C)C(C)(C)c2ccccc21,"indene, 1,1,2,3-tetramethyl-",58.87727882542383,62.68625373897142,66.46444151434831,70.07459326796942,73.51688202431684,76.81533562173246,79.97573831402997,83.01590935457628,85.92814252981192,88.70516285765946,91.42509518892838,2.3032407407407405,2.3032407407407405,0.2367824074074072,0.2367824074074072,0.5584979797742469,19.076923076923077,172.271,156.14299999999997,172.125200512,68,0,0.0114216547244869,-0.0619188866041965,0.0619188866041965,0.0114216547244869,1.0,1.6153846153846154,2.230769230769231,14.359292826025928,9.81980344910588,2.3208180141541352,-2.21526091247232,2.446326244533497,-2.145941188897752,5.77705572186285,0.6386266566394508,2.298904017860338,2.73584627130841,380.77971325833266,9.637828201504696,8.809401076758505,8.809401076758505,6.048547388496603,4.827350269189626,4.827350269189626,4.42058378198271,4.42058378198271,3.5044157039946864,3.5044157039946864,2.227884397913514,2.227884397913514,-1.04,1052.8980401800347,8.55346898338668,2.474837422061652,0.9802637784959388,80.29056373455973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68604720329695,30.547481912844503,5.414990469396779,0.0,0.0,5.5731045300692665,0.0,0.0,0.0,33.10993926815927,0.0,40.9654757873097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,38.821851782156486,29.838572803915707,0.0,5.5731045300692665,0.0,0.0,0.0,0.0,0.0,5.414990469396779,0.0,0.0,22.273112043532524,0.0,0.0,51.960417072608934,0.0,0.0,0.0,0.0,0.0,6.115763888888889,0.0,8.723935185185185,0.0,9.076967592592592,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6283419329637685,2,3.771200000000003,57.73600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CC1C=Cc2ccccc21,"indene, 1-isobutyl-",44.5495986855456,48.418276726998705,52.50446953455582,56.633664847435924,60.779521641977034,64.92600370058886,69.05603304150151,73.1420035013352,77.1791085195468,81.1424191954785,85.11993018263809,2.337962962962963,2.337962962962963,0.6631481481481479,0.6631481481481479,0.6354221383952535,19.46153846153846,172.271,156.14299999999997,172.125200512,68,0,0.0029616106944994,-0.0763725876980186,0.0763725876980186,0.0029616106944994,1.2307692307692308,2.0,2.769230769230769,14.208686762769991,9.920844379135527,2.1639427715134163,-2.1232494252174674,2.3349141740842096,-1.9751551681905664,5.616308514672789,0.5532545092860371,2.4849228609060745,2.2321106652845097,320.5651246505103,9.259148545064338,8.325908934703556,8.325908934703556,6.270856947829096,5.042564324352897,5.042564324352897,4.224076054519567,4.224076054519567,2.628912517475702,2.628912517475702,2.0372432840983707,2.0372432840983707,-1.04,1441.2552593255232,8.55346898338668,3.3706725661083032,1.6691017251635936,80.29056373455973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.264982886895446,23.46563065248139,5.917906046161393,0.0,0.0,6.076020106833881,0.0,0.0,5.917906046161393,26.186202068468653,0.0,41.468391364074314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,37.31310505186264,30.34148838068032,0.0,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,5.917906046161393,17.54772460632,0.0,0.0,50.264982886895446,0.0,0.0,0.0,0.0,0.0,2.920694444444445,1.441672335600907,8.703003590325018,5.861666666666666,4.572962962962963,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,2.21776486518152,2,3.8431000000000024,57.67200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(C)c(C)c2c(c1C)C=CC2,"indene, 4,5,6,7-tetramethyl-",52.46429750921053,56.1848945532428,59.8986477107308,63.44875616706964,66.85655146379413,70.12433795981464,73.26404040872997,76.27653683716284,79.1816160947358,81.96964372967079,84.71314940320882,2.267962962962963,2.267962962962963,1.1281018518518515,1.1281018518518515,0.5616617761603033,13.538461538461538,172.271,156.14299999999997,172.125200512,68,0,-0.0085339042427031,-0.0794865496685425,0.0794865496685425,0.0085339042427031,0.8461538461538461,1.4615384615384617,2.1538461538461537,14.192275867585384,9.902772708451709,2.1440305584863,-2.1456077056964533,2.308555024777856,-1.984570722396958,5.6774457566777246,1.1403639252964215,2.5943160605063236,2.8190283341848144,395.2347167860317,9.5854219586974,8.8618073195658,8.8618073195658,6.125897657686229,4.883810148985283,4.883810148985283,3.9987215974822017,3.9987215974822017,3.475783670098167,3.475783670098167,2.202441161481816,2.202441161481816,-1.04,1349.0443514632882,8.55346898338668,2.7290290400440163,1.0491303684258726,80.29056373455973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,67.49647937187048,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,34.11577042168851,0.0,39.456729057015856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,27.694948798762496,33.380708950181976,6.076020106833881,0.0,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,27.817257458484978,5.563451491696996,0.0,39.84698901243026,0.0,0.0,0.0,0.0,0.0,8.901759259259261,0.0,0.0,5.663472222222222,8.934768518518517,0.0,0.3846153846153846,13,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7955896345213858,2,3.489580000000003,58.12800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
