SMILES,name,beta_40C,rho_40C_fit,fit_r2,n_points,flag
CCC(C)CC(C)CC(C)(C)C,"2,2,4,6-tetramethyloctane",0.0010223273362935147,0.7580087832167834,0.9999996043078716,11,
CC(CC(C)(C)C)CC(C)(C)C,"2,2,4,6,6-pentamethylheptane",0.0010017843516672126,0.7320543636363638,0.9999993561008867,11,
CCCC(C)C(C)CC(C)(C)C,"2,2,4,5-tetramethyloctane",0.000997074808022807,0.7621279720279721,0.9999996534443373,11,
CCCCC(C)(C)CC(C)(C)C,"2,2,4,4-tetramethyloctance",0.0010034098414921267,0.7608622237762239,0.9999996248469185,11,
CC(C)CC(C)(C)CC(C)(C)C,"2,2,4,4,6-pentamethylheptane",0.0009890951775161306,0.7469585034965037,0.9999994613798376,11,
CCCC(C)(CCC)C(C)(C)C,"2,2,3-trimethyl-3-propylhexane",0.0009549246519465215,0.7513186293706297,0.9999997768271665,11,
CCCC(C)(C(C)C)C(C)(C)C,"2,2,3-trimethyl-3-(1-methylethyl)hexane",0.0008857412128896718,0.7523010629370634,0.9999998743500432,11,
CC(C)CC(C)CCC(C)(C)C,"2,2,5,7-tetramethyloctane",0.0010167387185319406,0.7798028111888116,0.9999995043553878,11,
CC(C)CCCC(C)C(C)(C)C,"2,2,3,7-tetramethyloctane",0.0009954224976459168,0.7661663356643359,0.9999997516438605,11,
CC(CCC(C)(C)C)C(C)(C)C,"2,2,3,6,6-pentamethylheptane",0.0009877318541268926,0.755690265734266,0.9999996861612755,11,
CCCC(C)CC(C)C(C)(C)C,"2,2,3,5-tetramethyloctane",0.000979739814577648,0.7610878461538465,0.9999996868393446,11,
CC(C)C(C)CC(C)C(C)(C)C,"2,2,3,5,6-pentamethylheptane",0.0009753999218445392,0.8019996503496505,0.9999997510024191,11,
CCCCC(C)C(C)C(C)(C)C,"2,2,3,4-tetramethyloctane",0.0009561765448619602,0.7648266713286719,0.9999997509081873,11,
CC(C)CC(C)C(C)C(C)(C)C,"2,2,3,4,6-pentamethylheptane",0.0009652658250790675,0.8033479160839165,0.9999997065254753,11,
CC(C(C)C(C)(C)C)C(C)(C)C,"2,2,3,4,5,5-hexamethylhexane",0.0009299966377367187,0.8188512447552451,0.999999744154134,11,
CCCC(C)(C)C(C)C(C)(C)C,"2,2,3,4,4-pentamethylheptane",0.0009171852638702147,0.7551211748251752,0.9999998321295632,11,
CCCCCC(C)(C)C(C)(C)C,"2,2,3,3-tetramethyloctane",0.000950265072733712,0.7741218741258745,0.9999996649107723,11,
CC(C)CCC(C)(C)C(C)(C)C,"2,2,3,3,6-pentamethylheptane",0.0009591417655550283,0.7664962377622381,0.999999794057222,11,
CC(C)(C)CC(C)(C)C(C)(C)C,"2,2,3,3,5,5-hexamethylhexane",0.0009422326551086392,0.7245393286713292,0.9999996330874347,11,
CCC(C)CCC(C)C(C)(C)C,"2,2,3,6-tetramethyloctane",0.000979739814577648,0.7610878461538465,0.9999996868393446,11,
CCC(C)(C)CCCC(C)(C)C,"2,2,6,6-tetramethyloctane",0.001023308114419852,0.7573736223776221,0.9999995064112629,11,
CCCCC(C)C(C)CCCC,"decane, 5,6-dimethyl-",0.0009914398030177712,0.7923112447552453,0.9999997593531116,11,
CC(C)C(C)CCC(C)C(C)C,"2,3,6,7-tetramethyloctane",0.0009852568965375804,0.7483987552447554,0.9999993987549703,11,
CCCCCC(C)CC(C)(C)C,"2,2,4-trimethylnonane",0.0009979626699752257,0.7322234825174825,0.9999991716570743,11,
CCC(C)C(C(C)C)C(C)(C)C,"2,2,4-trimethyl-3-(1-methylethyl)hexane",0.0009278000972294383,0.8170614545454548,0.9999998995974169,11,
CCCCCC(C)(CC)C(C)C,"3-ethyl-2,3-dimethyloctane",0.0009452275829956285,0.7789468531468534,0.999999783182327,11,
CCCCCC(CC)C(C)(C)C,"3-ethyl-2,2-dimethyloctane",0.0009704692332936707,0.7681197622377623,0.9999997256083957,11,
CCC(C)CCCCC(C)CC,"3,8-dimethyldecane",0.0010110453534359909,0.7816625314685315,0.9999996520666501,11,
CCCC(C)CCCC(C)CC,"3,7-dimethyldecane",0.0010110453534359909,0.7816625314685315,0.9999996520666501,11,
CC(C)(C)CCCCC(C)(C)C,"2,2,7,7-tetramethyloctane",0.0009722862090913385,0.7267966013986015,0.9999998892781834,11,
CCC(CC)CCC(CC)CC,"3,6-diethyloctane",0.0009402934473243863,0.7534881818181822,0.999999255857671,11,
CCC(C)C(C(C)C)C(C)CC,"3,5-dimethyl-4-(1-methylethyl)heptane",0.0009548420456851636,0.7596882517482517,0.9999996829981215,11,
CCCC(CC)CC(CC)CC,"3,5-diethyloctane",0.0009822901052465637,0.7859417902097907,0.9999996954378721,11,
CCCCC(CC)C(CC)CC,"3,4-diethyloctane",0.0009591422038046938,0.7952152167832174,0.9999997950979922,11,
CCCCCCCC(C)(C)CC,"3,3-dimethyldecane",0.0009659510411124644,0.7401319580419585,0.9999995123420709,11,
CCC(CC)(C(C)C)C(C)(C)C,"3,3-diethyl-2,2,4-trimethylpentane",0.0008464738833277952,0.7484315244755247,0.9999999164764265,11,
CCCCC(C)CCC(C)CC,"3,6-dimethyldecane",0.0010110453534359909,0.7816625314685315,0.9999996520666501,11,
CCC(CCCC(C)C)C(C)C,"2-ethyl-2,7-dimethyloctane",0.001009064926448089,0.7709794265734263,0.9999996351087318,11,
CC(C)CCCCCCC(C)C,"2,9-dimethyldecane",0.0009906596011810176,0.7910914405594409,0.999999642350923,11,
CCCCC(C)CCCC(C)C,"2,6-dimethyldecane",0.0009927577728694572,0.7428763496503498,0.9999989795110006,11,
CCCC(CC(C)C)CC(C)C,"2,6-dimethyl-4-propylheptane",0.0010051313829135728,0.7298740839160843,0.9999994778672349,11,
CC(C)CCC(C(C)C)C(C)C,"2,6-dimethyl-3-(1-methylethyl)heptane",0.0009795289870215065,0.7462632447552452,0.9999993480371538,11,
CCCCCC(C)CCC(C)C,"2,5-dimethyldecane",0.00096558942878454,0.7325733006993008,0.9999994137977547,11,
CCCCCCCCCC(C)C,2-methylundecane,0.0009743407687681783,0.7315878321678325,0.9999988921468554,11,
CCCCCCC(C)CC(C)C,"2,4-dimethyldecane",0.0009801317065253287,0.7337858321678324,0.9999990077378891,11,
CCCC(C)CC(C)CC(C)C,"2,4,6-trimethylnonane",0.0010032516010971004,0.7344461398601401,0.9999990380846059,11,
CC(C)CC(C)C(C)CC(C)C,"2,4,5,7-tetramethyloctane",0.0010212762642842752,0.7637018601398604,0.9999996584571066,11,
CC(C)CCC(C)(C)CC(C)C,"2,4,4,7-tetramethyloctane",0.0010125595464790577,0.7376248111888113,0.9999992060907078,11,
CCCCCCCC(C)C(C)C,"2,3-dimethyldecane",0.0009502184973426446,0.7415259300699302,0.9999992129590879,11,
COC(=O)CC1CC(=O)OC1=O,"tricarballylic anhydride, methyl ester",0.0007926105580956216,1.4331244335664342,0.9999996514853923,11,
CC1=CC(=O)c2ccccc2C1=O,"2-methyl-1,4-naphthalenedione",0.000696234413563795,1.3723795944055948,0.999999761184403,11,
COC(=O)C1CC(C(=O)OC)C1,"trans-1,3-cyclobutanedicarboxylic acid dimethyl diester",0.0008930173935635056,1.2704088531468538,0.9999998057320191,11,
O=C(O)C1CCCCC1C(=O)O,"trans-1,2-cyclohexanedicarboxylic acid",0.0006277481656756233,1.3887489650349654,0.999999868141097,11,
COC(=O)[C@H]1CC[C@H]1C(=O)OC,"dimethyl cis-1,2-cyclobutanedicarboxylate",0.000876595777640114,1.189362839160839,0.9999997200469016,11,
CCOC(=O)C=CC(=O)OCC,"maleic acid, diethyl ester",0.0008923044831290691,1.0506889930069934,0.9999995248597271,11,
C=COC(=O)CCCC(=O)OC,Vinyl methyl glutarate,0.0009299747089410172,1.125169832167833,0.9999993999512524,11,
CCOC(=O)C(C(C)=O)C(C)=O,"3-ethoxycarbonyl-2,4-pentandione",0.0008158940613621892,1.23170813986014,0.9999997458240726,11,
COC(=O)C1CCC1C(=O)OC,"1,2-cyclobutanedicarboxylic acid, dimethyl ester, trans-",0.000876595777640114,1.189362839160839,0.9999997200469016,11,
CCOC(=O)/C=C/C(=O)OCC,diethyl fumarate,0.0009142088962980177,1.0390090629370627,0.9999994874919407,11,
CCC(=O)OC(C)(C)CC(C)=O,"propionic acid, 4-methyl-2-pentanone-4-ol ester",0.00090408456068707,0.9523445454545457,0.9999996028917042,11,
CCOC(=O)C(=C(C)O)C(C)C,ethyl 3-hydroxy-2-(1-methylethyl)-2-butenoate,0.0008528678337481612,1.0911732587412588,0.9999995020712598,11,
CCCC(C(C)=O)C(=O)OCC,ethyl 2-acetylpentanoate,0.0013118380103065985,0.9256908251748257,0.999992524111465,11,
CCOC(=O)C(C(C)=O)C(C)C,ethyl 2-acetyl-3-methylbutanoate,0.0009000244829045028,1.0767800839160846,0.9999998065950508,11,
CC(=O)[C@H]1CO[C@@H](C(C)C)OC1,"cis-2-(1-methylethyl)-5-(1-oxoethyl)-1,3-dioxane",0.0008621518451279315,1.1065795804195806,0.9999998155610097,11,
CC(=O)[C@H]1CO[C@H](C(C)C)OC1,"trans-2-(1-methylethyl)-5-(1-oxoethyl)-1,3-dioxane",0.0008621518451279315,1.1065795804195806,0.9999998155610097,11,
CC(C)CCC(=O)CCC(=O)O,4-keto-7-methyloctanoic acid,0.0008212705516722137,1.1503723076923078,0.9999993449446939,11,
CCCC12OCC(C)(CO1)CO2,"4-methyl-1-propyl-2,6,7-trioxabicyclo[2.2.2]octane",0.0008815856804975933,1.1479775384615387,0.9999995634081148,11,
CCCC(C(=O)OCC)=C(C)O,"3-hydroxy-2-propyl-2-butenoic acid, ethyl ester",0.000856028925622393,1.1163479160839165,0.9999991645492905,11,
CCOc1ccc2ccccc2c1,2-ethoxynaphthalene,0.0007095631041622876,1.0469060699300705,0.9999998591830784,11,
CCCC(=O)C#Cc1ccccc1,1-phenyl-1-hexyn-3-one,0.0007122084202775965,0.9766525734265733,0.9999998378970038,11,
CCOc1cccc2ccccc12,1-ethoxynaphthalene,0.0007152544304406824,1.043837398601399,0.9999998627117038,11,
CC(C)CCCCC(C)C(=O)O,"2,7-dimethyloctanoic acid",0.0008408411029198743,0.892632391608392,0.9999994930209195,11,
CCCC=C=Cc1ccc(C)cc1,"1-(1,2-hexadienyl)-4-methylbenzene",0.0007475044140794763,0.8850493846153847,0.9999998957275059,11,
C(#CC1=CCCCC1)C1=CCCC1,1-(1-cyclopenten-1-ylethynyl)cyclohexene,0.0007627184049472455,0.9467366573426577,0.9999997234658045,11,
CCC=C=CCc1ccccc1C,"1-(2,3-hexadienyl)-2-methylbenzene",0.0007605594420043906,0.9033980000000004,0.9999999744510358,11,
CCC=C=CCc1ccc(C)cc1,"1-(2,3-hexadienyl)-4-methylbenzene",0.0007578143396766369,0.9029470209790215,0.9999999503404227,11,
Cc1ccc(C2=CCCCC2)cc1,1-(1-cyclohexen-1-yl)-4-methylbenzene,0.0007238289321689093,0.9530413846153849,0.999999959864468,11,
Cc1ccccc1C1=CCCCC1,1-(2-methylphenyl)-1-cyclohexene,0.0007492803660001612,0.9608209090909094,0.9999999291356372,11,
CCCCC1C=Cc2ccccc21,1-butyl-1H-indene,0.0007388727654854926,0.9436108951048955,0.9999999291209479,11,
CC1=C(c2ccccc2)CCCC1,2-methyl-1-phenyl-1-cyclohexene,0.0007504875046109557,0.9532513986013987,0.9999999054590701,11,
CC1C=C(c2ccccc2)CCC1,3-methyl-1-phenyl-1-cyclohexene,0.0007667309784236443,0.9834669090909095,0.999999911129725,11,
CC1CC=C(c2ccccc2)CC1,4-methyl-1-phenyl-1-cyclohexene,0.000765515647159438,0.9544164755244758,0.9999999321106227,11,
C1=C(CCc2ccccc2)CCC1,[2-(1-cyclopenten-1-yl)ethyl]benzene,0.0007815742330022179,0.9386730349650353,0.9999998463852926,11,
C(=C1CCCCC1)c1ccccc1,benzylidenecyclohexane,0.0007359557484149282,0.9480810349650353,0.9999999564651213,11,
c1ccc2c(c1)CC1CCCC2C1,"2,3-benzobicyclo[3.3.1]nonane",0.0006611672375040889,1.0029962377622383,0.9999999726099449,11,
CCC(CCC(C)C)CC(=O)O,6-methyl-3-ethylheptanoic acid,0.0008274585070362157,0.9000613286713293,0.9999996612668637,11,
CCC(C)C1C=Cc2ccccc21,"indene, 1-(1-methylpropyyl)-",0.0007094457896468866,0.9405204195804198,0.9999999555496122,11,
CCCC(C)CCC(=O)OCC,ethyl 4-methylheptanoate,0.0009816688271258897,0.9083150489510489,0.9999995593007281,11,
CCCCCC(C)CCC(=O)O,l-4-methylnonanoic acid,0.0008169231178987679,0.8606633706293708,0.9999995402895595,11,
CCCCC(CC)CCC(=O)O,"octanoic acid, 4-ethyl-",0.0008509273767217219,0.8936855944055945,0.9999993838674498,11,
CC1CC(C)OC(C(C)(C)C)O1,"trans-4,6-dimethyl-2-(1,1-dimethylethyl)-1,3-dioxane",0.0010138770652410594,0.9630489930069934,0.9999994217994698,11,
CC[C@@H]1OCC[C@@H](C(C)(C)C)O1,"trans-4-(1,1-dimethylethyl)-2-ethyl-1,3-dioxane",0.0009585905655927862,0.9587242377622379,0.9999996514827872,11,
CC(C)CO[C@H]1C[C@H](C)CCO1,trans-4-methyl-2-(2-methylpropoxy)tetrahydropyran,0.0009551041587441716,0.9479579720279722,0.9999997553835889,11,
CC(C)[C@H]1CO[C@@H](C(C)C)OC1,"cis-2,5-bis(1-methylethyl)-1,3-dioxane",0.0009087691906363917,0.9315306853146855,0.9999997962808677,11,
CC[C@H]1CO[C@@H](C(C)(C)C)OC1,"cis-2-(1,1-dimethylethyl)-5-ethyl-1,3-dioxane",0.0009818540977932705,0.9519003636363641,0.9999997414265795,11,
CCC1(C)OCC(C(C)C)CO1,"cis-2-ethyl-2-methyl-5-(1-methylethyl)-1,3-dioxane",0.0009301368881114316,0.9415891048951051,0.9999997099793754,11,
CC[C@H]1OC[C@@H](C(C)(C)C)CO1,"cis-5-(1,1-dimethylethyl)-2-ethyl-1,3-dioxane",0.0009539436880158856,0.9556574125874129,0.9999997987969195,11,
CC(C)C(=O)CC(C)(O)C(C)C,"heptan-3-ol-5-one, 2,3,6-trimethyl-",0.0008814214381833678,0.8765529790209795,0.9999999252519924,11,
COC(=O)CC(C)(C)CC(C)C,"hexanoic acid, 3,3,5-trimethyl-, methyl ester",0.0009949162781998015,0.8909418881118885,0.999999613129663,11,
CCOC(=O)CC(C)CC(C)C,"hexanoic acid, 3,5-dimethyl-, ethyl ester, (R)-",0.0010128251742801506,0.8475990909090912,0.9999991474357304,11,
CC(C)[C@H]1CO[C@H](C(C)C)OC1,"trans-2,5-bis(1-methylethyl)-1,3-dioxane",0.0009041110636107055,0.9321966713286717,0.9999998122641579,11,
CC[C@H]1CO[C@H](C(C)(C)C)OC1,"trans-2-(1,1-dimethylethyl)-5-ethyl-1,3-dioxane",0.0009818540977932705,0.9519003636363641,0.9999997414265795,11,
CCC(CCCC(C)C)C(=O)O,6-methyl-2-ethylheptanoic acid,0.0008407672532521947,0.8916697342657345,0.9999995818681626,11,
CCC1OCC(C)(C(C)C)CO1,"cis-2-ethyl-5-methyl-5-(1-methylethyl)-1,3-dioxane",0.0009275544148203166,0.941592041958042,0.9999997662127212,11,
c1ccc2c(c1)CC1CCCCC21,"2,3,4,4a,9,9a-hexahydro-1H-fluorene",0.0006616790464886362,1.0000256783216785,0.9999999794144345,11,
CCCCCOC(=O)C(C)CC,"butanoic acid, 2-methyl-, pentyl ester",0.0009817278704954558,0.9303937482517486,0.9999995418477787,11,
CCC1=C(C)c2ccccc2CC1,"2-ethyl-3,4-dihydro-1-methylnaphthalene",0.0007599390889814268,0.9789724615384617,0.9999999444501261,11,
CCCC(=O)OCCC(C)CC,d-3-methylpentyl butanoate,0.0009806535970804983,0.8645378181818186,0.9999993581320584,11,
CCCCCCC(=O)OC(C)C,heptanoic acid 1-methylethyl ester,0.000984496054669722,0.9300452447552452,0.9999996383748078,11,
CCCCCC(CC)C(=O)OC,"heptanoic acid, 2-ethyl- methyl ester",0.0009577321183498565,0.8522951048951051,0.9999994479175314,11,
CCCCOC(=O)CC(C)(C)C,"butyl 3,3-dimethylbutanoate",0.0009958334173833221,0.8403257622377627,0.9999992951580116,11,
CCCCCCCOC(=O)CC,heptyl propanoate,0.0009712268633673842,0.8513268111888112,0.9999983949792492,11,
CCCCCCC(=O)OCCC,propyl heptanoate,0.001093767541282764,0.8456159020979022,0.999998509432132,11,
CCCCC(CC)C(=O)OCC,"hexanoic acid, 2-ethyl-, ethyl ester",0.0009760342849871634,0.8458855384615387,0.9999994301388032,11,
CCCCCCOC(=O)C(C)C,hexyl 2-methylpropanoate,0.0009751950301856977,0.8536106153846156,0.9999993668672099,11,
CCCCCCOC(=O)CCC,hexyl butanoate,0.0010626783260811053,0.8468353006993009,0.999998700795947,11,
CCCCCC(=O)OC(C)(C)C,tert-butyl hexanoate,0.0010071020415630323,0.9158737482517483,0.9999999118982987,11,
CCC(CC)(CC)CC(=O)OC,"pentanoic acid, 3,3-diethyl-, methyl ester",0.001000502056717219,0.8925430349650353,0.9999996815812641,11,
CCC(C)C(=O)OC(C)C(C)C,"butanoic acid, 2-methyl-, 1,2-dimethylpropyl ester",0.000981852144526289,0.9304647272727274,0.9999995842797793,11,
CCCC(C)OC(=O)C(C)CC,"butanoic acid, 2-methyl-, 1-methylbutyl ester",0.001017656517913075,0.9227929370629376,0.9999996079227705,11,
CCC(C)C(=O)OCC(C)(C)C,"butanoic acid, 2-methyl-, 2,2-dimethylpropyl ester",0.0010118328936528317,0.9238006993006994,0.9999995176028527,11,
CCC(C)COC(=O)C(C)CC,"butanoic acid, 2-methyl-, 2-methylbutyl ester",0.0010146781744307198,0.9231574265734268,0.9999995755315768,11,
CCCCCCCC(C)C(=O)O,2-methylnonanoic acid,0.0008781857653979063,0.8817779020979027,0.9999987294773611,11,
CCCCCCC(C)CC(=O)O,l-3-methylnonanoic acid,0.0008171324884151277,0.88903820979021,0.9999996039857064,11,
CC[C@H]1OC[C@H](C(C)(C)C)CO1,"trans-5-(1,1-dimethylethyl)-2-ethyl-1,3-dioxane",0.0009539436880158856,0.9556574125874129,0.9999997987969195,11,
CCC(C)C(=O)OCCC(C)C,"butanoic acid, 2-methyl-, 3-methylbutyl ester",0.0010146781744307198,0.9231574265734268,0.9999995755315768,11,
CCC1=C(C)CCc2ccccc21,"1-ethyl-3,4-dihydro-2-methylnaphthalene",0.0007511056997301644,0.9657966713286714,0.9999998952198275,11,
CCCCC(C)OC(=O)CCC,"butanoic acid, 1-methylpentyl ester",0.0010633756932429603,0.8568575944055948,0.9999998104386079,11,
CCCCCCC(C)C(=O)OC,"octanoic acid, 2-methyl-, methyl ester",0.0009558900031438389,0.8473744195804203,0.9999991851143765,11,
CC1=C(C)c2c(C)ccc(C)c2C1,"2,3,4,7-tetramethylindene",0.0007304985741748739,1.0046527972027974,0.9999999139305233,11,
CC1=C(C)c2cc(C)cc(C)c2C1,"2,3,5,7-tetramethylindene",0.0007317888986522266,1.0041685454545455,0.9999998803019543,11,
C=C/C=C/c1c(C)cc(C)cc1C,"2-(1,3-butadienyl)-1,3,5-trimethylbenzene",0.000783107346477451,0.9016810489510494,0.9999998591047774,11,
CCC(C)C1=CCc2ccccc21,3-(1-methylpropyl)indene,0.000761232032372521,0.9714233286713294,0.9999999416609208,11,
CC1=C(C)C(C)(C)c2ccccc21,"indene, 1,1,2,3-tetramethyl-",0.0007715358827742497,0.9258068951048954,0.9999998934499891,11,
CC(C)CC1C=Cc2ccccc21,"indene, 1-isobutyl-",0.0007228813976564982,0.943012573426574,0.9999999610763092,11,
Cc1c(C)c(C)c2c(c1C)C=CC2,"indene, 4,5,6,7-tetramethyl-",0.0007176420037803585,1.0085815244755245,0.9999999417812624,11,
CCCCC1=Cc2ccccc2C1,2-butylindene,0.0007761611144691551,1.088389062937063,0.9999990271500528,11,
CCCCC1=CCc2ccccc21,3-butyl-1H-indene,0.0007489769250022745,0.9341712727272732,0.9999999230852478,11,
CCC1=C(CC)c2ccccc2C1,"2,3-diethylindene",0.000763856073706412,0.988264195804196,0.9999999173325432,11,
CCC1=C(C)c2ccc(C)cc2C1,"3,6-dimethyl-2-ethyl-1H-indene",0.0007475625262625846,0.9339846013986017,0.9999998620665203,11,
CCCCCCC(CC)C(=O)O,2-ethyl-octanoic acid,0.0008831423150381447,0.8335366293706294,0.9999988621264592,11,
CCCCCCCCOC(C)=O,octyl ethanoate,0.0012728871236015588,0.8452251608391612,0.9999935305888041,11,
CCCCCCCCCC(=O)O,decanoic acid,0.0008637904774119478,0.8841671888111892,0.9999990212405876,11,
CCCCCCCC(=O)OCC,ethyl octanoate,0.0010195621637931148,0.8494100419580422,0.9999929689652567,11,
CCCCCC(C)COC(C)=O,2-methylheptyl ethanoate,0.0009816063152890797,0.9066662097902102,0.9999996621452661,11,
CCCCCCC(C)OC(C)=O,"2-octanol, acetate",0.0010474733408290286,0.8446067272727278,0.9999999816987272,11,
CCOC(=O)C(CC)(CC)CC,"ethyl 2,2-diethylbutanoate",0.0009962749247113159,0.863433370629371,0.9999994801043514,11,
CCCCCC(=O)OC(C)CC,"hexanoic acid, 1-methylpropyl ester",0.0010246942077436533,0.8443938181818185,0.9999999745837934,11,
CC(C)CO[C@H]1C[C@@H](C)CCO1,cis-4-methyl-2-(2-methylpropoxy)tetrahydropyran,0.0009551041587441716,0.9479579720279722,0.9999997553835889,11,
CC[C@@H]1OCC[C@H](C(C)(C)C)O1,"cis-4-(1,1-dimethylethyl)-2-ethyl-1,3-dioxane",0.0009585905655927862,0.9587242377622379,0.9999996514827872,11,
CCC=C=CCCc1ccccc1,"(3,4-heptadienyl)benzene",0.0007624270620730575,0.8962685454545458,0.9999999866625463,11,
C=CC=C(C)CCc1ccccc1,"(3-methyl-3,5-hexadienyl)benzene",0.0007919391767719006,0.8966627132867134,0.9999998910002135,11,
CC(C)CC=C=Cc1ccccc1,"(5-methyl-1,2-hexadienyl)benzene",0.0007642150987059603,0.8798667552447554,0.9999999363960071,11,
CC(C)/C=C/C=C/c1ccccc1,"(5-methyl-1,3-hexadienyl)benzene",0.0007859911844443916,0.9107835384615389,0.9999998811873856,11,
CC1CCC=C(c2ccccc2)C1,(5-methyl-1-cyclohexenyl)benzene,0.0007635102198552971,0.9566616923076926,0.9999999379686907,11,
CC1=CC(C)(C)c2ccc(C)cc21,"1,1,3,5-tetramethyl-1H-indene",0.0007916918919283734,0.9077646713286716,0.999999671284954,11,
Cc1ccc2c(c1)C=CCC2(C)C,"1,2-dihydro-1,1,6-trimethylnaphthalene",0.0007602916788788449,0.9350027692307696,0.9999999632331704,11,
CC1=C(C)c2cccc(C)c2CC1,"1,2-dihydro-3,4,8-trimethylnaphthalene",0.0007368031823743651,0.9621116783216788,0.9999999246718454,11,
CC1=CC(C)c2c(C)ccc(C)c21,"1,3,4,7-tetramethylindene",0.0007669471858076623,0.9900558041958049,0.9999998883423407,11,
Cc1ccc(C)c(C2C=CCC2)c1,"1,4-dimethyl-2-(2-cyclopentenyl)benzene",0.0007517649281363267,0.9494242097902101,0.9999999644759807,11,
CCC(CC)OC(=O)CC(C)C,1-ethylpropyl 3-methylbutanoate,0.001017656517913075,0.9227929370629376,0.9999996079227705,11,
CCCC(C)OC(=O)C(C)(C)C,"1-methylbutyl 2,2-dimethylpropanoate",0.0009978518486707352,0.9268619020979024,0.9999996565086108,11,
C=C(C=CCCC)c1ccccc1,(1-methylene-2-hexenyl)benzene,0.000689945200578522,0.9332138741258742,0.9999981181867924,11,
CCC(CC)(CC)COC(C)=O,"2,2-diethylbutyl ethanoate",0.0009968608084814146,0.877076153846154,0.9999993546688407,11,
C1=C(Cc2ccccc2)CCCC1,(1-cyclohexen-1-ylmethyl)benzene,0.0007741684960889402,0.9484632867132867,0.9999996789444007,11,
CCCCC=C=Cc1ccccc1,"(1,2-heptadienyl)benzene",0.0007525664698543378,0.8991562237762241,0.9999998878006949,11,
CCCCC(C)(C)OCC1CO1,"((1,1-Dimethylpentyloxy)-methyl)oxirane",0.0009392924885998168,0.9848222377622381,0.9999995590530635,11,
CCOC(=O)CCC[C@@H](C)CC,(R)-ethyl 5-methylheptanoate,0.000980309025234383,0.8510933566433572,0.9999992800922329,11,
CCCC[C@@H](C)CC(=O)OCC,(S)-ethyl 3-methylheptanoate,0.0009803627932703288,0.8489428951048955,0.9999992871058389,11,
CCC(C)(C)OC(=O)C(C)(C)C,"1,1-dimethylpropyl 2,2-dimethylpropanoate",0.001026341333536024,0.920735412587413,0.9999995111994875,11,
CCC(C)C(=O)OC(C)(C)CC,"1,1-dimethylpropyl 2-methylbutanoate",0.0009952209695446434,0.9275720559440558,0.9999996374255563,11,
CCCCC(=O)OC(C)(C)CC,"1,1-dimethylpropyl pentanoate",0.0010071020415630323,0.9158737482517483,0.9999999118982987,11,
CCCCC(C)C(C)OC(C)=O,"1,2-dimethylhexyl ethanoate",0.0010152165456210282,0.8385786573426578,0.9999992042701918,11,
CC(C)CC(=O)OC(C)C(C)C,"1,2-dimethylpropyl 3-methylbutanoate",0.0010058791994378828,0.9260430209790212,0.9999997758106567,11,
CCCCC(=O)OC(C)C(C)C,"1,2-dimethylpropyl pentanoate",0.001017656517913075,0.9227929370629376,0.9999996079227705,11,
CCCCCCC1(C)OCCO1,"1,3-dioxolane, 2-hexyl-2-methyl-",0.0008749293445044669,0.9012507972027973,0.999999604392884,11,
CCCC(CC(C)C)OC(C)=O,1-(2-methylpropyl)butyl ethanoate,0.0010157856106738149,0.8611826293706298,0.99999931015094,11,
CCCCC(CCCC)OC=O,1-butylpentyl methanoate,0.000967266993341227,0.8537969930069929,0.9999990956655442,11,
CCC(CCC(C)C)OC(C)=O,1-ethyl-4-methylpentyl ethanoate,0.0010151792188359398,0.8387279720279723,0.9999992194898979,11,
CCC(C)=C=C(C)c1ccccc1,"(1,3-dimethyl-1,2-pentadienyl)benzene",0.0007552367307835054,0.9117069090909092,0.9999998926862003,11,
CC1(C)OCC(C(C)(C)C)CO1,"2,2-dimethyl-5-tert-butyl-1,3-dioxane",0.0009095165353809421,0.9208921818181822,0.9999997130039053,11,
CC(C)=C/C(C)=C/c1ccccc1,"(2,4-dimethyl-1,3-pentadienyl)benzene",0.0007517888050024706,0.8976210349650353,0.9999999605677155,11,
CCCCC1(C(C)C)OCCO1,"2-butyl-2-(1-methylethyl)-1,3-dioxolane",0.0009476764149895743,0.9130315944055946,0.9999994874913636,11,
CC(C)CCOC(=O)CC(C)C,isoamyl isovalerate,0.0009720384196788264,0.8405696223776226,0.9999997354757602,11,
CCC(C)(C)OC(=O)CC(C)C,"isovaleric acid, tert-pentyl ester",0.0010175859720062959,0.9226184475524477,0.9999994915327256,11,
CC(C)CC(=O)OCC(C)(C)C,neopentyl isovalerate,0.0010234945673884546,0.9215943916083917,0.999999574396538,11,
CCCCC(=O)OC(C)CCC,"pentanoic acid, 1-methylbutyl ester",0.0010686345902681585,0.8423981958041962,0.9999999761240723,11,
CCCCC(=O)OCC(C)(C)C,"pentanoic acid, 2,2-dimethylpropyl ester",0.0009979669002105405,0.9165835524475524,0.9999996546706763,11,
CCCCCOC(=O)C(C)(C)C,"pentyl 2,2-dimethylpropanoate",0.0009977712779779607,0.8931624055944059,0.9999996836454353,11,
CCCCCOC(=O)CCCC,pentyl pentanoate,0.0010022511243962464,0.8466714265734268,0.9999976634963916,11,
CC(C)C(C)C(C)C(C)C(=O)O,"2,3,4,5-tetramethylhexanoic acid",0.0008312573465436286,0.9203700139860145,0.9999996973728192,11,
CC1(C)COC(C(C)(C)C)OC1,"5,5-dimethyl-2-tert-butyl-1,3-dioxane",0.0009614562195367625,0.9426842657342659,0.9999998350670387,11,
