SMILES,prop,XGBoost,MLP,D-MPNN,Uni-Mol,consensus_mean,consensus_sd
CCCCOC(=O)OCCOCCOCC,tc,0.1929715424776077,0.1864642760652706,0.19809661560582068,0.19501411318778988,0.19313663683412224,0.004921854706325776
CCCCOC(=O)OCCOCCOCC,viscosity,4.819878760353262,6.635524985916629,5.285714556200436,4.610750782841118,5.3379672713278605,0.9098801927099858
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,beta,0.00073729266878214,0.0006975643650714,0.00068333468469796,0.00074970166897396,0.0007169733468813651,3.1582094494047044e-05
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,bp,346.38465576171876,355.2483473951622,352.7488106820134,312.0989562988281,341.6201925344306,20.031443994423892
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,cpsat,590.9823608398438,579.733839300115,608.8257880796372,571.219921875,587.690477523649,16.249360431115974
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,dc,6.528463745117188,6.409067052486715,4.93839244142711,6.618601989746094,6.123631307194276,0.7948060587330111
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,density,1.1767498254776,1.1950576860726805,1.182624921812267,1.1447412729263307,1.1747934265722195,0.021439309427855456
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,fom1,60.70060442746249,52.27076928772461,52.99767472476592,53.88102546737791,54.96251847683273,3.8816397812185177
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,fp,464.3257629394531,439.20711509034953,424.72790865491334,420.66083984375,437.2304066321165,19.73937443262816
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,mp,-18.79899682998657,-23.781644397577132,0.5231605794604721,7.526924514770508,-8.63263903333318,15.031160467401278
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,tc,0.18898315727710718,0.1898950568488414,0.21633107454478964,0.18995309770107266,0.19629059659295273,0.013367700459389857
CCCCOC(COC)(COC(=O)OCC)COC1CCOC1,viscosity,11.720908291157127,17.061740998959813,15.714828091934695,9.165315305057211,13.415698171777212,3.62940279479385
CCCCOCCOCCOC(=O)OCC,beta,0.00085281534120436,0.0008625144163802,0.00084048256236276,0.00085826317081222,0.000853518872689885,9.554554140202583e-06
CCCCOCCOCCOC(=O)OCC,bp,260.5558258056641,258.1853958527229,277.32919786437094,265.13971557617185,265.3025337747324,8.521581379753924
CCCCOCCOCCOC(=O)OCC,cpsat,461.119140625,462.0622159781018,462.9388092775277,464.511572265625,462.65793453656363,1.441946688088998
CCCCOCCOCCOC(=O)OCC,dc,4.441081094741821,4.021315634223376,5.075170875624494,6.021168041229248,4.889683911454735,0.8698600848935457
CCCCOCCOCCOC(=O)OCC,density,1.0682023286819458,1.0772371735690451,1.0614446038716356,1.0039806365966797,1.0527161856798264,0.033128228148173025
CCCCOCCOCCOC(=O)OCC,fom1,79.0755094289288,75.60045525976436,81.462520346145,82.86228827640441,79.75019332781065,3.177668074945504
CCCCOCCOCCOC(=O)OCC,fp,395.0069152832031,399.6057943026807,401.60246073188375,404.81532592773436,400.25762406137545,4.105932970732778
CCCCOCCOCCOC(=O)OCC,mp,-32.12409896850586,-35.499509309457395,-22.644333891543404,-35.14295349121094,-31.352723915179396,5.999798486112648
CCCCOCCOCCOC(=O)OCC,tc,0.19235634505748744,0.1867571639353678,0.19477742334128062,0.19341959059238428,0.19182763073163006,0.00352253625524596
CCCCOCCOCCOC(=O)OCC,viscosity,4.752646579736714,6.407918880871128,4.699894324550317,3.6598570952589364,4.880079220104274,1.1360665675025508
CCCCOCCOCCOC(C)COCC,beta,0.00085295694880182,0.00082920506732346,0.0008408531553364201,0.0008400017744861,0.00084075423648695,9.710226228190065e-06
CCCCOCCOCCOC(C)COCC,bp,332.6908752441406,336.04610019068843,316.70965695206905,285.6828308105469,317.78236579936123,23.002597668895284
CCCCOCCOCCOC(C)COCC,cpsat,515.3888671875,517.9385741003465,513.7979550634543,524.0347290039062,517.7900313388018,4.498910095799415
CCCCOCCOCCOC(C)COCC,dc,4.99496808052063,5.7223861115412005,4.971845804462615,6.274481391906738,5.490920347107796,0.6279467447128514
CCCCOCCOCCOC(C)COCC,density,1.0092196226119996,1.0054639945378638,0.983413033961274,1.0108211040496826,1.0022294387902049,0.012743610469098155
CCCCOCCOCCOC(C)COCC,fom1,79.45805954417463,76.44472527765811,76.8992255691549,74.03740759580162,76.70985449669732,2.2211677354459933
CCCCOCCOCCOC(C)COCC,fp,386.31080932617186,384.35651763605944,391.7977045393419,406.51698608398436,392.24550439638944,10.022182595829712
CCCCOCCOCCOC(C)COCC,mp,-24.264970779418945,-25.67863723488744,-18.14266980918978,-23.474088668823242,-22.89009162307985,3.293698314058902
CCCCOCCOCCOC(C)COCC,tc,0.18653820157051082,0.19494565262075256,0.1915370937534643,0.1966340839862823,0.1924137579827525,0.004453925061424323
CCCCOCCOCCOC(C)COCC,viscosity,5.285834064428419,5.786950941097802,4.932227048676629,6.089075474624334,5.523521882206796,0.5149015484680214
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,beta,0.00073876164387908,0.00070984782903476,0.0006794067757668199,0.00074839650187636,0.0007191031876392551,3.112351704189133e-05
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,bp,350.8633239746094,352.4416638589664,342.4187386183034,318.1976745605469,340.9803502531065,15.813013121616711
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,cpsat,592.8141357421875,570.1220800164452,607.4313589426862,579.5435791015625,587.4777884507204,16.235700077759006
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,dc,6.4697850227355955,6.253211866907047,5.3085646423192525,7.217882442474365,6.312360993609065,0.7865233951497977
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,density,1.1737173557281495,1.1988707620455437,1.212546987622399,1.1637085199356079,1.187210906332925,0.02245222575928988
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,fom1,61.01313942284586,52.88124815627579,53.232085898058095,53.91540860950926,55.260470521672254,3.8590773629370116
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,fp,459.7013671875,438.6553714810004,429.8876773826728,421.57859497070314,437.45575275546906,16.387661524410245
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,mp,-39.45610466003418,-30.22035224360244,28.924151525110556,19.026797485351562,-5.431376973293625,34.40290697679978
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,tc,0.19008042514324183,0.18842394013430963,0.21945897717577312,0.1946231991052627,0.19814663538964683,0.014447895653302416
CCCOC(=O)OC(COCC)(COCC)COC1CCOC1,viscosity,11.28485356388326,17.40215164909592,15.70899912477185,9.671707546813057,13.516927971141023,3.6362991828472073
CCCOC(=O)OCCCCOC1COCC1OCCC,beta,0.00075198354898014,0.00072383432459994,0.0007125079234372399,0.000729147857055,0.00072936841351808,1.6597140948977903e-05
CCCOC(=O)OCCCCOC1COCC1OCCC,bp,324.19219360351565,326.9196638600866,345.4885799482022,335.4709899902344,333.0178568505097,9.602379675169477
CCCOC(=O)OCCCCOC1COCC1OCCC,cpsat,578.896923828125,554.1490157441871,576.3042240414898,570.0700439453125,569.8550518897786,11.106650598964455
CCCOC(=O)OCCCCOC1COCC1OCCC,dc,5.690318202972412,5.760456421629824,4.954205066710457,6.410090065002441,5.703767439078783,0.5955753309914268
CCCOC(=O)OCCCCOC1COCC1OCCC,density,1.1179818868637086,1.1953695584213717,1.205644832919664,1.156701636314392,1.168924478629784,0.03996778783999979
CCCOC(=O)OCCCCOC1COCC1OCCC,fom1,69.19411690147858,62.24123186503535,62.2513375810603,64.82637970017238,64.62826651193664,3.2779040133891106
CCCOC(=O)OCCCCOC1COCC1OCCC,fp,431.7835388183594,433.57528050900953,415.05800625684094,437.3483825683594,429.44130203814234,9.865376681031751
CCCOC(=O)OCCCCOC1COCC1OCCC,mp,-38.22970428466797,-13.884881142110663,-18.69587902181113,14.239312410354614,-14.142788009558785,21.65271586974944
CCCOC(=O)OCCCCOC1COCC1OCCC,tc,0.19836618304252623,0.1904833768391237,0.21209097109344052,0.20102737247943875,0.20049197586363232,0.008935218509340655
CCCOC(=O)OCCCCOC1COCC1OCCC,viscosity,8.870774226985954,13.550286423357184,13.220027876872056,6.977252223795214,10.6545851877526,3.2491712332325204
CCCOC(=O)OCCOCCOCC,beta,0.0008649601484648402,0.0008853945877879399,0.0008686586226250599,0.0008574288105591601,0.00086911054235925,1.1818953623985697e-05
CCCOC(=O)OCCOCCOCC,bp,249.18033752441406,247.65029768084383,264.8345924556168,272.38543090820315,258.51266464226944,12.076199189393614
CCCOC(=O)OCCOCCOCC,cpsat,441.71210327148435,432.24503746738935,433.87114225679306,440.92267456054685,437.1877393890534,4.825271256625319
CCCOC(=O)OCCOCCOCC,dc,4.97282338142395,4.518735986858343,5.344323114651887,6.631304931640625,5.366796853643701,0.9080947231886783
CCCOC(=O)OCCOCCOCC,density,1.079764986038208,1.0933769677620064,1.1192014637708998,1.069913101196289,1.0905641296918507,0.02137830241733035
CCCOC(=O)OCCOCCOCC,fom1,83.97350668565164,81.05339406746573,85.7968157289657,84.78560598905469,83.90233061778444,2.040486438602239
CCCOC(=O)OCCOCCOCC,fp,383.9607360839844,394.14792688126596,396.71397841599,402.8893615722656,394.4280007383765,7.883789101997914
CCCOC(=O)OCCOCCOCC,mp,-37.31897048950195,-31.318496542247566,-13.099888818248818,-25.575967025756835,-26.82833071893879,10.332047937641278
