SMILES,BP-Measured,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
C[C@@H]1CCCC[C@@H]1CC,153.85,2.4100462962962963,1.017361111111111,2.4100462962962963,1.017361111111111,0.5057598180238901,126.243,108.09899999999998,126.14085057599999,54,-0.039109932479560704,-0.06510816471695177,0.06510816471695177,0.039109932479560704,1.2222222222222223,1.8888888888888888,2.3333333333333335,14.237391822507872,9.790643745118842,2.17937618544447,-2.2674037671925316,2.3066189889688693,-2.1465075007232683,4.697581920546986,0.24928671315499448,2.29725588417896,76.10749561002055,6.69023444431199,6.69023444431199,6.69023444431199,4.342535255101096,4.342535255101096,4.342535255101096,3.4300688804185935,3.4300688804185935,2.813496152738635,2.813496152738635,1.9995522370737209,1.9995522370737209,0.0,130.65102508867633,7.111111111111111,3.239669421487603,1.7041420118343196,58.65295678947317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,11.835812092322787,0.0,0.0,0.0,0.0,11.835812092322787,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,32.10410811463005,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,2.0717592592592586,0.0,7.358981481481481,4.735925925925926,0.0,1.0,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,3.2227000000000023,41.413000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1(C)CCCCC1,152.2,2.4366666666666665,0.7204861111111112,2.4366666666666665,0.7204861111111112,0.505051986880901,126.243,108.09899999999998,126.14085057599999,54,-0.03284521415968968,-0.06486303799372975,0.06486303799372975,0.03284521415968968,1.1111111111111112,1.6666666666666667,2.0,14.28813085780801,9.739863417595599,2.2319413580768677,-2.3163788066889306,2.3748775966639295,-2.1776235812476354,4.757111374966396,0.20780286794504768,2.3658119010911727,78.03910001730776,6.7426406871192865,6.742640687119286,6.742640687119286,4.267766952966369,4.267766952966369,4.267766952966369,3.7248737341529154,3.7248737341529154,2.9142135623730945,2.9142135623730945,1.758883476483184,1.758883476483184,0.0,121.73816552599693,7.111111111111111,2.7222222222222223,1.7041420118343196,58.6529567894732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108529,18.2566337152488,0.0,0.0,0.0,0.0,5.41499046939678,52.37240413693732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,52.37240413693732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41499046939678,38.524929737556064,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.7204861111111112,0.0,0.0,8.768125,4.761388888888889,0.0,1.0,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,3.3668000000000022,41.483000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CC(=O)CC,191.0,10.596207482993197,-0.42189814814814786,10.596207482993197,0.07087962962962924,0.4349568888728785,144.17,132.07399999999998,144.078644244,58,0.3127952954739605,-0.4656468181123639,0.4656468181123639,0.3127952954739605,1.3,1.9,2.3,16.532156831054746,10.222479387696142,2.0604700965942344,-1.9728832339964417,1.9078838847118325,-2.092848205958523,5.947759564377345,-0.1450128943369321,3.4720657581481276,128.81290899230692,7.983127663125442,6.346065214951231,6.346065214951231,4.701907262607799,3.375921304443524,3.375921304443524,1.8740263903050893,1.8740263903050893,1.0411691232557674,1.0411691232557674,0.4980063117376723,0.4980063117376723,-0.8600000000000001,133.50932524176955,9.14,4.967392039224512,4.062432372063822,60.3654931438036,4.736862953800049,12.204066569290948,0.0,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.4208216229260096,6.606881964512918,14.325937321943691,11.75255023431679,0.0,26.689117645233267,6.606881964512918,0.0,0.0,0.0,0.0,0.0,18.359432198829705,14.325937321943691,0.0,26.689117645233267,0.0,0.0,43.370000000000005,5.969305287951849,9.589074368143644,12.204066569290948,13.027703587438928,0.0,0.0,13.847474399381248,0.0,4.736862953800049,0.0,4.554583333333333,21.165513038548752,0.0,0.0,-0.4927777777777771,0.0,0.32257369614512443,3.7834410430839003,0.0,0.7142857142857143,10,0,3,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0.9187000000000001,36.547999999999995,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
CC=CCCC=CC,124.5,2.1805555555555554,1.1813888888888888,2.1805555555555554,1.1813888888888888,0.3868254082729406,110.19999999999999,96.08799999999998,110.109550448,46,-0.03160956328414149,-0.09165305076581673,0.09165305076581673,0.03160956328414149,0.875,1.25,1.5,13.767076685093908,10.259528275990581,1.7001649630030322,-1.808361630056373,1.9048187213239232,-1.6027821576412087,4.834448226033394,1.046361420746637,2.9339475721323542,66.03910001730776,6.242640687119286,5.723614639131599,5.723614639131599,3.914213562373095,3.1378637859736447,3.1378637859736447,1.7154214566473245,1.7154214566473245,0.9714045207910318,0.9714045207910318,0.5257834230632087,0.5257834230632087,-0.52,61.499612265106904,7.4799999999999995,6.48,5.48,51.914639764237286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.304080427335524,26.689117645233267,0.0,0.0,0.0,0.0,0.0,26.689117645233267,0.0,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,24.304080427335524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,0.0,0.0,38.15155482671677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.897499999999999,4.1025,0.0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2.918800000000002,38.862,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCCCOCC(C)O,171.5,8.726697845804988,-0.3177258125472413,8.726697845804988,0.3177258125472413,0.5691411711335806,132.203,116.07499999999997,132.115029752,56,0.07451271252800169,-0.39101902353209184,0.39101902353209184,0.07451271252800169,1.5555555555555556,2.2222222222222223,2.6666666666666665,16.485233635114124,10.350580872490534,1.9215550098368595,-2.0338749697708396,1.885564783911408,-2.101197583278648,4.404586422683318,0.04503936698387303,2.746690906857495,52.87784055857758,7.112884175122364,6.2612392798996375,6.2612392798996375,4.270055610029662,3.528254499776823,3.528254499776823,2.277489713769883,2.277489713769883,1.0012819213025042,1.0012819213025042,0.5002887311139365,0.5002887311139365,-0.08,84.62711413110172,8.92,6.046262626262625,7.920000000000001,56.83668269591209,9.843390348640755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,13.344558822616634,6.606881964512918,12.71084835226122,9.843390348640755,0.0,0.0,32.79308403298157,13.213763929025836,0.0,0.0,0.0,0.0,0.0,24.424257711614842,4.736862953800049,0.0,26.689117645233267,0.0,0.0,29.46,0.0,0.0,6.103966387748303,6.606881964512918,19.448525210364938,0.0,6.923737199690624,0.0,6.923737199690624,9.843390348640755,5.085462962962962,0.0,8.726697845804988,0.0,0.0,0.0,1.9248630007558578,5.096309523809524,0.0,1.0,9,1,2,0,0,0,0,0,0,2,1,2,5,0,0,0,0,1.1839,37.407799999999995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
CCCCCCC(=O)OCCCCCCCC,290.0,11.319164733424744,-0.0049432844125303355,11.319164733424744,0.0049432844125303355,0.36065750355048304,242.4029999999999,212.16299999999995,242.2245802,102,0.3052775155068298,-0.4656750045271231,0.4656750045271231,0.3052775155068298,0.7647058823529411,1.2941176470588236,1.9411764705882353,16.532356831036793,10.124391958836146,2.011968205468464,-2.0426555817740164,2.0629453104000435,-2.050659825215706,5.686908588885712,-0.14343767870857446,3.1074416791232813,166.30475487798424,12.769738424614747,11.8017779551663,11.8017779551663,8.308060412490446,7.464690378025045,7.464690378025045,4.798897305203673,4.798897305203673,2.9953948993433324,2.9953948993433324,1.8366794387126955,1.8366794387126955,-0.53,5397.379730880087,16.469999999999995,13.534641241111824,13.405667484474463,107.12350795893272,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,65.21404738278933,12.841643245852019,6.4208216229260096,6.606881964512918,9.53140013787187,5.969305287951849,0.0,84.47651225156737,6.606881964512918,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,84.47651225156737,0.0,0.0,26.3,0.0,4.794537184071822,5.969305287951849,13.027703587438928,19.26246486877803,44.94575136048208,0.0,0.0,13.847474399381248,4.736862953800049,5.189838671579743,11.319164733424744,0.0,0.0,-0.0049432844125303355,0.0,12.638876819939576,5.023729726135133,0.0,0.9333333333333333,17,0,2,0,0,0,0,0,0,2,0,2,12,0,0,0,0,4.860500000000005,73.09400000000007,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
CC(C)C(O)C(C)(C)C,150.5,9.462962962962962,-0.1828703703703709,9.462962962962962,0.03587962962962976,0.5756648640661365,130.23099999999997,112.08699999999997,130.135765196,56,0.06108628038231553,-0.39231689673613784,0.39231689673613784,0.06108628038231553,1.1111111111111112,1.4444444444444444,1.4444444444444444,16.268908387413806,9.828437381929561,2.2377242794337864,-2.2821390100214036,2.2368001413465306,-2.301721841646814,4.74097516528673,0.02450111750118105,3.877604668586773,79.05865002596163,7.6547005383792515,7.101914133879209,7.101914133879209,3.8540592754970238,3.5349078960545595,3.5349078960545595,4.054879649680965,4.054879649680965,1.518774064954047,1.518774064954047,1.0000000000000002,1.0000000000000002,-0.04,50.070310617666195,8.960000000000003,2.695685283162381,2.8502759632909154,58.088079580801804,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.61868599845312,11.332896515558172,0.0,6.103966387748303,5.106527394840706,0.0,11.332896515558172,40.72265238620142,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,11.332896515558172,34.61868599845312,0.0,0.0,20.23,0.0,5.106527394840706,11.518956857145081,5.917906046161393,0.0,0.0,0.0,13.847474399381248,20.771211599071872,0.0,0.0,0.0,9.462962962962962,0.03587962962962976,0.3657407407407407,0.0,-0.1828703703703709,10.234953703703704,0.0,1.0,9,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2.0494,40.299800000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(CC)C(C)(C)CC,170.0,2.357638888888889,0.4878472222222221,2.357638888888889,0.4878472222222221,0.561048174341455,142.286,120.10999999999997,142.172150704,62,-0.030564898222475996,-0.0648530299238003,0.0648530299238003,0.030564898222475996,0.7,0.9,1.0,14.377950164309542,9.650022506975416,2.3260773144794156,-2.4019238632380286,2.4266786463320473,-2.304651848220082,4.828554331467661,0.09977869045026805,4.2817567617094126,84.60593781761291,8.414213562373096,8.414213562373096,8.414213562373096,4.371320343559643,4.371320343559642,4.371320343559642,4.474873734152917,4.474873734152917,3.599873734152917,3.599873734152917,0.9571067811865475,0.9571067811865475,0.0,99.45609516759244,10.0,2.938775510204082,1.7422222222222221,66.02373005739902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38406644399576,10.82998093879356,0.0,0.0,0.0,0.0,10.82998093879356,54.38406644399576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,54.38406644399576,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,0.0,12.841643245852019,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,0.9756944444444443,0.0,0.0,2.5433333333333334,13.980972222222222,0.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3.858800000000003,48.14400000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC(Cc1ccccc1)c1ccccc1,290.0,2.2644907407407406,0.6422222222222221,2.2644907407407406,0.6422222222222221,0.700283096678044,210.32,192.17599999999996,210.140850576,82,-0.012411112296092541,-0.0647878640168703,0.0647878640168703,0.012411112296092541,0.8125,1.375,1.9375,14.132005292736043,9.899254912474301,2.0855238540937346,-2.147573269165692,2.231141889231669,-2.008280059861916,5.2353826485456025,0.6601570592054753,2.129412813255698,402.5681482751901,11.217332181807452,9.765066523458982,9.765066523458982,7.898178147766923,5.987199092348279,5.987199092348279,4.2055780229309185,4.2055780229309185,3.0887028544160007,3.0887028544160007,2.1217065351935065,2.1217065351935065,-1.5599999999999996,6971.182472083917,10.941355741093721,5.503608189808466,2.725649615210503,97.94826578314745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.58740788430673,29.8864522754074,0.0,0.0,0.0,0.0,0.0,25.683286491704035,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,30.389367852172015,60.6636706846161,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,17.54772460632,0.0,0.0,67.58740788430673,0.0,0.0,0.0,0.0,2.8815334467120186,0.6422222222222221,21.544828042328042,2.333592214663643,2.2644907407407406,0.0,0.25,16,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,2,4.422900000000004,69.62000000000005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CCC(CC=1)C(C)=O,171.0,10.876207482993198,0.32287037037037014,10.876207482993198,0.32287037037037014,0.5080838937951268,138.20999999999998,124.09799999999997,138.104465068,56,0.132725890069976,-0.29970416763032476,0.29970416763032476,0.132725890069976,1.7,2.4,2.8,16.1379102049374,9.878187514091342,2.1521280775376512,-2.162811552364238,2.2268886985886747,-2.124076707615366,5.781347629321966,-0.12044183766536118,2.495412226862891,167.5670797313873,7.560477932315068,6.684269172402757,6.684269172402757,4.698377302757663,3.8597726764064206,3.8597726764064206,3.1324280457254567,3.1324280457254567,2.212882443846201,2.212882443846201,1.3344851066989478,1.3344851066989478,-0.5900000000000001,180.91251467537336,7.516269925611053,2.9983950259759062,1.693077005206639,62.12487585733269,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,11.64912463690315,33.10993926815928,5.917906046161393,0.0,4.794537184071822,5.783244946364939,5.917906046161393,33.10993926815928,0.0,11.64912463690315,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,5.917906046161393,33.10993926815928,11.64912463690315,0.0,17.07,0.0,4.794537184071822,0.0,11.701150992526333,19.26246486877803,5.573104530069267,6.923737199690624,0.0,12.999757306524504,0.0,0.0,10.876207482993198,0.0,1.4421296296296298,0.6735648148148148,0.0,5.34587962962963,3.8288851095993954,0.0,0.6666666666666666,10,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2.3218000000000005,41.77900000000002,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
OC(=O)CC1CCCCC1,245.0,10.267522675736961,-0.6324999999999996,10.267522675736961,0.38888888888888884,0.640209249383152,142.19799999999998,128.08599999999998,142.099379688,58,0.30312190287821383,-0.4812228089357561,0.4812228089357561,0.30312190287821383,1.3,1.9,2.4,16.36522041714564,9.87046775986744,2.1514999526504113,-2.1845662398833903,2.2530115972929985,-2.1049124290352745,5.664956463993954,-0.13785902422327947,2.1919163912003334,114.42599881712918,7.397341225498538,6.175452842272733,6.175452842272733,4.787693700234704,4.006029204966773,4.006029204966773,3.101898533209169,3.101898533209169,2.188040432237263,2.188040432237263,1.6382143866817513,1.6382143866817513,-0.53,195.6254620163014,7.575596620908132,3.5925082832361293,2.3768530239607673,61.24377052731636,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.26246486877803,18.75954929201341,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,5.917906046161393,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,38.524929737556064,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,12.338727669087403,12.841643245852019,19.26246486877803,0.0,0.0,0.0,5.106527394840706,0.0,10.267522675736961,8.465725623582767,0.0,-0.15449074074074054,0.0,6.421242441421013,0.0,0.0,0.875,10,1,2,1,0,1,0,0,0,1,1,2,2,1,0,1,1,2.0414000000000003,38.8278,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1cccc2ccccc21,280.5,5.51912037037037,0.7162773998488285,5.51912037037037,0.7162773998488285,0.6753183566001416,172.22699999999998,160.13099999999997,172.088815004,66,0.12659183403554014,-0.4932356776807762,0.4932356776807762,0.12659183403554014,1.0,1.7692307692307692,2.6153846153846154,16.476365162079983,10.112256973878187,1.9785326452419782,-2.0563222236020517,2.2418822357317474,-1.9104523136739198,5.876239562533,0.3441245100652375,2.6138711904545664,401.28971348226935,9.096011838247808,7.6568069559777925,7.6568069559777925,6.41501490017253,4.521273266059211,4.521273266059211,2.9102973437159356,2.9102973437159356,2.049472065343796,2.049472065343796,1.4770570442430475,1.4770570442430475,-1.5,1449.6657993930446,8.1144,3.4807162534435263,1.4985185185185186,77.95649710953226,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,18.37632848261703,5.386224214464796,6.606881964512918,4.736862953800049,10.772448428929591,0.0,6.923737199690624,6.606881964512918,42.46456947923127,5.749511833283905,4.736862953800049,0.0,5.749511833283905,6.606881964512918,0.0,0.0,6.923737199690624,42.46456947923127,10.772448428929591,9.23,0.0,0.0,0.0,6.606881964512918,5.749511833283905,10.772448428929591,0.0,31.18920547353706,18.19910120538483,4.736862953800049,5.51912037037037,0.0,2.416944444444445,0.0,0.972777777777778,14.373120748299321,0.0,2.718036659108088,0.0,0.16666666666666666,13,0,1,0,0,0,2,0,2,1,0,1,2,0,0,0,2,3.238500000000002,55.11700000000003,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Cc1ccc(cc1)C(=O)CC,236.0,11.124726001511716,0.21296296296296324,11.124726001511716,0.21296296296296324,0.5889868321787458,148.20499999999998,136.10899999999998,148.088815004,58,0.16209735711500647,-0.2942077418434354,0.2942077418434354,0.16209735711500647,1.2727272727272727,1.8181818181818181,2.272727272727273,16.137985807519748,10.079094331885727,1.9938778801261456,-1.9629728337367724,2.0460663806472232,-1.9463645229588045,5.952859046530614,0.09879373509954577,2.8953480359887576,246.0802166350175,8.267584713501616,6.924756148408914,6.924756148408914,5.236382105218448,3.8361515220576714,3.8361515220576714,2.642755129587722,2.642755129587722,1.69465638415015,1.69465638415015,0.9435778580146532,0.9435778580146532,-1.11,335.4793897870248,7.991112234580385,3.3308105585183703,1.9034909190792926,67.05269367712715,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,36.75265696523406,6.923737199690624,11.984273114623004,0.0,4.794537184071822,5.783244946364939,0.0,20.268296022307258,0.0,35.392371257240434,0.0,0.0,0.0,0.0,5.783244946364939,0.0,6.923737199690624,29.265998990082448,24.26546827384644,0.0,17.07,0.0,4.794537184071822,5.783244946364939,6.4208216229260096,5.563451491696996,5.563451491696996,0.0,38.112942673227685,0.0,0.0,0.0,11.124726001511716,0.0,2.009956538170824,0.21296296296296324,7.674722222222222,0.586369992441421,3.891262282690854,0.0,0.3,11,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.587720000000001,45.80050000000003,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
CC(C)(C)C(C)(O)CCC,170.0,9.850972222222222,-0.5121527777777777,9.850972222222222,0.002986111111111134,0.6312508192225249,144.25799999999998,124.09799999999997,144.15141526,62,0.06672312605016092,-0.38963636359142434,0.38963636359142434,0.06672312605016092,1.1,1.5,1.6,16.284506742027638,9.752407136245592,2.3318249154982595,-2.3650468370871756,2.3268898037711265,-2.3881837286387078,4.847639998800019,-0.048324200419215244,4.1017837525479806,97.7861187491788,8.414213562373096,7.861427157873054,7.861427157873054,4.310660171779822,4.034266969529801,4.034266969529801,4.273854165523298,4.273854165523298,2.352543681389869,2.352543681389869,0.8618033988749892,0.8618033988749892,-0.04,75.82549647171983,9.96,2.9131530939811667,2.295733882030179,64.45302169519842,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11577042168851,18.759549292013414,0.0,5.601050810983688,5.106527394840706,0.0,5.41499046939678,53.061380055288836,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,5.41499046939678,47.46032924430514,0.0,0.0,20.23,5.601050810983688,5.106527394840706,5.41499046939678,0.0,12.841643245852019,0.0,0.0,6.923737199690624,27.694948798762496,0.0,0.0,0.0,9.850972222222222,-0.5091666666666665,0.0,0.0,1.9313194444444446,10.226875,0.0,1.0,10,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,2.5836000000000006,44.98680000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC(O)CO,206.0,8.607916666666666,-0.4953703703703707,8.607916666666666,0.10333333333333328,0.5343568186867893,104.14899999999999,92.05299999999998,104.083729624,44,0.07703859223672839,-0.39368863498661893,0.39368863498661893,0.07703859223672839,1.5714285714285714,2.142857142857143,2.2857142857142856,16.315917235248545,10.214646552970766,1.954509517836684,-2.005501173741324,1.9170016376023282,-2.096506805332156,4.475998041761736,0.08771649375592469,2.8318199660707846,37.06139398862029,5.698670612749268,4.593097803749185,4.593097803749185,3.308060412490447,2.5980300178782727,2.5980300178782727,1.6250728266947916,1.6250728266947916,0.832647827666678,0.832647827666678,0.42451068302303974,0.42451068302303974,-0.08,31.916635235956914,6.92,4.088918918918919,3.758059356203318,43.787486989808,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,0.0,12.71084835226122,10.213054789681411,0.0,0.0,25.869346833290948,6.606881964512918,0.0,0.0,0.0,0.0,0.0,22.92390314194263,0.0,0.0,19.765380445542643,0.0,0.0,40.46,6.103966387748303,0.0,6.606881964512918,6.4208216229260096,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,10.213054789681411,0.0,0.0,16.823796296296294,0.0,0.0,0.0,1.141759259259259,1.8677777777777778,0.0,1.0,7,2,2,0,0,0,0,0,0,2,2,2,3,0,0,0,0,0.13970000000000005,28.000599999999988,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
