SMILES,DC_exp,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,2.1,2.318524557393114,2.318524557393114,1.041920542130228,1.041920542130228,0.11223555605527066,11.612903225806452,436.8530000000004,372.3410000000002,436.50080204799997,188,0,-0.04142857886077629,-0.06538238322279266,0.06538238322279266,0.04142857886077629,0.25806451612903225,0.45161290322580644,0.6774193548387096,14.145388871582696,9.891074815452741,2.0850151230828833,-2.1691446378305437,2.246726134730506,-2.01475432291389,4.621289147260084,0.36483711440032524,2.7810344680088797,3.8248926060717663,246.86456071487643,22.669233361226404,22.669233361226404,22.669233361226404,15.346065214951233,15.346065214951231,15.346065214951231,10.656672010027624,10.656672010027624,7.397777478867205,7.397777478867205,5.133701237018428,5.133701237018428,0.0,5595257.801358977,31.0,28.033333333333335,26.133333333333333,199.68751445972788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.13339541807423,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,194.13339541807423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,194.13339541807423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,173.36218381900233,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,1.041920542130228,0.0,39.83583911902376,6.955573672179342,0.0,1.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,28.033333333333335,0,12.19499999999998,145.1709999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
CCCCCCCCCCCC,2.03,2.279016096988229,2.279016096988229,1.3708677685950414,1.3708677685950414,0.4304643040524984,10.5,170.33999999999997,144.13199999999998,170.203450832,74,0,-0.05330597417108836,-0.06538238322279266,0.06538238322279266,0.05330597417108836,0.4166666666666667,0.6666666666666666,0.9166666666666666,13.960404810851868,10.070058248782752,1.8956419942770448,-1.9946923570827901,2.093504810851857,-1.79684175121725,4.452404810851858,0.562058248782749,2.0983909613162415,2.72724281291869,56.43856189774725,9.071067811865477,9.071067811865477,9.071067811865477,5.914213562373096,5.914213562373094,5.914213562373094,3.828427124746189,3.828427124746189,2.457106781186547,2.457106781186547,1.5606601717798205,1.5606601717798205,0.0,488.92509398668426,12.0,11.0,10.0,78.75361428619225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.20821622926012,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.441967806023545,4.558032193976458,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11.0,0,4.9272000000000045,57.51800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CCCCCCCCCCCC(=O)OC,3.67,10.796679532353753,10.796679532353753,0.07134648618910844,-0.07134648618910844,0.40438545208052856,10.266666666666667,214.34899999999996,188.14099999999996,214.193280072,90,0,0.3050018388563536,-0.46899542782059145,0.46899542782059145,0.3050018388563536,0.8666666666666667,1.3333333333333333,1.8,16.52294466856274,10.066991689251159,1.9823585281365934,-2.00973676454825,2.099681328945116,-1.985212611069155,5.684584679440194,-0.14024987165429587,2.2622509420370793,2.954539891476961,143.47137920080513,11.355524862241651,10.387564392793204,10.387564392793204,7.308060412490448,6.377156752707547,6.377156752707547,4.154559737906267,4.154559737906267,2.712125131752582,2.712125131752582,1.6820598116931929,1.6820598116931929,-0.53,2031.5013459492973,14.47,11.544239049740165,11.396238369038379,94.39362373013951,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,58.29031018309871,6.4208216229260096,6.4208216229260096,7.109797541277533,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,71.13195342895074,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,71.13195342895074,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.9693052879518484,6.4208216229260096,6.4208216229260096,58.47637052468562,0.0,0.0,11.660600153490673,0.0,4.58327346093122,0.0,10.796679532353753,0.0,0.0,-0.07134648618910844,0.0,12.160762405655706,2.2428693733415055,1.4544283805735896,0.9230769230769231,15,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,10,0,0,0,0,0,11.136342603316013,0,4.080300000000003,63.860000000000056,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
CCCCCCCCCCCC(=O)Oc1ccccc1,3.315,11.597331459791397,11.597331459791397,0.11190204174466412,-0.11190204174466412,0.3023245649136244,10.45,276.41999999999996,248.19599999999994,276.208930136,112,0,0.31067773795724546,-0.4265307628217538,0.4265307628217538,0.31067773795724546,0.85,1.4,2.0,16.535522625382576,10.066721042756667,2.0329394008760286,-2.0391358438994955,2.1249410395383244,-2.0671912095047404,5.716875912508261,-0.13403768350052295,2.4641308631054453,1.9205417581220963,345.6956718031832,14.468409037364017,12.774315738741334,12.774315738741334,9.82569850269549,8.083716209998574,8.083716209998574,5.365550194875444,5.365550194875444,3.4593459768048973,3.4593459768048973,2.2510112407145657,2.2510112407145657,-1.31,33108.06227668476,16.74350454788657,11.511171515999143,8.73339533486759,123.08577582180696,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,76.48941138848356,18.55355575984923,6.4208216229260096,0.0,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,71.13195342895074,0.0,30.33183534230805,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,5.9693052879518484,4.794537184071822,0.0,71.13195342895074,30.33183534230805,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.9693052879518484,12.170333456209914,12.841643245852019,44.94575136048208,0.0,30.33183534230805,6.923737199690624,4.736862953800049,5.247440127597887,0.0,11.597331459791397,0.0,0.0,0.534786985088004,9.294207461730382,11.914997245512051,2.2445700536136144,0.0,0.6111111111111112,20,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,11,0,0,0,0,0,9.6368676314817,1,5.5129000000000055,83.92100000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
CCCCCCCCCCCC(CCCCCCCCCCC)CCCCCCCCCCC,2.1,2.319166021508604,2.319166021508604,1.0404283474562153,1.0404283474562153,0.08999026359870167,11.647058823529411,478.93400000000054,408.37400000000025,478.54775224,206,0,-0.04142857886077629,-0.06538238322279266,0.06538238322279266,0.04142857886077629,0.23529411764705882,0.4117647058823529,0.6176470588235294,14.146186648144518,9.890946451367086,2.085779468984773,-2.1692810044822344,2.247936265547746,-2.014814631355973,4.622268613027234,0.3647476099630739,2.8476596314188494,3.8487191788561286,280.62624935385975,24.790553704786042,24.790553704786042,24.790553704786042,16.84606521495123,16.846065214951228,16.846065214951228,11.717332181807443,11.717332181807443,8.147777478867205,8.147777478867205,5.664031322908339,5.664031322908339,0.0,24269167.81812862,34.0,31.03030303030303,28.238751147842056,218.7823408029177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.39586028685227,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,213.39586028685227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,213.39586028685227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,192.62464868778036,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,1.0404283474562153,0.0,44.3354069213513,6.9574980645258115,0.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,31.03030303030303,0,13.365299999999975,159.02199999999974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
CCCCCCCCCCCCC,2.04,2.2824883192104513,2.2824883192104513,1.3715277777777777,1.3715277777777777,0.4031688486987215,10.615384615384615,184.36699999999996,156.14299999999997,184.219100896,80,0,-0.05330597279962309,-0.06538238322279266,0.06538238322279266,0.05330597279962309,0.38461538461538464,0.6153846153846154,0.8461538461538461,13.969196848024,10.062095838697546,1.9045171999679067,-2.0025691854602408,2.102296848023993,-1.8048041613024484,4.461196848023993,0.554095838697551,2.1557102724831183,2.7581498184332935,66.10749561002055,9.778174593052025,9.778174593052025,9.778174593052025,6.414213562373096,6.414213562373094,6.414213562373094,4.181980515339462,4.181980515339462,2.707106781186547,2.707106781186547,1.7374368670764573,1.7374368670764573,0.0,812.7027727261355,13.0,12.0,12.0,85.11855640058886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.47651225156737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.47651225156737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.47651225156737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.62903785218613,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.935023361579095,4.5649766384209025,0.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12.0,0,5.317300000000005,62.13500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CCCCCCCCCCCCC(=O)OC,3.56,10.825148316317044,10.825148316317044,0.06984665055465755,-0.06984665055465755,0.3850425600347897,10.375,228.37599999999995,200.15199999999996,228.208930136,96,0,0.3050018388563536,-0.46899542782059145,0.46899542782059145,0.3050018388563536,0.8125,1.25,1.6875,16.522945920774117,10.059627675103265,1.98341386106865,-2.01455146584467,2.107430315760039,-1.985237043252653,5.68458747160169,-0.1402500861771168,2.308840501660642,2.957653370548287,154.8143311431168,12.0626316434282,11.094671173979751,11.094671173979751,7.808060412490448,6.877156752707547,6.877156752707547,4.50811312849954,4.50811312849954,2.962125131752582,2.962125131752582,1.8588365069898296,1.8588365069898296,-0.53,3354.7452489129128,15.47,12.539108500345543,11.544239049740165,100.75856584453612,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,64.71113180602472,6.4208216229260096,6.4208216229260096,7.109797541277533,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,77.55277505187675,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,77.55277505187675,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.9693052879518484,6.4208216229260096,6.4208216229260096,64.89719214761163,0.0,0.0,11.660600153490673,0.0,4.593885102037366,0.0,10.825148316317044,0.0,0.0,-0.06984665055465755,0.0,13.60920305739306,2.2512974404921002,1.4569794009817527,0.9285714285714286,16,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,11,0,0,0,0,0,12.123750531271599,0,4.470400000000004,68.47700000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CCCCCCCCCCCCCC,2.05,2.285446899092108,2.285446899092108,1.3720414201183433,1.3720414201183433,0.37310358381743647,10.714285714285714,198.39399999999995,168.15399999999997,198.23475095999999,86,0,-0.05330597279437904,-0.06538238322279266,0.06538238322279266,0.05330597279437904,0.35714285714285715,0.5714285714285714,0.7857142857142857,13.97645897769651,10.055661093733844,1.9118423597575338,-2.00893894056523,2.109558977696507,-1.8112389062661427,4.468458977696504,0.5476610937338567,2.209692218593626,2.7847655305545773,74.03910001730775,10.485281374238573,10.485281374238573,10.485281374238573,6.914213562373096,6.914213562373094,6.914213562373094,4.535533905932736,4.535533905932736,2.957106781186547,2.957106781186547,1.914213562373094,1.914213562373094,0.0,1347.9122533421119,14.0,13.0,12.0,91.48349851498547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.89733387449338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04985947511214,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.429106201815785,4.570893798184216,0.0,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,13.0,0,5.707400000000006,66.75200000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
CCCCCCCCCCCCCC(=O)OC,3.48,10.849921558947429,10.849921558947429,0.06858875094510952,-0.06858875094510952,0.3606575035504831,10.470588235294118,242.40299999999993,212.16299999999995,242.2245802,102,0,0.3050018388563536,-0.46899542782059145,0.46899542782059145,0.3050018388563536,0.7647058823529411,1.1764705882352942,1.588235294117647,16.522947173962777,10.053646690672261,1.9842803976132182,-2.018618897922127,2.11391001637858,-1.9852485324932339,5.6845902577329115,-0.14025027657145933,2.352279279045431,2.9612681471383215,166.30475487798427,12.769738424614747,11.8017779551663,11.8017779551663,8.308060412490448,7.377156752707547,7.377156752707547,4.861666519092814,4.861666519092814,3.212125131752582,3.212125131752582,2.0356132022864664,2.0356132022864664,-0.53,5530.208585035808,16.469999999999995,13.534641241111824,13.405667484474463,107.12350795893273,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,71.13195342895074,6.4208216229260096,6.4208216229260096,7.109797541277533,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,83.97359667480276,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,83.97359667480276,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.9693052879518484,6.4208216229260096,6.4208216229260096,71.31801377053765,0.0,0.0,11.660600153490673,0.0,4.603102789112196,0.0,10.849921558947429,0.0,0.0,-0.06858875094510952,0.0,15.064770755872848,2.258258690475328,1.459201623203975,0.9333333333333333,17,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,12,0,0,0,0,0,13.112678896535982,0,4.8605000000000045,73.09400000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CCCCCCCCCCCCCC(=O)OCC,3.4,11.081171558947428,11.081171558947428,0.0338665287228872,-0.0338665287228872,0.33210766405412984,10.555555555555555,256.4299999999999,224.17399999999995,256.240230264,108,0,0.3052674256589853,-0.4659692078794496,0.4659692078794496,0.3052674256589853,0.7222222222222222,1.1666666666666667,1.6111111111111112,16.531800693324552,10.053584574698327,1.9986678385096166,-2.0267595463476518,2.1148588148729432,-2.025185082293783,5.686575645823967,-0.14274243728463826,2.3608671767694758,3.005902695364245,177.93577382145608,13.476845205801295,12.508884736352847,12.508884736352847,8.808060412490448,7.964690378025045,7.964690378025045,5.090555075753102,5.090555075753102,3.2897794361340935,3.2897794361340935,2.1667075510340488,2.1667075510340488,-0.53,8770.621561698603,17.470000000000002,14.530716454159078,13.534641241111824,113.48845007332935,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,71.13195342895074,13.344558822616634,6.4208216229260096,6.606881964512918,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,90.89733387449338,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576187252464766,9.53140013787187,0.0,90.89733387449338,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.9693052879518484,13.027703587438928,6.4208216229260096,64.20821622926012,0.0,6.923737199690624,6.923737199690624,4.736862953800049,4.894769455778863,0.0,11.081171558947428,0.0,0.0,-0.0338665287228872,0.0,15.094067630872848,4.630524549790414,0.0,0.9375,18,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,13,0,0,0,0,0,14.102867580786619,0,5.250600000000005,77.71100000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CCCCCCCCCCCCCCC,2.05,2.2879979195002713,2.2879979195002713,1.3724489795918366,1.3724489795918366,0.3429502160022288,10.8,212.42099999999994,180.16499999999996,212.25040102399998,92,0,-0.053305972789135014,-0.06538238322279266,0.06538238322279266,0.053305972789135014,0.3333333333333333,0.5333333333333333,0.7333333333333333,13.982560110947931,10.05039221747039,1.9179920625149458,-2.0141574266426416,2.1156601109479234,-1.8165077825296252,4.474560110947922,0.5423922174703727,2.2593895430561943,2.8079257388805243,84.2114326716684,11.192388155425121,11.192388155425121,11.192388155425121,7.414213562373096,7.414213562373094,7.414213562373094,4.88908729652601,4.88908729652601,3.207106781186547,3.207106781186547,2.0909902576697306,2.0909902576697306,0.0,2230.017478996464,15.0,14.0,14.0,97.84844062938208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3181554974194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3181554974194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3181554974194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47068109803816,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92400416099946,4.575995839000543,0.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14.0,0,6.097500000000006,71.36900000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
CCCCCCCCCCCCCCC(=O)OC,3.4,10.871675031169652,10.871675031169652,0.06751921201842781,-0.06751921201842781,0.33210766405412984,10.555555555555555,256.4299999999999,224.17399999999995,256.240230264,108,0,0.3050018388563536,-0.46899542782059145,0.46899542782059145,0.3050018388563536,0.7222222222222222,1.1111111111111112,1.5,16.5229484281474,10.048725958583685,1.985015611259436,-2.0220967413297766,2.11941236733021,-1.985254415480874,5.684593044802092,-0.14025047769092625,2.3934054243327534,2.9651821054755865,177.93577382145608,13.476845205801295,12.508884736352847,12.508884736352847,8.808060412490448,7.877156752707547,7.877156752707547,5.215219909686088,5.215219909686088,3.462125131752582,3.462125131752582,2.212389897583103,2.212389897583103,-0.53,9104.514234161794,17.470000000000002,14.530716454159078,13.534641241111824,113.48845007332935,4.736862953800049,0.0,0.0,0.0,0.0,5.9693052879518484,4.794537184071822,0.0,0.0,0.0,77.55277505187675,6.4208216229260096,6.4208216229260096,7.109797541277533,9.53140013787187,5.9693052879518484,0.0,0.0,0.0,90.39441829772878,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079102829229381,9.53140013787187,0.0,90.39441829772878,0.0,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.9693052879518484,6.4208216229260096,6.4208216229260096,77.73883539346366,0.0,0.0,11.660600153490673,0.0,4.611184386334418,0.0,10.871675031169652,0.0,0.0,-0.06751921201842781,0.0,16.526082936995298,2.2640887759817527,1.461154748203975,0.9375,18,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,13,0,0,0,0,0,14.102867580786619,0,5.250600000000005,77.71100000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
