SMILES,Thermal_Conductivity_40C,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
C(CCCCCCCC(=O)OCC(C)C)(=O)OCC(C)C,0.149,11.369143565850507,-0.09633035401485679,11.369143565850507,0.09633035401485679,0.40176558913731353,300.439,268.183,300.230059504,124,0.3052873331073577,-0.46540174429836784,0.46540174429836784,0.3052873331073577,0.6666666666666666,1.0,1.3333333333333333,16.536287129034115,10.095458399271957,2.053309553836769,-2.072878492136869,2.0882722212019527,-2.0941781712157796,5.691095756175671,-0.14516431988904233,3.322583567982511,256.51469529449747,16.087575669810526,14.151654730913634,14.151654730913634,9.913591357920936,8.22685128899013,8.22685128899013,6.421486056985512,6.421486056985512,2.917110289820159,2.917110289820159,1.7325686330571983,1.7325686330571983,-1.06,25269.493215662525,19.94,12.66343733510386,15.151193241816264,129.12845951727655,9.473725907600098,0.0,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,46.95741366754052,24.677455338174802,12.841643245852019,13.213763929025836,19.06280027574374,11.938610575903699,11.835812092322787,72.64070015924456,13.213763929025836,0.0,0.0,0.0,0.0,25.152374504929536,19.06280027574374,11.835812092322787,72.64070015924456,0.0,0.0,52.60000000000001,0.0,9.589074368143644,11.938610575903699,37.89121926720065,32.10410811463005,0.0,0.0,27.694948798762496,0.0,9.473725907600098,10.217287770350541,22.738287131701014,0.0,0.0,0.593268303340037,0.0,5.819752654786025,9.13140413982239,0.0,0.8823529411764706,21,0,4,0,0,0,0,4,0,4,12,0,0,0,4.1155000000000035,83.91300000000007,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,4
CC(OCCCC)COC(COC(COCCCC)C)C,0.193,5.73708261951092,0.0836268056605356,5.73708261951092,0.0836268056605356,0.43101892414813503,304.47100000000006,268.183,304.261359632,128,0.07814240053399191,-0.3787701477646805,0.3787701477646805,0.07814240053399191,0.6190476190476191,1.0952380952380953,1.6666666666666667,16.5657991128619,10.327985295022156,2.093983213012294,-2.1967318241724505,2.0165095375593487,-2.2643947234126154,4.549836940351235,-0.08004604498158041,3.489621481938162,210.96678879713923,15.924438962994,14.72900500010326,14.72900500010326,10.095754112725151,8.521491695494175,8.521491695494175,5.751330869460479,5.751330869460479,3.1259493690293634,3.1259493690293634,1.6684399204157128,1.6684399204157128,-0.16,31667.75291775362,20.84,14.763801473252023,14.539046938377032,131.0325057762028,18.947451815200196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,33.61285484492389,13.213763929025836,38.13254505678366,18.947451815200196,0.0,0.0,78.61387165340206,33.03440982256459,0.0,0.0,0.0,0.0,51.346308985809486,18.947451815200196,0.0,60.301972490157155,0.0,0.0,36.92,0.0,0.0,18.31189916324491,19.820645893538753,32.47622879780387,6.4208216229260096,0.0,20.771211599071872,13.847474399381248,18.947451815200196,22.645124244851843,0.0,0.0,0.0,0.0,0.0,4.898410627136177,13.95646512801198,0.0,1.0,21,0,4,0,0,0,0,4,0,4,15,0,0,0,3.818500000000003,86.87700000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
CCCCOCCOCCOCOCCOCCOCCCC,0.25,5.379878206163941,0.27055555555555544,5.379878206163941,0.27055555555555544,0.2516032598847852,336.4690000000001,300.18100000000004,336.251188872,140,0.1464393902527904,-0.3790601955522994,0.3790601955522994,0.1464393902527904,0.391304347826087,0.6956521739130435,1.0434782608695652,16.66959097441562,10.359459143848843,1.9324760275083335,-2.0784371628969853,1.890947371638631,-2.131195106007715,4.355522639222507,-0.0854818561012481,2.9219621943934726,183.52261344043654,16.849242404917504,15.056091460581396,15.056091460581396,11.414213562373096,8.878315177510851,8.878315177510851,5.09094423509521,5.09094423509521,2.9391575887554247,2.9391575887554247,1.5492287863782757,1.5492287863782757,-0.24000000000000002,119072.77235845057,22.76,21.76,21.76,141.25959623521658,28.421177722800294,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,26.689117645233267,12.841643245852019,13.213763929025836,52.85505571610334,28.421177722800294,0.0,0.0,39.53076089108528,72.861761951229,0.0,0.0,0.0,0.0,72.861761951229,28.421177722800294,0.0,39.53076089108528,0.0,0.0,55.38000000000001,0.0,0.0,6.792942306099827,52.85505571610334,38.89705042072988,0.0,0.0,0.0,13.847474399381248,28.421177722800294,32.063979321189635,0.0,0.0,0.0,0.0,0.0,4.532776195301398,10.903244483508962,0.0,1.0,23,0,6,0,0,0,0,6,0,6,20,0,0,0,2.643700000000001,89.86300000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,18
CCC1c2ccccc2C(CC)c3ccccc13,0.127,2.321527777777778,0.5835185185185183,2.321527777777778,0.5835185185185183,0.6814709864124934,236.35799999999998,216.19799999999995,236.15650064,92,0.009258134317316832,-0.06447729822696531,0.06447729822696531,0.009258134317316832,0.6111111111111112,0.8888888888888888,1.1111111111111112,14.326204263279696,9.707467101900571,2.2887108742953584,-2.330435097105914,2.4498120073217464,-2.1692098745759036,5.519514813051901,0.6644733137876463,2.2474387534152167,455.96969799902996,12.535169427003234,11.187716254269356,11.187716254269356,8.863703305156275,7.040111220059325,7.040111220059325,5.179502527082352,5.179502527082352,4.310180441252491,4.310180441252491,3.505861490899424,3.505861490899424,-1.5599999999999996,22073.775248720493,11.525892688251988,4.605309060448,1.5949366464440125,109.67231885841142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.37841094707412,35.09544921264,11.835812092322787,0.0,0.0,0.0,0.0,38.52492973755605,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,0.0,60.77873570434403,48.53093654769288,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,12.841643245852019,22.253805966787983,0.0,62.37841094707412,0.0,0.0,0.0,0.0,6.187222222222223,1.1670370370370367,18.016851851851854,2.369962207105064,4.592260015117158,0.0,0.3333333333333333,18,0,0,1,1,2,2,0,0,0,2,0,0,3,5.0838000000000045,77.15200000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
CCCC(Cc1ccccc1)Cc2ccccc2,0.156,2.2807407407407405,0.7637037037037036,2.2807407407407405,0.7637037037037036,0.6719787681381073,238.374,216.19799999999995,238.172150704,94,-0.024720509992882653,-0.0653718734354388,0.0653718734354388,0.024720509992882653,0.7222222222222222,1.1666666666666667,1.5555555555555556,14.141874386281636,9.890409699040783,2.0915055385193155,-2.160066431535028,2.1878417421752756,-2.077731097326162,5.1806863623665125,0.4739827188309344,2.000003821545522,388.6101940594948,12.631545744180547,11.179280085832078,11.179280085832078,8.881341395361316,6.960325638810603,6.960325638810603,5.034145948150093,5.034145948150093,3.431327539194309,3.431327539194309,2.579394555338456,2.579394555338456,-1.5599999999999996,17558.612425422078,12.885564346435487,7.003773947427045,4.030245639017444,110.67815001194067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.42905113015875,29.886452275407404,0.0,0.0,0.0,0.0,5.917906046161393,32.60702369139466,0.0,71.7905736680101,0.0,0.0,0.0,0.0,12.841643245852019,5.917906046161393,30.892283428936633,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,36.81018947509803,0.0,0.0,67.58740788430673,0.0,0.0,0.0,0.0,2.9294094860166293,0.7637037037037036,21.719329648526077,4.973483087679516,2.2807407407407405,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,6,0,0,2,4.888100000000004,78.69000000000005,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
C(CCCc1ccccc1)CCc2ccccc2,0.172,2.2261595857478795,1.2283501826656589,2.2261595857478795,1.2283501826656589,0.5932504963976822,238.37399999999997,216.19799999999995,238.172150704,94,-0.027887226456253526,-0.06224873892433584,0.06224873892433584,0.027887226456253526,0.4444444444444444,0.8333333333333334,1.2222222222222223,14.001470147383793,10.033264280258345,1.9430752231209096,-2.0251877252549093,2.0995397634968587,-1.8761993686140823,5.1486119714018175,0.6402702375529141,1.5431740953316218,372.80600284232474,12.468409037364017,11.016143379015546,11.016143379015546,8.949489742783179,7.028473986232465,7.028473986232465,4.885410681680073,4.885410681680073,3.366552983937877,3.366552983937877,2.301156156741852,2.301156156741852,-1.5599999999999996,19783.644000886725,12.885564346435487,7.7058384427143,4.7473419608848095,110.67815001194066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50531393046812,36.81018947509803,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,71.7905736680101,0.0,0.0,0.0,0.0,12.841643245852019,0.0,36.81018947509803,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.651832720950054,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,2.9454803220135113,0.0,21.596765993179236,7.7910870181405905,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,7,0,0,2,5.032200000000005,78.76000000000006,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3
C1(=CC=CC=C1)CCCCCCC1=CC=CC=C1,0.172,2.2261595857478795,1.2283501826656589,2.2261595857478795,1.2283501826656589,0.5932504963976822,238.374,216.19799999999995,238.172150704,94,-0.027887226456253526,-0.06224873892433584,0.06224873892433584,0.027887226456253526,0.4444444444444444,0.8333333333333334,1.2222222222222223,14.001470147383783,10.033264280258333,1.9430752231209099,-2.025187725254906,2.0995397634968547,-1.8761993686140803,5.148611971401806,0.6402702375529126,1.5431740953316218,372.80600284232474,12.468409037364015,11.016143379015546,11.016143379015546,8.949489742783179,7.028473986232465,7.028473986232465,4.885410681680072,4.885410681680072,3.366552983937877,3.366552983937877,2.3011561567418526,2.3011561567418526,-1.5599999999999996,19783.644000886725,12.885564346435487,7.7058384427143,4.7473419608848095,110.67815001194069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.50531393046812,36.81018947509803,0.0,0.0,0.0,0.0,0.0,38.524929737556064,0.0,71.7905736680101,0.0,0.0,0.0,0.0,12.841643245852019,0.0,36.81018947509803,60.6636706846161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.651832720950054,0.0,0.0,60.6636706846161,0.0,0.0,0.0,0.0,2.9454803220135113,0.0,21.596765993179236,7.7910870181405905,0.0,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,7,0,0,2,5.032200000000005,78.76000000000005,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3
CCCCCC(c1ccccc1)c2ccccc2,0.159,2.2639295162509447,0.5545833333333332,2.2639295162509447,0.5545833333333332,0.5910811117882899,238.37400000000002,216.19799999999995,238.172150704,94,0.00892936873951401,-0.06538237883520785,0.06538237883520785,0.00892936873951401,0.7222222222222222,1.2222222222222223,1.6666666666666667,14.164416151036031,9.867935910706846,2.1220083583876987,-2.175062541259449,2.2910260220841003,-2.005906065981071,5.315772889482811,0.6183940323031552,2.1819591154548923,390.61019405949486,12.631545744180547,11.179280085832078,11.179280085832078,8.91501490017253,7.014072545885955,7.014072545885955,4.869734978588547,4.869734978588547,3.500235507368079,3.500235507368079,2.494938589896027,2.494938589896027,-1.5599999999999996,19052.27200597447,12.885564346435487,7.003773947427045,3.4641566014160774,110.67815001194066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.84987275308477,17.54772460632,5.917906046161393,0.0,0.0,0.0,0.0,38.52492973755605,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,49.65183272095004,60.6636706846161,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,36.81018947509803,0.0,0.0,67.58740788430673,0.0,0.0,0.0,0.0,2.8885241874527594,0.5545833333333332,21.7797800138574,5.179849615772236,2.2639295162509447,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.398800000000005,78.86900000000006,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
CC(CC(C1=CC=CC=C1)C1=CC=CC=C1)(C)C,0.142,2.3113888888888887,0.32971182917611486,2.3113888888888887,0.32971182917611486,0.6843507452226133,238.374,216.19799999999995,238.172150704,94,0.009426367971103373,-0.062248007848063884,0.062248007848063884,0.009426367971103373,0.7222222222222222,1.1111111111111112,1.4444444444444444,14.25279482839663,9.779452304987,2.208787366163758,-2.26519433555622,2.353446506929944,-2.1268930338545697,5.320131787978165,0.3570524244372083,2.3565494626565955,422.8964264905985,13.010225400620904,11.557959742272434,11.557959742272434,8.561461509579255,6.660519155292681,6.660519155292681,6.13873737981894,6.13873737981894,3.2203794178757876,3.2203794178757876,2.411218240124666,2.411218240124666,-1.5599999999999996,12325.845581442336,12.885564346435487,5.389882272896517,3.4641566014160774,110.67815001194066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.43488228368797,22.96271507571678,5.917906046161393,0.0,0.0,0.0,5.41499046939678,33.10993926815927,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,5.41499046939678,44.236842251553256,60.6636706846161,0.0,0.0,0.0,0.0,0.0,11.332896515558172,0.0,17.54772460632,0.0,0.0,81.43488228368797,0.0,0.0,0.0,0.0,3.1604988662131523,0.49296296296296294,21.6613529856387,1.167685185185185,6.934166666666666,0.0,0.3333333333333333,18,0,0,0,0,2,2,0,0,0,3,0,0,2,5.254700000000004,78.79900000000006,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
C1(CCCCC1)CCC=1C=C2CCCCC2=CC1,0.124,2.5112299225245653,1.0229466385319559,2.5112299225245653,1.0229466385319559,0.6932239712153281,242.40599999999998,216.19799999999995,242.203450832,98,-0.027592559201525254,-0.05875080972326446,0.05875080972326446,0.027592559201525254,0.8333333333333334,1.6111111111111112,2.4444444444444446,14.195419633892593,9.84017770078191,2.138492487157789,-2.217113199027544,2.2828262652040694,-2.078324825305348,5.334123308026497,0.3390224618232161,1.584030894119405,385.02482575616915,12.208896013370172,11.587575669810528,11.587575669810528,8.915816237971965,8.023438914883997,8.023438914883997,6.352880433948465,6.352880433948465,4.978912101642112,4.978912101642112,3.788895633916169,3.788895633916169,-0.78,24816.52836145327,12.263885304178247,5.9073131038455555,2.964577260385131,111.79904618519784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.30320932001488,61.13319025880844,0.0,0.0,0.0,0.0,5.917906046161393,70.62903785218613,0.0,34.88945568047582,0.0,0.0,0.0,0.0,19.26246486877803,5.917906046161393,68.05692745849908,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,70.62903785218613,16.690354475090988,0.0,18.19910120538483,0.0,0.0,0.0,0.0,4.880818531116151,1.0229466385319559,7.314480662635424,15.615087501049803,0.0,0.0,0.6666666666666666,18,0,0,2,2,1,1,0,0,0,3,1,1,3,5.078300000000005,77.98000000000006,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
CCCCCCCCc1ccc2ccccc2c1,0.216,2.348587569286974,1.2330945294784579,2.348587569286974,1.2330945294784579,0.5410263675906061,240.39000000000004,216.19799999999995,240.187800768,96,-0.01813002798261497,-0.0653823832227824,0.0653823832227824,0.01813002798261497,0.7222222222222222,1.4444444444444444,2.2777777777777777,14.019089057235124,10.016162318767865,1.9646447070249453,-2.0386813025051262,2.171771611271632,-1.863240215661412,5.824573744304423,0.607449941292068,1.8064537729312478,470.1769342932024,12.631545744180547,11.491199352633217,11.491199352633217,8.898178147766922,7.376044312682032,7.376044312682032,5.199269926043681,5.199269926043681,3.6328819205812213,3.6328819205812213,2.5037457506761602,2.5037457506761602,-1.2999999999999998,17521.604489128833,13.139209677934183,7.204682622268471,3.8702226149896894,111.03260456640506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.49241479355196,29.177543166478607,0.0,0.0,0.0,10.772448428929591,0.0,51.8694885601727,0.0,48.02802097092827,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,51.01211842894368,42.46456947923127,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,61.281651281108665,0.0,0.0,49.38830667892189,0.0,0.0,0.0,2.7270173888094167,1.4899921527252877,0.0,15.50798012013994,9.502114450159358,2.272895888166,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,7,0,0,2,5.742800000000005,81.02800000000006,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4
CCCCCC(CC)c1ccc2ccccc2c1,0.15,2.38437074829932,0.737181594860166,2.38437074829932,0.737181594860166,0.5501915291159567,240.39000000000001,216.19799999999995,240.187800768,96,-0.016435804511807338,-0.06538238034249831,0.06538238034249831,0.016435804511807338,0.8888888888888888,1.6666666666666667,2.388888888888889,14.13774895168031,9.895017996656797,2.0878838282487933,-2.155026254277974,2.2792414224805495,-1.971092076921615,5.8262201713529915,0.5536535456570832,2.1675139491497215,484.1172218757299,12.794682450997078,11.654336059449747,11.654336059449747,8.846866552750667,7.334769418797845,7.334769418797845,5.2075416472506815,5.2075416472506815,3.8938649244533647,3.8938649244533647,2.708963120788751,2.708963120788751,-1.2999999999999998,16736.460088887823,13.139209677934183,6.583890624696773,3.1278474985545692,111.03260456640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.57450874739055,35.09544921264,0.0,0.0,0.0,10.772448428929591,0.0,51.869488560172684,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,57.43294005186968,42.46456947923127,10.772448428929591,0.0,0.0,0.0,0.0,0.0,5.917906046161393,48.44000803525664,0.0,0.0,56.31204387861251,0.0,0.0,0.0,2.730187757201646,1.5206509826152685,0.737181594860166,15.629455203186263,6.6297660007274,4.586091794742588,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.913700000000006,81.12200000000006,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
CCCCCCC(C)c1cccc2ccccc12,0.205,2.368768896447468,0.674033446712018,2.368768896447468,0.674033446712018,0.5501915291159567,240.39000000000001,216.19799999999995,240.187800768,96,-0.014920583765110842,-0.06538238321184796,0.06538238321184796,0.014920583765110842,0.8888888888888888,1.6666666666666667,2.5,14.127375842860593,9.905935560151251,2.0798609225703597,-2.1418375701263006,2.2844017563906185,-1.947361624242497,5.855748100967812,0.5817484528574832,2.097278974865001,478.8672218757298,12.794682450997078,11.654336059449747,11.654336059449747,8.82569850269549,7.302747680480767,7.302747680480767,5.318758549639307,5.318758549639307,3.8449692342557094,3.8449692342557094,2.712990534043888,2.712990534043888,-1.2999999999999998,16415.215938803856,13.139209677934183,6.583890624696773,3.1278474985545692,111.03260456640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99533037031657,28.674627589713992,0.0,0.0,0.0,10.772448428929591,0.0,51.869488560172684,0.0,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,57.43294005186968,42.46456947923127,10.772448428929591,0.0,0.0,0.0,0.0,5.917906046161393,0.0,48.44000803525664,0.0,0.0,56.31204387861251,0.0,0.0,0.0,2.8040738116234154,1.5181467309145882,0.674033446712018,15.443627932463158,6.752725735547255,4.640725676072899,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.913700000000006,81.12200000000007,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2
CCCCC(CC)Cc1cccc2ccccc12,0.205,2.324858276643991,0.843292705971277,2.324858276643991,0.843292705971277,0.616326700865933,240.39000000000001,216.19799999999995,240.187800768,96,-0.01518197071021295,-0.0653822081371334,0.0653822081371334,0.01518197071021295,0.9444444444444444,1.7222222222222223,2.5,14.137161204351385,9.896122886815881,2.0862463327011604,-2.15515152143456,2.2421243326285922,-2.033822753245272,5.85134037544997,0.4501090108422832,2.1943667057879352,478.8672218757298,12.794682450997078,11.654336059449747,11.654336059449747,8.846866552750667,7.313879029403876,7.313879029403876,5.25889864420688,5.25889864420688,3.931800381262786,3.931800381262786,2.7248156818465215,2.7248156818465215,-1.2999999999999998,16704.83552005526,13.139209677934183,6.583890624696773,3.1278474985545692,111.03260456640504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.99533037031657,28.674627589713992,0.0,0.0,0.0,10.772448428929591,5.917906046161393,45.95158251401129,0.0,48.02802097092827,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,45.094212382782274,42.46456947923127,10.772448428929591,0.0,0.0,0.0,0.0,0.0,5.917906046161393,48.44000803525664,0.0,0.0,56.31204387861251,0.0,0.0,0.0,2.8150861625514407,1.5241232048374906,0.843292705971277,15.467598812673216,6.575997889896699,4.607234557403208,0.0,0.4444444444444444,18,0,0,0,0,2,2,0,0,0,6,0,0,2,5.598700000000005,80.95800000000007,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
C1(CCCCC1)C1CC(CCC1)C1CCCCC1,0.125,1.6203703703703705,1.1297597789115645,1.6203703703703705,1.1297597789115645,0.5658960176553521,248.4539999999999,216.19799999999995,248.25040102399998,104,-0.038310830468084665,-0.05328536042287092,0.05328536042287092,0.038310830468084665,0.3333333333333333,0.7222222222222222,1.1666666666666667,14.381315248602364,9.654064520283068,2.3258762506752277,-2.401362883240785,2.4463319220185076,-2.2867810910795483,4.839562243054602,0.11079046425665813,1.5335666695343448,208.4228653433368,12.208896013370172,12.208896013370172,12.208896013370172,8.932652990377571,8.932652990377571,8.932652990377571,7.482945423660689,7.482945423660689,6.388321936425754,6.388321936425754,5.334246751834289,5.334246751834289,0.0,26796.554294711106,13.005,6.437869822485207,3.114186851211073,113.92577351198422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47068109803816,30.09244580757158,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,38.524929737556064,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520587207105064,0.0,21.81274612622827,0.0,0.0,1.0,18,0,0,3,3,0,0,0,0,0,2,3,3,3,5.9534000000000065,78.59800000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1(CCCCC1)C1C(CCCC1)C1CCCCC1,0.11,1.5891203703703705,1.1305338246409673,1.5891203703703705,1.1305338246409673,0.5658960176553521,248.4539999999999,216.19799999999995,248.25040102399998,104,-0.035477390437408184,-0.05328535760427436,0.05328535760427436,0.035477390437408184,0.3333333333333333,0.6666666666666666,1.0555555555555556,14.416664682863024,9.618143981228231,2.362947907188193,-2.4355717221742985,2.4705882161121573,-2.3359018388627657,4.869266338446778,0.06867223663362321,1.6406092804874817,206.4228653433368,12.208896013370172,12.208896013370172,12.208896013370172,8.949489742783179,8.949489742783177,8.949489742783177,7.408346464128571,7.408346464128571,6.3855158110248205,6.3855158110248205,5.483444670898525,5.483444670898525,0.0,27096.767232967304,13.005,6.437869822485207,2.938775510204082,113.92577351198422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04985947511214,36.51326743049759,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,12.841643245852019,77.04985947511214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.542826908541194,0.0,21.79050642479214,0.0,0.0,1.0,18,0,0,3,3,0,0,0,0,0,2,3,3,3,5.9534000000000065,78.59800000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1(CCCCC1)C1CCC(CC1)C1CCCCC1,0.128,1.5891203703703705,1.1297597789115645,1.5891203703703705,1.1297597789115645,0.5658960176553522,248.45399999999992,216.19799999999995,248.25040102399998,104,-0.03856396861237495,-0.05328536043361676,0.05328536043361676,0.03856396861237495,0.2777777777777778,0.5555555555555556,0.8888888888888888,14.37117036686279,9.664407311619781,2.3152645277966957,-2.3914870422647874,2.439189117661286,-2.2729677036981197,4.8309321328300365,0.12277690851956888,1.447244880076741,198.4228653433368,12.208896013370172,12.208896013370172,12.208896013370172,8.932652990377571,8.932652990377571,8.932652990377571,7.471040041861525,7.471040041861525,6.44948974278318,6.44948974278318,5.298931502368092,5.298931502368092,0.0,26961.017595846522,13.005,6.437869822485207,3.114186851211073,113.92577351198422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.20821622926012,49.35491067634962,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,89.89150272096417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,38.524929737556064,51.36657298340809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.520734074493994,0.0,21.812599258839334,0.0,0.0,1.0,18,0,0,3,3,0,0,0,0,0,2,3,3,3,5.9534000000000065,78.59800000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
